learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.046875,7.122677440444629E-9,1000.0,88.6,84.78068161185934,19.148936170212778,77.4703557312253,1000.0,604616.0,10.0,1.0,5866.700000000001,476.28284080412163,24107.2,2331.073038562093,11.0,1.632993161855452,6.0,0.816496580927726,6.0,0.816496580927726,4.4,0.5163977794943222,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.140625,2.314453013241291E-8,2000.0,90.5,89.56390296846541,32.14285714285717,86.46723646723648,2000.0,660608.0,10.0,2.0,10760.1,3375.935572384178,29550.4,6172.450102403961,17.0,4.618802153517006,9.0,2.309401076758503,9.0,2.309401076758503,5.4,1.3498971154211057,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.28125,4.6692439354956154E-8,3000.0,89.3,87.04186325895928,42.47311827956992,81.83361629881155,3000.0,647280.0,10.0,10.0,11668.800000000001,8126.422648783822,28403.2,14006.652489283639,18.4,12.185601704014822,9.7,6.092800852007411,9.7,6.092800852007411,5.5,3.1710495984067415,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.375,6.341103774805864E-8,4000.0,91.60000000000001,90.17473761285893,50.295857988165714,86.20689655172414,4000.0,689336.0,10.0,12.0,15503.9,8984.294215153712,32401.599999999995,9620.22817008227,20.400000000000002,10.956479564369406,10.700000000000001,5.478239782184703,10.700000000000001,5.478239782184703,6.199999999999999,2.6583202716502514,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,0.421875,7.029661598304908E-8,5000.0,90.0,88.64085566162473,37.50000000000003,84.52012383900929,5000.0,567808.0,10.0,19.0,8806.500000000002,9310.90685701452,20630.4,10960.206194329658,10.200000000000001,8.443274772793366,5.6000000000000005,4.221637386396683,5.6000000000000005,4.221637386396683,3.5,2.41522945769824,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,0.46875,7.812835974618793E-8,6000.0,88.9,86.58393020742936,26.973684210526333,80.92783505154638,6000.0,645832.0,10.0,21.0,11861.199999999999,9746.128060813577,28164.0,7137.37032184201,16.400000000000002,8.167687011088947,8.700000000000001,4.083843505544474,8.700000000000001,4.083843505544474,5.3999999999999995,1.8973665961010275,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,0.515625,8.641480235382916E-8,7000.0,89.4,87.4127950126169,44.50261780104711,81.69257340241798,7000.0,683328.0,10.0,22.0,16849.9,10700.70229730533,31790.4,10064.886588752228,19.2,10.086294331087773,10.1,5.043147165543886,10.1,5.043147165543886,6.3999999999999995,2.6331223544175333,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,0.53125,8.894486301061181E-8,8000.0,87.1,81.45219266714594,24.561403508771946,72.84210526315789,8000.0,625912.0,10.0,26.0,13386.4,8710.538766345053,26235.2,14574.630597948842,14.3,9.214119599831553,7.6000000000000005,4.695151163109069,7.6000000000000005,4.695151163109069,4.8,2.6583202716502514,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,0.578125,9.627359557069012E-8,9000.0,91.4,87.68042448100208,50.000000000000036,81.8565400843882,9000.0,604352.0,10.0,28.0,14172.9,10036.35524204103,24080.0,13815.205021199567,12.4,8.382521498133283,6.7,4.191260749066641,6.7,4.191260749066641,4.2,2.14993539954628,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,0.578125,9.627359557069012E-8,10000.0,88.6,84.93965955704104,20.279720279720294,77.42574257425743,10000.0,572128.0,10.0,34.0,10105.1,9864.157433748602,20879.2,5745.604789750161,9.399999999999999,4.087922591134904,5.199999999999999,2.043961295567452,5.199999999999999,2.043961295567452,3.5,1.2692955176439846,0.0,0.0,0.0,0.0,1.0,0.0
11000.0,0.578125,9.627359557069012E-8,11000.0,91.8,89.60500278256328,54.189944134078246,84.20038535645473,11000.0,565512.0,10.0,38.0,11726.1,11382.121589483122,20300.799999999996,6166.150118906357,10.400000000000002,5.3374983736661585,5.700000000000001,2.6687491868330793,5.700000000000001,2.6687491868330793,3.8999999999999995,1.911950719959998,0.0,0.0,0.0,0.0,1.0,0.0
12000.0,0.625,1.0294865609871019E-7,12000.0,83.7,80.17504342030367,-18.115942028985522,70.41742286751361,12000.0,550448.0,10.0,42.0,12980.9,14430.058569604707,18936.8,9395.264585003566,9.6,7.4266786355379315,5.3,3.7133393177689658,5.3,3.7133393177689658,3.1,1.8529256146249728,0.0,0.0,0.0,0.0,1.0,0.0
