learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.109375,3.824608736774988E-8,1000.0,88.5,84.59638510644568,18.439716312056753,77.27272727272727,1000.0,1368928.0,35.0,2.0,5903.285714285715,378.59489224892445,24273.14285714285,2854.895250399968,11.285714285714285,1.8875977352402264,6.142857142857142,0.9437988676201132,6.142857142857142,0.9437988676201132,4.314285714285715,0.6761234037828133,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.171875,6.328314258199599E-8,2000.0,90.10000000000001,89.10308481762527,29.28571428571431,85.8974358974359,2000.0,1548480.0,35.0,5.0,10987.485714285714,3045.062467932874,29371.428571428572,6146.951584445138,17.228571428571428,4.672105673951674,9.114285714285714,2.336052836975837,9.114285714285714,2.336052836975837,5.514285714285714,1.2918620526299276,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.421875,1.740324013452563E-7,3000.0,88.7,86.24678381648097,39.24731182795701,80.81494057724959,3000.0,1712392.0,35.0,14.0,14554.742857142852,5847.555790759967,34052.34285714286,8998.306631357524,22.771428571428565,8.687671163902372,11.885714285714283,4.343835581951186,11.885714285714283,4.343835581951186,7.171428571428571,2.202748474142278,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.5625,2.390780072245333E-7,4000.0,91.2,89.7630494944924,47.92899408284027,85.55008210180624,4000.0,1787960.0,35.0,17.0,19908.97142857143,6752.983530113425,36010.28571428572,9080.675294179355,24.771428571428572,9.264371075716443,12.885714285714286,4.632185537858222,12.885714285714286,4.632185537858222,7.457142857142857,2.187435473237972,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,0.65625,2.7881404902372096E-7,5000.0,90.10000000000001,88.8574998030366,38.12500000000003,84.6749226006192,5000.0,1638384.0,35.0,28.0,18692.914285714283,11705.718430024925,31914.742857142854,13459.098607049646,22.2,13.575063644093037,11.6,6.787531822046518,11.6,6.787531822046518,6.571428571428572,3.310284458060562,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,0.75,3.2032212604665096E-7,6000.0,88.5,86.17033814124534,24.34210526315791,80.24054982817869,6000.0,1711448.0,35.0,33.0,20905.94285714286,13156.072882989094,33947.428571428565,12213.317057467168,24.71428571428572,14.12667778389824,12.85714285714286,7.06333889194912,12.85714285714286,7.06333889194912,7.37142857142857,2.991022983428071,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,0.796875,3.4171159818975463E-7,7000.0,89.5,87.52530580821761,45.0261780104712,81.86528497409327,7000.0,1763848.0,35.0,36.0,23992.31428571429,14083.575301771645,35335.085714285706,12346.429980247036,25.74285714285715,15.11591070040178,13.371428571428575,7.55795535020089,13.371428571428575,7.55795535020089,7.885714285714288,3.3674167841714113,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,0.875,3.7697848812159566E-7,8000.0,87.0,81.55897581388751,23.976608187134516,72.63157894736841,8000.0,1744936.0,35.0,44.0,25600.28571428571,17385.571615180063,34946.971428571414,16210.713794723963,25.085714285714285,17.191604360972295,13.028571428571428,8.61764849284412,13.028571428571428,8.61764849284412,7.3428571428571425,4.094062107224941,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,0.984375,4.2677565943449735E-7,9000.0,90.60000000000001,86.32838634234884,45.34883720930235,80.16877637130803,9000.0,1759904.0,35.0,47.0,28502.71428571429,18611.71126653612,35293.485714285714,15685.428564662898,24.885714285714286,17.354049245351472,12.942857142857143,8.677024622675736,12.942857142857143,8.677024622675736,7.171428571428571,3.936897212763567,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,1.140625,4.933555222426851E-7,10000.0,88.0,83.85132452781944,16.083916083916098,76.23762376237624,10000.0,1647120.0,35.0,54.0,27170.999999999996,20909.73745158264,32161.371428571427,13623.959723019361,21.4,15.902644989028044,11.2,7.951322494514022,11.2,7.951322494514022,6.371428571428571,3.781422968125299,0.0,0.0,0.0,0.0,1.0,0.0
