learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.625,5.660500998298328E-7,1000.0,84.39999999999999,79.25565017579507,-10.638297872340434,69.1699604743083,1000.0,3523768.0,5725.2333333333345,762.1890278167836,35710.13333333334,11828.053649458278,29.66666666666668,10.802803569988276,15.33333333333334,5.401401784994138,15.33333333333334,5.401401784994138,7.283333333333332,1.7859305760859994,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,1.171875,1.1358117464826341E-6,2000.0,88.5,87.44083541378626,17.857142857142872,83.61823361823362,2000.0,4027240.0,8859.816666666668,4802.178606903212,42694.0,22149.557528579768,38.6,20.84909460294887,19.8,10.424547301474435,19.8,10.424547301474435,8.033333333333331,2.905090019706596,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,1.609375,1.5080514195789069E-6,3000.0,85.1,82.3249877223908,19.892473118279582,74.70288624787777,3000.0,3288872.0,7270.233333333332,4955.511297113468,35601.33333333335,23227.78829856467,30.2,22.256440697972643,15.600000000000001,11.128220348986321,15.600000000000001,11.128220348986321,6.966666666666667,2.951395341745466,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,1.984375,1.8970485608507364E-6,4000.0,90.7,89.09709912495428,44.97041420118346,84.72906403940887,4000.0,4009752.0,11393.033333333336,5787.10843743805,46184.66666666667,23991.280191830905,40.43333333333332,22.872058793347126,20.71666666666666,11.436029396673563,20.71666666666666,11.436029396673563,7.766666666666667,2.970856560079091,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,2.5,2.488566646611111E-6,5000.0,88.6,87.33575361153201,28.75000000000002,82.3529411764706,5000.0,4434416.0,13074.799999999994,8759.58508962456,52164.4,28974.498119225762,46.49999999999999,28.55532839350682,23.749999999999996,14.27766419675341,23.749999999999996,14.27766419675341,8.100000000000001,3.482157912676213,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,3.03125,3.144123830780801E-6,6000.0,86.8,84.11796979526619,13.157894736842115,77.31958762886597,6000.0,4769952.0,13252.166666666666,9275.383464441209,56670.799999999996,28023.147074504715,52.93333333333333,27.825038515006266,26.966666666666665,13.912519257503133,26.966666666666665,13.912519257503133,9.16666666666667,3.0817487148115976,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,3.515625,3.865786549997412E-6,7000.0,89.7,87.77514818182034,46.073298429319365,82.21070811744387,7000.0,5759104.0,18178.616666666665,9649.079248409686,70899.33333333334,30692.54225911701,65.03333333333332,28.920678583282136,33.01666666666665,14.46033929164107,33.01666666666665,14.46033929164107,10.283333333333337,3.1032605415434524,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,4.078125,4.566468253162586E-6,8000.0,87.3,82.4294410625346,25.730994152046797,73.26315789473684,8000.0,4815048.0,13464.516666666663,11460.982305478758,57113.06666666667,34332.09302069888,51.666666666666664,35.335998193932234,26.333333333333332,17.667999096966117,26.333333333333332,17.667999096966117,8.766666666666664,3.646993963766792,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,4.484375,5.171869124751537E-6,9000.0,91.8,88.24457028170023,52.32558139534888,82.70042194092828,9000.0,5760392.0,19331.03333333334,11591.571281691322,70985.06666666665,32813.90466636221,64.29999999999998,34.24700902441911,32.64999999999999,17.123504512209553,32.64999999999999,17.123504512209553,10.366666666666669,2.945646984652453,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,5.078125,5.807035777252167E-6,10000.0,87.0,82.7356091341908,9.090909090909099,74.25742574257426,10000.0,4135104.0,10957.149999999996,11767.680091667622,47323.20000000001,33026.17044503354,40.9,33.61885064430472,20.95,16.80942532215236,20.95,16.80942532215236,7.916666666666669,3.4557329751414865,0.0,0.0,0.0,0.0,1.0,0.0
