learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
1000.0,0.0625,1.464246047867669E-10,1000.0,81.8,74.92525798051885,-29.078014184397187,64.03162055335967,1000.0,9056.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
2000.0,0.0625,1.464246047867669E-10,2000.0,87.9,86.57143110811218,13.571428571428582,82.76353276353277,2000.0,18112.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
3000.0,0.0625,1.464246047867669E-10,3000.0,82.69999999999999,78.77430832464266,6.9892473118279606,70.62818336162988,3000.0,18432.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
4000.0,0.0625,1.464246047867669E-10,4000.0,89.0,87.09818166463953,34.91124260355032,81.9376026272578,4000.0,18432.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
5000.0,0.0625,1.464246047867669E-10,5000.0,82.8,80.55609566400933,-7.500000000000005,73.37461300309597,5000.0,18752.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
6000.0,0.0625,1.464246047867669E-10,6000.0,79.0,74.5797180043384,-38.15789473684206,63.917525773195884,6000.0,18752.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
7000.0,0.078125,2.57019160522355E-10,7000.0,84.1,81.51652817625094,16.75392670157064,72.53886010362694,7000.0,27360.0,11.0,6.0,6.0,5.0,0.0,0.0,1.0
8000.0,0.078125,2.57019160522355E-10,8000.0,83.3,75.08578248545426,2.3391812865497092,64.84210526315789,8000.0,27680.0,11.0,6.0,6.0,5.0,0.0,0.0,1.0
9000.0,0.078125,2.57019160522355E-10,9000.0,89.3,84.30555759273656,37.790697674418624,77.42616033755274,9000.0,28128.0,11.0,6.0,6.0,5.0,0.0,0.0,1.0
10000.0,0.078125,2.57019160522355E-10,10000.0,84.7,78.56812674221518,-6.993006993006999,69.7029702970297,10000.0,28128.0,11.0,6.0,6.0,5.0,0.0,0.0,1.0
11000.0,0.09375,3.7071812483999464E-10,11000.0,86.8,82.4758678096295,26.25698324022348,74.56647398843931,11000.0,28128.0,11.0,6.0,6.0,5.0,0.0,0.0,1.0
12000.0,0.09375,3.7071812483999464E-10,12000.0,77.60000000000001,71.80112745135065,-62.31884057971011,59.34664246823957,12000.0,28128.0,11.0,6.0,6.0,5.0,0.0,0.0,1.0
13000.0,0.09375,3.7071812483999464E-10,13000.0,84.2,77.56590016825572,-10.489510489510497,68.58846918489066,13000.0,28128.0,11.0,6.0,6.0,5.0,0.0,0.0,1.0
14000.0,0.09375,3.7071812483999464E-10,14000.0,89.7,85.74185278393786,-5.102040816326536,79.31726907630522,14000.0,28128.0,11.0,6.0,6.0,5.0,0.0,0.0,1.0
15000.0,0.09375,3.7071812483999464E-10,15000.0,78.2,74.80887097519714,-50.34482758620686,62.02090592334495,15000.0,28128.0,11.0,6.0,6.0,5.0,0.0,0.0,1.0
16000.0,0.09375,3.7071812483999464E-10,16000.0,68.0,66.34211348387525,-95.12195121951213,44.732297063903296,16000.0,28128.0,11.0,6.0,6.0,5.0,0.0,0.0,1.0
17000.0,0.09375,3.7071812483999464E-10,17000.0,79.0,77.52760893759097,-31.24999999999995,67.18750000000001,17000.0,28128.0,11.0,6.0,6.0,5.0,0.0,0.0,1.0
18000.0,0.09375,3.7071812483999464E-10,18000.0,79.0,75.23765951074333,-51.079136690647445,64.16382252559727,18000.0,32816.0,13.0,7.0,7.0,6.0,0.0,0.0,1.0
19000.0,0.09375,3.7071812483999464E-10,19000.0,90.2,89.09687647762357,26.865671641791067,84.80620155038761,19000.0,37024.0,17.0,9.0,9.0,7.0,0.0,0.0,1.0
20000.0,0.09375,3.7071812483999464E-10,20000.0,75.5,68.0502016097482,-97.58064516129032,50.20325203252033,20000.0,37344.0,17.0,9.0,9.0,7.0,0.0,0.0,1.0
21000.0,0.09375,3.7071812483999464E-10,21000.0,59.9,46.59855429901613,-119.12568306010924,27.87769784172661,21000.0,37344.0,17.0,9.0,9.0,7.0,0.0,0.0,1.0
22000.0,0.09375,3.7071812483999464E-10,22000.0,81.39999999999999,80.02045218228221,0.5347593582887704,74.3801652892562,22000.0,37344.0,17.0,9.0,9.0,7.0,0.0,0.0,1.0
23000.0,0.125,6.750148410598438E-10,23000.0,69.3,66.55831706636923,-103.31125827814569,46.42233856893542,23000.0,37640.0,19.0,10.0,10.0,7.0,0.0,0.0,1.0
24000.0,0.125,6.750148410598438E-10,24000.0,78.8,76.01733991574395,-43.2432432432432,64.90066225165563,24000.0,42616.0,23.0,12.0,12.0,7.0,0.0,0.0,1.0
25000.0,0.125,6.750148410598438E-10,25000.0,73.9,69.10057820986982,-125.00000000000003,58.10593900481541,25000.0,43072.0,23.0,12.0,12.0,7.0,0.0,0.0,1.0
26000.0,0.125,6.750148410598438E-10,26000.0,65.7,57.995027982904105,-144.99999999999994,38.530465949820794,26000.0,43072.0,23.0,12.0,12.0,7.0,0.0,0.0,1.0
27000.0,0.125,6.750148410598438E-10,27000.0,74.3,71.29934669719135,-140.18691588785052,56.440677966101696,27000.0,43072.0,23.0,12.0,12.0,7.0,0.0,0.0,1.0
28000.0,0.125,6.750148410598438E-10,28000.0,73.6,68.84882239108887,-190.10989010989022,55.254237288135585,28000.0,43072.0,23.0,12.0,12.0,7.0,0.0,0.0,1.0
29000.0,0.125,6.750148410598438E-10,29000.0,75.2,73.38487509672129,-113.79310344827587,59.935379644588046,29000.0,43072.0,23.0,12.0,12.0,7.0,0.0,0.0,1.0
30000.0,0.125,6.750148410598438E-10,30000.0,81.89999999999999,77.97517644195668,-67.59259259259267,70.03311258278144,30000.0,43072.0,23.0,12.0,12.0,7.0,0.0,0.0,1.0
31000.0,0.125,6.750148410598438E-10,31000.0,78.3,75.26231070537754,-45.637583892617414,65.05636070853463,31000.0,43072.0,23.0,12.0,12.0,7.0,0.0,0.0,1.0
32000.0,0.125,6.750148410598438E-10,32000.0,68.7,60.90217298977212,-117.36111111111104,46.127366609294334,32000.0,43072.0,23.0,12.0,12.0,7.0,0.0,0.0,1.0
33000.0,0.125,6.750148410598438E-10,33000.0,75.5,68.13464089691232,-109.40170940170941,55.04587155963303,33000.0,52448.0,27.0,14.0,14.0,7.0,0.0,0.0,1.0
34000.0,0.125,6.750148410598438E-10,34000.0,70.89999999999999,63.118805606955455,-104.92957746478872,52.68292682926828,34000.0,52448.0,27.0,14.0,14.0,7.0,0.0,0.0,1.0
35000.0,0.125,6.750148410598438E-10,35000.0,77.0,72.18759107052381,-88.52459016393442,60.276338514680496,35000.0,52448.0,27.0,14.0,14.0,7.0,0.0,0.0,1.0
