learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
1000.0,0.015625,3.660615119669173E-11,1000.0,81.8,74.92525798051885,-29.078014184397187,64.03162055335967,1000.0,9056.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
2000.0,0.015625,3.660615119669173E-11,2000.0,87.9,86.57143110811218,13.571428571428582,82.76353276353277,2000.0,18112.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
3000.0,0.015625,3.660615119669173E-11,3000.0,82.69999999999999,78.77430832464266,6.9892473118279606,70.62818336162988,3000.0,18432.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
4000.0,0.015625,3.660615119669173E-11,4000.0,89.0,87.09818166463953,34.91124260355032,81.9376026272578,4000.0,18432.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
5000.0,0.015625,3.660615119669173E-11,5000.0,82.8,80.55609566400933,-7.500000000000005,73.37461300309597,5000.0,18752.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
6000.0,0.015625,3.660615119669173E-11,6000.0,79.0,74.5797180043384,-38.15789473684206,63.917525773195884,6000.0,18752.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
7000.0,0.015625,3.660615119669173E-11,7000.0,84.1,81.51652817625094,16.75392670157064,72.53886010362694,7000.0,27360.0,11.0,6.0,6.0,5.0,0.0,0.0,1.0
8000.0,0.015625,3.660615119669173E-11,8000.0,83.3,75.08578248545426,2.3391812865497092,64.84210526315789,8000.0,27680.0,11.0,6.0,6.0,5.0,0.0,0.0,1.0
9000.0,0.015625,3.660615119669173E-11,9000.0,89.3,84.30555759273656,37.790697674418624,77.42616033755274,9000.0,28128.0,11.0,6.0,6.0,5.0,0.0,0.0,1.0
10000.0,0.015625,3.660615119669173E-11,10000.0,84.7,78.56812674221518,-6.993006993006999,69.7029702970297,10000.0,28128.0,11.0,6.0,6.0,5.0,0.0,0.0,1.0
