learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead,splits
1000.0,0.0,0.0,1000.0,81.89999999999999,74.80582389131705,-28.368794326241158,64.2292490118577,1000.0,9504.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
2000.0,0.0,0.0,2000.0,89.9,88.80583781099821,27.85714285714288,85.61253561253561,2000.0,14272.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
3000.0,0.0,0.0,3000.0,86.6,83.90821437620913,27.956989247311842,77.24957555178268,3000.0,14272.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
4000.0,0.0,0.0,4000.0,89.0,87.33058983014928,34.91124260355032,81.9376026272578,4000.0,14272.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
5000.0,0.0,0.0,5000.0,84.39999999999999,82.68359825947962,2.5000000000000018,75.85139318885449,5000.0,14272.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
6000.0,0.0,0.0,6000.0,78.9,74.77772119699438,-38.81578947368416,63.745704467353946,6000.0,14272.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
7000.0,0.0,0.0,7000.0,86.2,83.5964829908604,27.748691099476414,76.16580310880829,7000.0,14272.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
8000.0,0.0,0.0,8000.0,79.2,73.79279931962076,-21.637426900584742,56.21052631578948,8000.0,14272.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
9000.0,0.0,0.0,9000.0,89.9,85.27649574767705,41.27906976744189,78.69198312236287,9000.0,14272.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
10000.0,0.0,0.0,10000.0,84.1,77.81993694724214,-11.188811188811197,68.51485148514851,10000.0,14272.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
11000.0,0.0,0.0,11000.0,87.2,82.96338592056944,28.491620111731862,75.33718689788054,11000.0,14272.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
12000.0,0.0,0.0,12000.0,79.4,75.6240422674374,-49.275362318840536,62.61343012704176,12000.0,14272.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
13000.0,0.0,0.0,13000.0,83.6,77.35322751030498,-14.685314685314696,67.39562624254472,13000.0,14272.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
14000.0,0.0,0.0,14000.0,87.4,82.27469163590528,-28.571428571428605,74.69879518072288,14000.0,14272.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
15000.0,0.0,0.0,15000.0,77.9,74.04049682495307,-52.413793103448235,61.49825783972125,15000.0,14272.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
