learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.734375,6.295348672817151E-7,1000.0,89.7,86.36610322051173,26.9503546099291,79.64426877470356,1000.0,3337336.0,6197.400000000003,798.2308408989966,30855.54285714286,16541.372251476143,25.714285714285715,13.696654470537693,13.357142857142858,6.8483272352688465,13.357142857142858,6.8483272352688465,6.685714285714286,2.095840304949528,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,1.328125,1.2905474674577515E-6,2000.0,92.30000000000001,91.53017786626482,45.000000000000036,89.03133903133904,2000.0,4303368.0,11172.785714285714,3894.557160339963,41167.31428571428,27072.137552083386,41.71428571428571,26.03906922864171,21.357142857142854,13.019534614320856,21.357142857142854,13.019534614320856,8.8,2.9664793948382653,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,2.109375,2.4294903010336887E-6,3000.0,91.5,89.81765211828774,54.301075268817236,85.56876061120545,3000.0,5635264.0,14179.271428571432,5753.106313861421,58951.2,44255.79079561146,59.914285714285704,40.967552681003625,30.457142857142852,20.483776340501812,30.457142857142852,20.483776340501812,10.385714285714288,3.842149372583299,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,2.859375,3.878510259609255E-6,4000.0,92.30000000000001,91.00174005312479,54.43786982248524,87.35632183908046,4000.0,7468192.0,22740.457142857143,5899.042328775694,83053.71428571428,58767.558660146045,85.97142857142859,50.43893464739704,43.485714285714295,25.21946732369852,43.485714285714295,25.21946732369852,12.071428571428575,4.001164426787074,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,3.796875,6.097576438656283E-6,5000.0,90.7,89.46564781735019,41.87500000000003,85.60371517027863,5000.0,9149584.0,29667.31428571429,9483.512535750402,101706.62857142856,54230.279505561695,111.91428571428574,58.95386131522816,56.45714285714287,29.47693065761408,56.45714285714287,29.47693065761408,13.185714285714285,4.344888241396752,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,4.828125,8.674590434465143E-6,6000.0,89.60000000000001,87.42363485974934,31.578947368421073,82.13058419243985,6000.0,9659512.0,31381.42857142857,15759.3464934502,106778.97142857141,67788.47210683304,126.94285714285715,81.43137694487743,63.97142857142856,40.715688472438714,63.97142857142856,40.715688472438714,13.357142857142856,5.5717603553596,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,5.734375,1.1389243300072848E-5,7000.0,90.8,89.086168260442,51.832460732984295,84.11053540587221,7000.0,1.1578936E7,39481.6,16846.85923113336,130444.91428571432,77798.85082172455,152.99999999999994,92.18569790672915,76.99999999999997,46.09284895336457,76.99999999999997,46.09284895336457,15.071428571428577,5.217921815678553,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,7.03125,1.549482484632689E-5,8000.0,90.7,86.92442882249561,45.61403508771933,80.42105263157895,8000.0,1.2237112E7,40288.39999999999,21770.097045578666,141033.37142857144,98086.54949379741,161.6285714285714,113.82444802828654,81.3142857142857,56.91222401414327,81.3142857142857,56.91222401414327,14.642857142857137,5.113312305435612,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,8.15625,1.974199339100677E-5,9000.0,92.30000000000001,89.08482649126786,55.232558139534916,83.75527426160339,9000.0,1.459316E7,49835.385714285716,22080.391026056604,170703.08571428564,108259.78619281625,194.65714285714287,123.87650298470017,97.82857142857144,61.93825149235008,97.82857142857144,61.93825149235008,15.84285714285714,4.982973078788781,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,9.46875,2.3929182433574975E-5,10000.0,89.3,85.81804686671614,25.174825174825195,78.81188118811882,10000.0,1.2331776E7,44793.099999999984,29802.949800580842,144117.71428571435,113742.84231191229,169.28571428571425,133.94408771401734,85.14285714285712,66.97204385700867,85.14285714285712,66.97204385700867,14.342857142857143,6.365408588695247,0.0,0.0,0.0,0.0,1.0,0.0
