learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
1000.0,0.0,0.0,1000.0,82.5,75.65772818445599,-24.113475177304984,65.41501976284584,1000.0,4688.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2000.0,0.0,0.0,2000.0,87.7,86.45696618425572,12.142857142857153,82.47863247863248,2000.0,13744.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
3000.0,0.0,0.0,3000.0,79.10000000000001,73.52982896976576,-12.36559139784941,64.51612903225808,3000.0,14064.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
4000.0,0.0,0.0,4000.0,88.3,86.16932995723131,30.769230769230788,80.78817733990148,4000.0,14064.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
5000.0,0.0,0.0,5000.0,82.3,79.90239604315647,-10.625000000000009,72.60061919504643,5000.0,14064.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
6000.0,0.0,0.0,6000.0,79.2,74.69377028756638,-36.84210526315785,64.26116838487972,6000.0,14064.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
7000.0,0.0,0.0,7000.0,82.3,79.68258924164402,7.329842931937123,69.43005181347151,7000.0,14064.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
8000.0,0.0,0.0,8000.0,80.2,74.90335255719629,-15.789473684210472,58.31578947368422,8000.0,18752.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
9000.0,0.015625,7.579930954509311E-11,9000.0,87.2,81.52467610447796,25.581395348837226,72.9957805907173,9000.0,18752.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
10000.0,0.03125,1.6925494290060466E-10,10000.0,85.0,80.09263560233049,-4.8951048951048985,70.29702970297029,10000.0,23120.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
11000.0,0.03125,1.6925494290060466E-10,11000.0,87.4,84.42604410395987,29.60893854748605,75.72254335260115,11000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
12000.0,0.03125,1.6925494290060466E-10,12000.0,80.4,75.25605563852633,-42.02898550724633,64.42831215970963,12000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
13000.0,0.03125,1.6925494290060466E-10,13000.0,84.8,78.2335057946131,-6.293706293706299,69.78131212723657,13000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
14000.0,0.03125,1.6925494290060466E-10,14000.0,89.7,85.85976733139489,-5.102040816326536,79.31726907630522,14000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
15000.0,0.03125,1.6925494290060466E-10,15000.0,74.9,71.76012079017657,-73.10344827586205,56.27177700348432,15000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
16000.0,0.03125,1.6925494290060466E-10,16000.0,66.9,65.4755919736488,-101.82926829268285,42.83246977547497,16000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
17000.0,0.03125,1.6925494290060466E-10,17000.0,79.2,77.75876817792987,-29.99999999999995,67.5,17000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
18000.0,0.03125,1.6925494290060466E-10,18000.0,79.60000000000001,75.55129434324066,-46.762589928057515,65.18771331058021,18000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
19000.0,0.03125,1.6925494290060466E-10,19000.0,90.3,89.17821362429436,27.611940298507488,84.96124031007753,19000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
20000.0,0.03125,1.6925494290060466E-10,20000.0,74.8,70.79412173751797,-103.2258064516129,48.78048780487805,20000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
21000.0,0.03125,1.6925494290060466E-10,21000.0,59.5,58.78634433856662,-121.31147540983602,27.158273381294958,21000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
22000.0,0.03125,1.6925494290060466E-10,22000.0,85.6,85.03410975817616,22.994652406417128,80.16528925619835,22000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
23000.0,0.03125,1.6925494290060466E-10,23000.0,66.4,64.97938891118211,-122.51655629139067,41.36125654450263,23000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
24000.0,0.03125,1.6925494290060466E-10,24000.0,65.10000000000001,64.20703716314617,-135.81081081081078,42.218543046357624,24000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
25000.0,0.03125,1.6925494290060466E-10,25000.0,74.5,72.28489820406139,-119.82758620689657,59.069020866773684,25000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
26000.0,0.03125,1.6925494290060466E-10,26000.0,79.0,76.43806352298074,-49.999999999999964,62.365591397849464,26000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
27000.0,0.03125,1.6925494290060466E-10,27000.0,70.7,69.06378350983518,-173.83177570093466,50.33898305084745,27000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
28000.0,0.03125,1.6925494290060466E-10,28000.0,65.7,63.27583807107142,-276.923076923077,41.86440677966102,28000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
29000.0,0.0625,3.5875321676333744E-10,29000.0,67.5,66.07834337066456,-180.17241379310343,47.49596122778676,29000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
30000.0,0.0625,3.5875321676333744E-10,30000.0,66.2,64.77728405765689,-212.962962962963,44.039735099337754,30000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
31000.0,0.0625,3.5875321676333744E-10,31000.0,71.6,67.99772828944477,-90.60402684563758,54.267310789049915,31000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
32000.0,0.078125,4.535023536947038E-10,32000.0,59.199999999999996,51.15720317526065,-183.33333333333331,29.776247848537007,32000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
33000.0,0.078125,4.535023536947038E-10,33000.0,68.8,61.42910124860922,-166.66666666666674,42.75229357798164,33000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
34000.0,0.078125,4.535023536947038E-10,34000.0,64.8,57.56198421836288,-147.88732394366193,42.764227642276424,34000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
35000.0,0.078125,4.535023536947038E-10,35000.0,51.4,40.07183980684883,-298.3606557377049,16.062176165803116,35000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
36000.0,0.078125,4.535023536947038E-10,36000.0,74.8,71.24521894711859,-63.63636363636361,63.688760806916434,36000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
37000.0,0.078125,4.535023536947038E-10,37000.0,75.4,73.77043586924881,-51.85185185185182,62.09553158705702,37000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
38000.0,0.078125,4.535023536947038E-10,38000.0,74.9,69.45305140893238,-76.76056338028168,62.02723146747352,38000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
39000.0,0.078125,4.535023536947038E-10,39000.0,77.7,67.97210269608829,-70.22900763358776,58.08270676691729,39000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
40000.0,0.078125,4.535023536947038E-10,40000.0,78.8,63.93478320041373,-45.20547945205475,52.466367713004495,40000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
41000.0,0.078125,4.535023536947038E-10,41000.0,87.3,81.27434703500664,31.35135135135137,72.92110874200426,41000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
42000.0,0.125,7.37749764488803E-10,42000.0,88.5,84.38293584510045,27.67295597484279,76.72064777327935,42000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
43000.0,0.125,7.37749764488803E-10,43000.0,81.2,75.1892152269593,-46.87499999999996,64.85981308411216,43000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
44000.0,0.125,7.37749764488803E-10,44000.0,84.1,82.4796477417478,13.114754098360665,74.88151658767772,44000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
45000.0,0.125,7.37749764488803E-10,45000.0,79.0,75.5836666356618,-60.305343511450346,63.541666666666664,45000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
45312.0,0.140625,8.324989014201694E-10,45312.0,76.5,70.96844331557672,-65.49295774647884,55.90994371482177,45312.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
