learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
1000.0,0.015625,1.8949827386273277E-11,1000.0,82.5,75.65772818445599,-24.113475177304984,65.41501976284584,1000.0,4688.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2000.0,0.015625,1.8949827386273277E-11,2000.0,87.7,86.45696618425572,12.142857142857153,82.47863247863248,2000.0,13744.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
3000.0,0.015625,1.8949827386273277E-11,3000.0,79.10000000000001,73.52982896976576,-12.36559139784941,64.51612903225808,3000.0,14064.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
4000.0,0.015625,1.8949827386273277E-11,4000.0,88.3,86.16932995723131,30.769230769230788,80.78817733990148,4000.0,14064.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
5000.0,0.015625,1.8949827386273277E-11,5000.0,82.3,79.90239604315647,-10.625000000000009,72.60061919504643,5000.0,14064.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
6000.0,0.015625,1.8949827386273277E-11,6000.0,79.2,74.69377028756638,-36.84210526315785,64.26116838487972,6000.0,14064.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
7000.0,0.015625,1.8949827386273277E-11,7000.0,82.3,79.68258924164402,7.329842931937123,69.43005181347151,7000.0,14064.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
8000.0,0.015625,1.8949827386273277E-11,8000.0,80.2,74.90335255719629,-15.789473684210472,58.31578947368422,8000.0,18752.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
9000.0,0.015625,1.8949827386273277E-11,9000.0,87.2,81.52467610447796,25.581395348837226,72.9957805907173,9000.0,18752.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
10000.0,0.015625,1.8949827386273277E-11,10000.0,85.0,80.09263560233049,-4.8951048951048985,70.29702970297029,10000.0,23120.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
11000.0,0.015625,1.8949827386273277E-11,11000.0,87.4,84.42604410395987,29.60893854748605,75.72254335260115,11000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
12000.0,0.015625,1.8949827386273277E-11,12000.0,80.4,75.25605563852633,-42.02898550724633,64.42831215970963,12000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
13000.0,0.015625,1.8949827386273277E-11,13000.0,84.8,78.2335057946131,-6.293706293706299,69.78131212723657,13000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
14000.0,0.015625,1.8949827386273277E-11,14000.0,89.7,85.85976733139489,-5.102040816326536,79.31726907630522,14000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
15000.0,0.015625,1.8949827386273277E-11,15000.0,74.9,71.76012079017657,-73.10344827586205,56.27177700348432,15000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
16000.0,0.015625,1.8949827386273277E-11,16000.0,66.9,65.4755919736488,-101.82926829268285,42.83246977547497,16000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
17000.0,0.015625,1.8949827386273277E-11,17000.0,79.2,77.75876817792987,-29.99999999999995,67.5,17000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
18000.0,0.015625,1.8949827386273277E-11,18000.0,79.60000000000001,75.55129434324066,-46.762589928057515,65.18771331058021,18000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
19000.0,0.015625,1.8949827386273277E-11,19000.0,90.3,89.17821362429436,27.611940298507488,84.96124031007753,19000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
20000.0,0.015625,1.8949827386273277E-11,20000.0,74.8,70.79412173751797,-103.2258064516129,48.78048780487805,20000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
21000.0,0.015625,1.8949827386273277E-11,21000.0,59.5,58.78634433856662,-121.31147540983602,27.158273381294958,21000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
22000.0,0.015625,1.8949827386273277E-11,22000.0,85.6,85.03410975817616,22.994652406417128,80.16528925619835,22000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
23000.0,0.015625,1.8949827386273277E-11,23000.0,66.4,64.97938891118211,-122.51655629139067,41.36125654450263,23000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
24000.0,0.015625,1.8949827386273277E-11,24000.0,65.10000000000001,64.20703716314617,-135.81081081081078,42.218543046357624,24000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
25000.0,0.015625,1.8949827386273277E-11,25000.0,74.5,72.28489820406139,-119.82758620689657,59.069020866773684,25000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
26000.0,0.015625,1.8949827386273277E-11,26000.0,79.0,76.43806352298074,-49.999999999999964,62.365591397849464,26000.0,23440.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
27000.0,0.078125,4.0273233834240175E-10,27000.0,75.7,73.71722765423553,-127.10280373831779,58.813559322033896,27000.0,23736.0,11.0,6.0,6.0,4.0,0.0,0.0,1.0
28000.0,0.078125,4.0273233834240175E-10,28000.0,76.0,71.5153816938853,-163.73626373626382,59.32203389830508,28000.0,23736.0,11.0,6.0,6.0,4.0,0.0,0.0,1.0
29000.0,0.09375,5.176277934677072E-10,29000.0,78.5,75.83973767573782,-85.34482758620689,65.26655896607431,29000.0,28424.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0
30000.0,0.09375,5.176277934677072E-10,30000.0,79.0,74.58107185567859,-94.44444444444444,65.23178807947019,30000.0,28424.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0
31000.0,0.09375,5.176277934677072E-10,31000.0,78.0,74.2642801075753,-47.65100671140935,64.57326892109502,31000.0,28424.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0
32000.0,0.09375,5.176277934677072E-10,32000.0,66.4,58.9108941160645,-133.3333333333333,42.16867469879519,32000.0,28424.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0
33000.0,0.09375,5.176277934677072E-10,33000.0,71.39999999999999,63.59910652352375,-144.44444444444449,47.522935779816514,33000.0,28424.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0
34000.0,0.09375,5.176277934677072E-10,34000.0,73.5,67.18266253869969,-86.61971830985914,56.91056910569105,34000.0,32792.0,15.0,8.0,8.0,5.0,0.0,0.0,1.0
35000.0,0.09375,5.176277934677072E-10,35000.0,74.2,70.02262246281586,-111.47540983606558,55.440414507772026,35000.0,33112.0,15.0,8.0,8.0,5.0,0.0,0.0,1.0
36000.0,0.09375,5.176277934677072E-10,36000.0,77.5,74.17278293429327,-46.10389610389606,67.5792507204611,36000.0,33112.0,15.0,8.0,8.0,5.0,0.0,0.0,1.0
37000.0,0.09375,5.176277934677072E-10,37000.0,75.8,70.6238665303873,-49.38271604938268,62.71186440677966,37000.0,37480.0,17.0,9.0,9.0,6.0,0.0,0.0,1.0
38000.0,0.09375,5.176277934677072E-10,38000.0,65.9,55.83999834238117,-140.14084507042247,48.41149773071105,38000.0,37480.0,17.0,9.0,9.0,6.0,0.0,0.0,1.0
39000.0,0.09375,5.176277934677072E-10,39000.0,71.1,56.25851369759345,-120.61068702290079,45.676691729323295,39000.0,37480.0,17.0,9.0,9.0,6.0,0.0,0.0,1.0
40000.0,0.09375,5.176277934677072E-10,40000.0,77.10000000000001,60.40843283091808,-56.84931506849312,48.65470852017937,40000.0,37480.0,17.0,9.0,9.0,6.0,0.0,0.0,1.0
41000.0,0.09375,5.176277934677072E-10,41000.0,87.0,80.7868806909629,29.729729729729748,72.28144989339019,41000.0,37480.0,17.0,9.0,9.0,6.0,0.0,0.0,1.0
42000.0,0.09375,5.176277934677072E-10,42000.0,88.0,83.64775074811541,24.52830188679247,75.7085020242915,42000.0,37480.0,17.0,9.0,9.0,6.0,0.0,0.0,1.0
43000.0,0.09375,5.176277934677072E-10,43000.0,80.80000000000001,74.59897469819747,-49.99999999999996,64.11214953271029,43000.0,37480.0,17.0,9.0,9.0,6.0,0.0,0.0,1.0
44000.0,0.09375,5.176277934677072E-10,44000.0,84.1,82.4796477417478,13.114754098360665,74.88151658767772,44000.0,37480.0,17.0,9.0,9.0,6.0,0.0,0.0,1.0
45000.0,0.09375,5.176277934677072E-10,45000.0,79.0,75.5836666356618,-60.305343511450346,63.541666666666664,45000.0,37480.0,17.0,9.0,9.0,6.0,0.0,0.0,1.0
45312.0,0.140625,9.721326124336984E-10,45312.0,76.5,70.96844331557672,-65.49295774647884,55.90994371482177,45312.0,37480.0,17.0,9.0,9.0,6.0,0.0,0.0,1.0
