learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.140625,2.7023779693990945E-8,1000.0,88.2,84.28811862204138,16.312056737588666,76.6798418972332,1000.0,760080.0,15.0,1.0,5897.266666666667,398.07419743895304,24357.866666666665,2771.7636950058322,10.866666666666665,1.7674302033770737,5.933333333333333,0.8837151016885368,5.933333333333333,0.8837151016885368,4.466666666666667,0.6399404734221844,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.203125,4.0167586929682227E-8,2000.0,89.9,88.90478105068428,27.85714285714288,85.61253561253561,2000.0,812912.0,15.0,4.0,10443.733333333334,3751.903068856555,27897.06666666667,7499.9409470691035,15.933333333333332,5.2842983946603095,8.466666666666665,2.6421491973301547,8.466666666666665,2.6421491973301547,5.266666666666667,1.4864467059144129,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.328125,6.593624776643183E-8,3000.0,87.9,85.3464061152717,34.946236559139805,79.45670628183362,3000.0,796864.0,15.0,11.0,10757.333333333334,6865.220792065578,26875.733333333334,10059.83691622048,16.066666666666666,8.843614860990035,8.533333333333333,4.421807430495018,8.533333333333333,4.421807430495018,5.7333333333333325,2.6850556436550455,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.40625,8.261807832039065E-8,4000.0,91.0,89.54940518697857,46.74556213017755,85.2216748768473,4000.0,825384.0,15.0,14.0,14817.133333333333,8118.838524133386,28586.133333333335,9226.795000483775,17.666666666666664,8.199883855158879,9.333333333333334,4.099941927579439,9.333333333333334,4.099941927579439,6.2,2.756809750418044,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,0.46875,9.502821032785706E-8,5000.0,90.10000000000001,88.83971348500802,38.12500000000003,84.6749226006192,5000.0,767536.0,15.0,24.0,12168.666666666666,9353.364953447553,24825.600000000002,10082.325446046661,13.399999999999999,9.233479455608425,7.199999999999999,4.616739727804212,7.199999999999999,4.616739727804212,4.466666666666667,2.4162150645369382,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,0.515625,1.0542332246485682E-7,6000.0,89.0,86.72491612560643,27.63157894736844,81.09965635738831,6000.0,857216.0,15.0,26.0,16022.866666666669,10230.80119657349,30738.666666666668,7951.79917347251,19.400000000000002,9.140178178944716,10.200000000000001,4.570089089472358,10.200000000000001,4.570089089472358,5.800000000000001,2.3664319132398464,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,0.59375,1.2444105878886248E-7,7000.0,89.8,87.86351451202404,46.59685863874345,82.38341968911918,7000.0,940960.0,15.0,28.0,19524.6,11838.966984375911,36180.26666666666,13821.937302019294,22.2,11.657002800279079,11.6,5.828501400139539,11.6,5.828501400139539,6.4,3.1350552512789043,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,0.625,1.3039731937978E-7,8000.0,87.6,82.37071263550736,27.485380116959078,73.89473684210526,8000.0,736760.0,15.0,36.0,13039.266666666666,14248.622657579757,22969.6,15409.265398268852,13.333333333333334,12.793227374930327,7.133333333333334,6.4350232174813335,7.133333333333334,6.4350232174813335,4.266666666666666,3.6344908597386527,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,0.625,1.3039731937978E-7,9000.0,91.5,87.90569286151307,50.58139534883724,82.06751054852322,9000.0,741536.0,15.0,39.0,15791.400000000001,15351.732870079706,23118.93333333333,13711.062433913232,13.933333333333332,13.263627313966927,7.466666666666667,6.631813656983463,7.466666666666667,6.631813656983463,4.6000000000000005,3.418437404094784,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,0.71875,1.488908633796705E-7,10000.0,89.2,85.71362430800367,24.475524475524495,78.61386138613862,10000.0,762520.0,15.0,44.0,14454.933333333334,13804.674495395013,24526.933333333334,10468.838491082997,12.866666666666669,8.157964265206177,6.9333333333333345,4.078982132603088,6.9333333333333345,4.078982132603088,4.6,2.667261838343906,0.0,0.0,0.0,0.0,1.0,0.0
11000.0,0.78125,1.6107540836350782E-7,11000.0,92.7,90.68342798800333,59.2178770949721,85.9344894026975,11000.0,753584.0,15.0,50.0,13091.866666666669,13952.23670684416,23990.399999999998,12886.140222291988,12.6,8.458301078990813,6.8,4.229150539495406,6.8,4.229150539495406,4.533333333333333,2.774029216723951,0.0,0.0,0.0,0.0,1.0,0.0
12000.0,0.84375,1.71381139403416E-7,12000.0,84.2,80.64576981450561,-14.492753623188417,71.32486388384756,12000.0,637384.0,15.0,60.0,7559.133333333334,7985.010643759492,16510.93333333333,12555.502330888732,7.866666666666666,7.661281752764227,4.4,3.869293032509759,4.4,3.869293032509759,2.5999999999999996,2.2928460168844436,0.0,0.0,0.0,0.0,1.0,0.0
13000.0,0.875,1.7700238256818713E-7,13000.0,88.5,84.15227049731553,19.580419580419594,77.13717693836978,13000.0,695320.0,15.0,65.0,9507.266666666668,7248.150310514367,20075.73333333333,9536.361386568678,9.666666666666666,6.172133998483677,5.333333333333333,3.0860669992418384,5.333333333333333,3.0860669992418384,3.2666666666666666,1.667618775665584,0.0,0.0,0.0,0.0,1.0,0.0
14000.0,0.96875,1.9524233519203128E-7,14000.0,91.4,88.74433944978145,12.244897959183687,82.73092369477912,14000.0,752064.0,15.0,66.0,14403.133333333333,7911.55613974779,23702.933333333334,8780.786227949771,12.066666666666668,6.83966025332782,6.533333333333334,3.41983012666391,6.533333333333334,3.41983012666391,3.933333333333333,1.8695555876298768,0.0,0.0,0.0,0.0,1.0,0.0
15000.0,1.046875,2.0956982754998733E-7,15000.0,88.4,86.03170321704326,20.000000000000014,79.79094076655052,15000.0,708896.0,15.0,74.0,11463.733333333334,10450.561949802828,21126.93333333333,10666.483417473544,11.533333333333333,8.500980335624043,6.266666666666667,4.250490167812021,6.266666666666667,4.250490167812021,3.6666666666666665,2.4976179127511156,0.0,0.0,0.0,0.0,1.0,0.0
16000.0,1.140625,2.280377601790759E-7,16000.0,89.4,87.19514478546431,35.36585365853661,81.69257340241798,16000.0,761464.0,15.0,82.0,9712.266666666666,7599.017591266712,24536.0,11472.277741208523,12.6,8.658604308514656,6.8,4.329302154257328,6.8,4.329302154257328,3.8666666666666667,2.0307165050320353,0.0,0.0,0.0,0.0,1.0,0.0
17000.0,1.234375,2.47999301387204E-7,17000.0,87.7,86.02463300459029,23.125000000000014,80.78125,17000.0,823048.0,15.0,90.0,13129.733333333335,9517.437090990008,28477.86666666666,13085.086461129635,16.733333333333334,10.44349877515513,8.866666666666667,5.221749387577565,8.866666666666667,5.221749387577565,5.4,2.6939084723024385,0.0,0.0,0.0,0.0,1.0,0.0
18000.0,1.3125,2.6408676704805753E-7,18000.0,86.6,83.86047744080167,3.597122302158276,77.13310580204778,18000.0,795976.0,15.0,94.0,14970.800000000001,10148.360241930714,26626.666666666668,15473.761656737635,16.466666666666665,12.31646207704299,8.733333333333333,6.158231038521495,8.733333333333333,6.158231038521495,5.3999999999999995,3.5816995167896803,0.0,0.0,0.0,0.0,1.0,0.0
19000.0,1.34375,2.705706477475662E-7,19000.0,89.4,88.24397087610146,20.89552238805972,83.56589147286823,19000.0,802024.0,15.0,95.0,20679.533333333336,10596.73129431003,26937.06666666667,15668.224110630803,17.266666666666666,13.177180853205865,9.133333333333333,6.5885904266029325,9.133333333333333,6.5885904266029325,5.599999999999999,3.7568984168174833,0.0,0.0,0.0,0.0,1.0,0.0
20000.0,1.4375,2.9077898943796744E-7,20000.0,85.1,80.79827622646178,-20.161290322580662,69.71544715447155,20000.0,833224.0,15.0,102.0,20547.2,16127.100931573004,29240.000000000004,20041.144193169926,18.200000000000003,16.575368989644158,9.600000000000001,8.287684494822079,9.600000000000001,8.287684494822079,5.6,4.256088076424842,0.0,0.0,0.0,0.0,1.0,0.0
21000.0,1.53125,3.1255486343676835E-7,21000.0,85.39999999999999,82.41794236938699,20.21857923497269,73.74100719424459,21000.0,897856.0,15.0,112.0,22918.133333333335,18979.706364831836,33475.73333333333,23646.41747395112,21.8,20.768107417727926,11.4,10.384053708863963,11.4,10.384053708863963,5.733333333333333,4.511361319200774,0.0,0.0,0.0,0.0,1.0,0.0
22000.0,1.5625,3.1947633639598875E-7,22000.0,88.7,87.88684382604221,39.57219251336901,84.43526170798899,22000.0,856152.0,15.0,114.0,24086.2,20077.758644117344,30597.86666666667,25663.32070113928,20.866666666666667,22.41768009746729,10.933333333333334,11.208840048733645,10.933333333333334,11.208840048733645,5.133333333333334,4.998094875145166,0.0,0.0,0.0,0.0,1.0,0.0
23000.0,1.609375,3.2929373749842236E-7,23000.0,75.4,72.96415112380112,-62.913907284768186,57.06806282722514,23000.0,809576.0,15.0,118.0,24595.533333333336,22875.389111028308,27812.8,24761.97283624342,18.600000000000005,22.170765822200575,9.800000000000002,11.085382911100288,9.800000000000002,11.085382911100288,4.733333333333334,5.091542941369495,0.0,0.0,0.0,0.0,1.0,0.0
24000.0,1.734375,3.520816486949721E-7,24000.0,80.60000000000001,78.04376759893886,-31.08108108108103,67.88079470198676,24000.0,704688.0,15.0,127.0,15596.266666666663,20874.412503167146,20890.133333333335,18742.66990382666,12.0,15.000000000000002,6.466666666666667,7.529624034122693,6.466666666666667,7.529624034122693,3.3333333333333335,3.735288603626359,0.0,0.0,0.0,0.0,1.0,0.0
25000.0,1.75,3.5420648701902887E-7,25000.0,76.9,73.82068415278746,-99.13793103448276,62.92134831460674,25000.0,525664.0,15.0,135.0,7178.933333333333,5877.564078360872,8829.333333333332,8822.272938961014,3.2666666666666666,4.832430129073875,2.133333333333333,2.4162150645369374,2.133333333333333,2.4162150645369374,0.7999999999999999,1.6987390281365424,0.0,0.0,0.0,0.0,1.0,0.0
