learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.53125,1.4634602444453373E-7,1000.0,88.9,85.19095661083702,21.27659574468087,78.06324110671937,1000.0,1082096.0,25.0,1.0,5926.679999999999,292.04947069517743,24998.08,2579.712934934169,11.559999999999999,1.8726095873584188,6.279999999999999,0.9363047936792094,6.279999999999999,0.9363047936792094,4.44,0.650640709864771,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.625,1.7439901259624297E-7,2000.0,90.2,89.22375875294698,30.00000000000002,86.03988603988606,2000.0,1156672.0,25.0,5.0,10368.84,3690.6556969369735,27942.4,7934.221574924663,16.599999999999994,5.627314338711378,8.799999999999997,2.8136571693556887,8.799999999999997,2.8136571693556887,5.439999999999999,1.5022205785658331,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.65625,1.8419322764707938E-7,3000.0,88.5,86.01735307277785,38.17204301075271,80.4753820033956,3000.0,1211496.0,25.0,14.0,12815.800000000001,6649.949379506584,30158.08,10003.816679647824,19.400000000000002,8.981462390204987,10.200000000000001,4.4907311951024935,10.200000000000001,4.4907311951024935,6.24,2.1268129521265693,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.75,2.143011402545704E-7,4000.0,91.8,90.47834694813604,51.47928994082843,86.5353037766831,4000.0,1241400.0,25.0,18.0,16709.08,8139.157905459261,31207.039999999997,9915.532951216825,20.120000000000005,9.696734845640911,10.560000000000002,4.848367422820456,10.560000000000002,4.848367422820456,6.4,2.4152294576982394,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,0.8125,2.3385956107328336E-7,5000.0,88.8,87.39936366786523,30.00000000000002,82.6625386996904,5000.0,1209640.0,25.0,25.0,15938.840000000002,10627.804456079659,30067.2,12323.809584161332,18.68,12.215836715782782,9.84,6.107918357891391,9.84,6.107918357891391,5.5200000000000005,2.8594871335025562,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,0.859375,2.48758684998999E-7,6000.0,88.7,86.3834750817594,25.657894736842124,80.58419243986253,6000.0,1228632.0,25.0,30.0,17102.399999999998,11659.324387230448,30748.8,9525.951920936826,20.92,11.12774310750687,10.96,5.563871553753435,10.96,5.563871553753435,6.120000000000001,2.635020556529556,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,0.984375,2.919304016460147E-7,7000.0,89.0,86.9768697367315,42.408376963350776,81.00172711571676,7000.0,1335032.0,25.0,31.0,21575.199999999997,11538.743082184761,34886.72,11223.21158551924,23.400000000000002,11.357816691600547,12.200000000000001,5.678908345800274,12.200000000000001,5.678908345800274,6.6400000000000015,2.563851269737255,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,1.078125,3.2334701649637684E-7,8000.0,87.4,81.8972019683201,26.315789473684227,73.47368421052632,8000.0,1295360.0,25.0,39.0,21259.64,15062.794018928449,33423.04,16079.309988512152,22.24,14.959055228634371,11.599999999999998,7.511102892829166,11.599999999999998,7.511102892829166,6.279999999999999,3.5534021256630477,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,1.171875,3.550536995236244E-7,9000.0,91.10000000000001,87.16362199318662,48.2558139534884,81.22362869198312,9000.0,1307320.0,25.0,41.0,24598.639999999992,16310.294478947948,33852.479999999996,16828.030913528375,22.76,15.527609818213062,11.88,7.763804909106531,11.88,7.763804909106531,6.48,3.441414437892265,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,1.25,3.785476049718757E-7,10000.0,86.3,81.57586842211434,4.1958041958041985,72.87128712871286,10000.0,1162432.0,25.0,47.0,22160.56,18270.08744979983,28156.800000000003,16858.127693588434,17.4,14.877275736280932,9.2,7.438637868140465,9.2,7.438637868140465,5.319999999999998,3.4122328955294554,0.0,0.0,0.0,0.0,1.0,0.0
