learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] Change detected,[err] Change detected,[avg] Warning detected,[err] Warning detected,[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.078125,1.3992474931809637E-8,1000.0,90.9,87.93874472817112,35.46099290780145,82.01581027667984,1000.0,712040.0,15.0,597.8666666666668,414.3522350762014,172997.86666666667,171220.5383095617,7.333333333333333,2.5819888974716108,30.133333333333333,5.1390197323540034,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.125,2.273662377976709E-8,2000.0,94.6,94.07759664484881,61.4285714285714,92.3076923076923,2000.0,722120.0,15.0,1180.8000000000002,983.9197962828279,174417.06666666668,171481.1641151041,7.199999999999999,3.589667712437223,22.133333333333336,5.180549704239429,1.6666666666666667,1.632993161855452,1.3333333333333335,0.816496580927726,1.3333333333333335,0.816496580927726,0.33333333333333337,0.816496580927726,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.21875,4.023772716108296E-8,3000.0,92.10000000000001,90.49898375205956,57.52688172043015,86.58743633276741,3000.0,721600.0,15.0,1723.6333333333334,1363.4297393056193,174259.4666666667,171600.89008284017,4.999999999999999,3.3806170189140663,26.000000000000004,11.0,1.4,1.121223821162776,1.2000000000000002,0.560611910581388,1.2000000000000002,0.560611910581388,0.2,0.560611910581388,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.484375,9.13123302679095E-8,4000.0,95.19999999999999,94.3337358741806,71.59763313609466,92.11822660098521,4000.0,743256.0,15.0,2100.5333333333338,1803.3534228808542,175574.6666666667,171761.3315989477,6.066666666666668,4.199773236508757,20.86666666666667,7.424541031189035,1.9333333333333331,1.8309508328682538,1.4666666666666666,0.9154754164341269,1.4666666666666666,0.9154754164341269,0.4666666666666667,0.9154754164341269,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,0.796875,1.5001863680986894E-7,5000.0,92.5,91.38362843448571,53.125000000000036,88.39009287925698,5000.0,726168.0,15.0,2593.1333333333328,2424.986267054372,174536.00000000003,171623.93544185997,8.266666666666666,4.026105290417006,27.0,6.244997998398398,1.5333333333333332,0.915475416434127,1.2666666666666668,0.45773770821706344,1.2666666666666668,0.45773770821706344,0.26666666666666666,0.4577377082170635,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,1.0625,1.981394921636416E-7,6000.0,90.9,89.07848846280325,40.13157894736845,84.36426116838489,6000.0,700272.0,15.0,3177.1000000000004,3007.950010475114,173261.06666666665,171155.32414153934,8.999999999999998,3.722518348798681,29.199999999999996,6.699680162941682,1.2666666666666668,0.7037315505489967,1.1333333333333335,0.35186577527449847,1.1333333333333335,0.35186577527449847,0.13333333333333333,0.3518657752744984,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,1.34375,2.484018073624207E-7,7000.0,89.8,87.58998779682133,46.59685863874345,82.38341968911918,7000.0,690800.0,15.0,3887.0666666666666,3596.550204670115,172794.1333333333,170987.6080647535,7.466666666666668,5.7553287937188715,27.133333333333336,10.635967728599477,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,1.609375,2.9664305556151604E-7,8000.0,89.4,85.43005395003608,38.01169590643278,77.6842105263158,8000.0,702024.0,15.0,4472.2,3981.6979431324053,173168.2666666667,171367.18930774578,6.4,5.61630280013971,25.666666666666668,10.341778423094402,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,1.84375,3.3969295650927556E-7,9000.0,92.80000000000001,90.04595451001211,58.13953488372097,84.81012658227849,9000.0,710008.0,15.0,4873.7333333333345,4412.232572209263,173434.40000000002,171634.96925454,5.999999999999999,4.780914437337574,21.066666666666666,9.10625112347609,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,2.078125,3.829422186956637E-7,10000.0,92.2,89.76250319921775,45.45454545454549,84.55445544554456,10000.0,713296.0,15.0,5279.966666666666,4841.399630082288,173835.20000000004,171459.41295595292,7.266666666666665,6.273147611237993,21.733333333333334,7.73181430072867,1.2666666666666668,0.7037315505489967,1.1333333333333335,0.35186577527449847,1.1333333333333335,0.35186577527449847,0.13333333333333336,0.3518657752744984,0.0,0.0,0.0,0.0,1.0,0.0
