learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.4375,1.979672298249271E-7,1000.0,89.60000000000001,86.1522401414602,26.24113475177307,79.44664031620555,1000.0,1772816.0,6204.166666666667,835.4930026464998,33796.8,22091.63887147321,29.46666666666666,17.52777762597835,15.23333333333333,8.763888812989174,15.23333333333333,8.763888812989174,7.066666666666666,2.0499509385774854,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.796875,4.2317169977145063E-7,2000.0,92.30000000000001,91.50232306622671,45.000000000000036,89.03133903133904,2000.0,2422320.0,11507.133333333335,3989.8036917686277,49247.46666666666,41102.00163909576,49.39999999999999,37.16282903747998,25.199999999999996,18.58141451873999,25.199999999999996,18.58141451873999,9.666666666666666,3.1109742717580016,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,1.265625,7.610700817571746E-7,3000.0,90.9,89.15230638654982,51.07526881720433,84.55008488964347,3000.0,2786424.0,13970.733333333334,4910.418824284244,59444.533333333326,55678.2691638763,59.73333333333334,43.790987368551576,30.36666666666667,21.895493684275788,30.36666666666667,21.895493684275788,10.7,4.691518392544807,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,1.671875,1.1588107251251738E-6,4000.0,91.5,90.09852549571441,49.70414201183435,86.04269293924467,4000.0,3784504.0,23243.433333333334,3364.757845294557,87268.0,73424.93445502105,92.4,53.65316457549841,46.7,26.826582287749204,46.7,26.826582287749204,12.799999999999999,4.397491447914681,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,2.15625,1.6841737023140822E-6,5000.0,90.4,89.15192948754166,40.00000000000003,85.13931888544892,5000.0,4192568.0,30123.000000000004,8765.792318183067,97337.86666666668,46282.63385624531,118.73333333333333,48.972147843114,59.86666666666667,24.486073921557,59.86666666666667,24.486073921557,14.100000000000001,4.837711057500444,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,2.71875,2.3953269636775885E-6,6000.0,88.8,86.4971740514265,26.31578947368423,80.75601374570446,6000.0,4887008.0,37243.83333333332,12753.29197821524,118314.40000000001,60001.6667777683,162.5333333333333,74.518562063113,81.76666666666665,37.2592810315565,81.76666666666665,37.2592810315565,16.133333333333333,5.618524369614678,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,3.171875,3.074197900585002E-6,7000.0,90.3,88.49302523111818,49.21465968586387,83.24697754749569,7000.0,5791240.0,45241.899999999994,16141.466790910576,144042.93333333332,74949.73945110486,192.8,105.20698809883112,96.9,52.60349404941556,96.9,52.60349404941556,16.800000000000004,5.956161689289966,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,3.78125,4.00598768869208E-6,8000.0,91.0,87.4664902691223,47.36842105263161,81.05263157894737,8000.0,5910656.0,46575.83333333334,25153.663806735964,152463.73333333334,106592.25026075101,209.59999999999997,167.782412460408,105.29999999999998,83.891206230204,105.29999999999998,83.891206230204,16.266666666666666,7.248939676723873,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,4.265625,4.867382037142912E-6,9000.0,92.9,90.0540164963242,58.720930232558175,85.0210970464135,9000.0,6874208.0,57152.53333333333,25443.274828166464,181624.79999999996,115808.92624473565,252.86666666666665,198.9849644871542,126.93333333333332,99.4924822435771,126.93333333333332,99.4924822435771,17.966666666666672,6.970298234025885,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,4.890625,6.017546014239391E-6,10000.0,90.7,87.70589323956324,34.96503496503499,81.58415841584159,10000.0,7113480.0,60609.566666666666,33582.25580589612,204699.46666666665,139543.01666652973,280.4666666666666,248.3395524948318,140.7333333333333,124.1697762474159,140.7333333333333,124.1697762474159,17.63333333333333,8.360347020240882,0.0,0.0,0.0,0.0,1.0,0.0
