learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.140625,2.7269707061350346E-8,1000.0,89.60000000000001,86.22472767346247,26.24113475177307,79.44664031620555,1000.0,773288.0,6005.5,33.48714512897282,26728.0,12064.66193291613,24.999999999999996,17.486502731472,12.999999999999998,8.743251365736,12.999999999999998,8.743251365736,7.0,2.8674417556808756,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.21875,4.679967080139452E-8,2000.0,92.7,91.9384584123843,47.85714285714289,89.60113960113961,2000.0,966304.0,10030.8,3873.5905479713956,42423.99999999999,21555.92408390582,46.599999999999994,30.82279099050643,23.799999999999997,15.411395495253215,23.799999999999997,15.411395495253215,9.5,3.7785946829182113,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.25,5.58073063277536E-8,3000.0,91.8,90.08427159905631,55.913978494623684,86.07809847198644,3000.0,1114200.0,14457.8,5907.054648657165,59461.6,35442.09957161743,59.0,40.584616680598465,30.0,20.292308340299233,30.0,20.292308340299233,10.7,5.034326612809745,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.34375,8.989701099279854E-8,4000.0,91.4,89.9683302518999,49.11242603550299,85.87848932676519,4000.0,1405576.0,24005.600000000002,5044.449869796397,85544.0,43609.61736946463,89.8,57.31937814658417,45.4,28.659689073292085,45.4,28.659689073292085,12.6,5.18973345494095,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,0.46875,1.4358077250007127E-7,5000.0,91.2,90.00395298222976,45.00000000000003,86.37770897832819,5000.0,1660104.0,30990.3,11081.423003788317,111680.8,64165.48144498463,122.8,85.24187807514437,61.9,42.620939037572185,61.9,42.620939037572185,13.999999999999998,5.557777333511022,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,0.578125,1.9397441064938902E-7,6000.0,89.2,86.86022688008254,28.947368421052655,81.44329896907216,6000.0,1780984.0,38299.1,14530.266858832596,124571.2,70332.04378723036,154.8,110.08057654887774,77.9,55.04028827443887,77.9,55.04028827443887,15.799999999999999,7.269418439218123,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,0.71875,2.6836729375645515E-7,7000.0,90.5,88.65093008614542,50.26178010471204,83.5924006908463,7000.0,2044896.0,48430.2,15057.19733254204,153124.0,85593.83464816715,187.0,131.30795016973565,94.0,65.65397508486782,94.0,65.65397508486782,17.5,7.184087354084102,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,0.84375,3.2799030628262293E-7,8000.0,89.8,85.60592697124714,40.35087719298248,78.52631578947368,8000.0,1843768.0,43508.2,27025.625127110587,126810.39999999997,108671.26972991119,166.2,169.59612154894475,83.6,84.79806077447238,83.6,84.79806077447238,16.5,10.091250335480401,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,1.015625,4.1922085478694903E-7,9000.0,92.4,89.24262412030146,55.81395348837213,83.9662447257384,9000.0,2051776.0,52471.4,25277.643706994877,143626.40000000002,108139.62556620954,190.39999999999998,169.55641473497184,95.69999999999999,84.77820736748592,95.69999999999999,84.77820736748592,18.1,9.666091936937768,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,1.234375,4.900752295119067E-7,10000.0,90.60000000000001,87.46708443051901,34.265734265734295,81.38613861386139,10000.0,1252048.0,30457.4,30131.070089047804,78450.40000000001,65683.68570522076,91.40000000000002,87.92319880946604,46.20000000000001,43.96159940473302,46.20000000000001,43.96159940473302,12.4,6.818276093624318,0.0,0.0,0.0,0.0,1.0,0.0
