learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.078125,1.4463956985208724E-8,1000.0,71.0,52.06896779695753,11.3149847094801,11.04294478527605,1000.0,731856.0,40.0,2.0,5841.049999999999,910.8486870876144,4688.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.09375,1.740528710393442E-8,2000.0,69.0,39.474758045464206,1.8987341772151567,-13.553113553113564,2000.0,727656.0,40.0,6.0,11075.449999999999,2450.2060400018486,4688.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.171875,3.942055627703667E-8,3000.0,75.8,29.376882310368167,17.687074829931987,9.701492537313442,3000.0,1090320.0,40.0,11.0,16255.524999999998,4245.984359232399,13478.0,4527.482710326754,4.750000000000001,1.9315199276138029,2.8750000000000004,0.9657599638069014,2.8750000000000004,0.9657599638069014,1.6500000000000001,0.7696152885095853,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.265625,6.66200260942181E-8,4000.0,76.5,44.43393549607491,28.353658536585364,24.920127795527147,4000.0,1121480.0,40.0,17.0,21597.499999999993,6150.42535948239,14210.600000000002,3579.087928509162,5.249999999999999,1.5811388300841898,3.1249999999999996,0.7905694150420949,3.1249999999999996,0.7905694150420949,1.8749999999999996,0.5633007121491082,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,0.375,9.893811592418285E-8,5000.0,75.1,39.993927096236256,28.03468208092485,18.627450980392172,5000.0,1142168.0,40.0,17.0,27601.849999999995,6150.982241969621,14562.199999999999,3486.5666250294476,5.400000000000001,1.6455067024148846,3.2000000000000006,0.8227533512074423,3.2000000000000006,0.8227533512074423,1.8999999999999997,0.5905234531480936,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,0.46875,1.2623944914796285E-7,6000.0,76.0,49.7907949790795,24.290220820189266,21.052631578947384,6000.0,1125680.0,40.0,24.0,30993.100000000006,11330.38575576132,14210.599999999999,4178.560326236778,5.249999999999999,1.9315199276138029,3.1249999999999996,0.9657599638069014,3.1249999999999996,0.9657599638069014,1.8249999999999995,0.7472170590486632,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,0.59375,1.6847725621321133E-7,7000.0,78.60000000000001,51.2301844137139,25.43554006968643,25.174825174825195,7000.0,1306152.0,40.0,29.0,36609.975,12353.302825223167,18601.6,6178.96068266733,7.6000000000000005,2.871611715771101,4.3,1.4358058578855506,4.3,1.4358058578855506,2.3999999999999995,1.0813097471264972,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,0.671875,1.9710766436118217E-7,8000.0,73.5,40.55630327501121,20.18072289156625,17.187499999999982,8000.0,1416576.0,40.0,31.0,42317.25,13163.620887087805,21273.800000000003,7093.704363729856,8.399999999999999,2.9768336301410026,4.7,1.4884168150705015,4.7,1.4884168150705015,2.7000000000000006,1.1140133037920332,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,0.796875,2.4722368430553207E-7,9000.0,74.9,36.93403953808579,25.958702064896748,21.31661442006268,9000.0,1549776.0,40.0,33.0,47855.80000000001,14619.503676727405,24583.2,6827.255615620792,9.7,2.9888682361946524,5.35,1.4944341180973262,5.35,1.4944341180973262,3.175,1.0098870208452997,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,0.9375,3.089025590775741E-7,10000.0,77.0,45.108446616771054,23.588039867109654,20.138888888888903,10000.0,1695416.0,40.0,35.0,53615.02499999999,15424.695074054598,28163.799999999996,8068.448709284763,11.299999999999997,3.4358591654967765,6.149999999999999,1.7179295827483883,6.149999999999999,1.7179295827483883,3.625,1.0545992068930676,0.0,0.0,0.0,0.0,1.0,0.0
11000.0,1.015625,3.4468474849644633E-7,11000.0,79.9,45.36558847512913,29.72027972027974,24.150943396226435,11000.0,1770432.0,40.0,36.0,59455.275,16031.224946379185,30016.400000000005,8448.139849269808,12.250000000000004,3.753630721014468,6.625000000000002,1.876815360507234,6.625000000000002,1.876815360507234,3.6750000000000007,1.0472797485843366,0.0,0.0,0.0,0.0,1.0,0.0
