learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.0625,1.2883036914798948E-8,1000.0,70.39999999999999,23.580165954963913,9.480122324158998,9.202453987730037,1000.0,819672.0,5994.650000000001,70.35419786974153,13168.4,3813.6901096748247,8.200000000000001,2.1908902300206647,4.6000000000000005,1.0954451150103321,4.6000000000000005,1.0954451150103321,2.599999999999999,0.8825799501580875,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.125,2.8869318258431222E-8,2000.0,78.5,44.35990600705984,31.962025316455694,21.245421245421262,2000.0,988712.0,11972.800000000003,112.64597546949385,20424.0,6213.174728794155,13.0,4.898979485566357,7.0,2.4494897427831783,7.0,2.4494897427831783,3.7499999999999996,1.0699237552766379,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.203125,5.44422073289752E-8,3000.0,80.60000000000001,47.00727693887809,34.013605442176896,27.611940298507488,3000.0,1265296.0,17966.35,135.50229168774803,33283.6,7980.395125424226,21.299999999999997,5.885754434493329,11.149999999999999,2.9428772172466644,11.149999999999999,2.9428772172466644,4.699999999999999,0.8645047258706174,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.203125,5.44422073289752E-8,4000.0,78.8,50.27617830211912,35.36585365853659,32.26837060702875,4000.0,1545720.0,23963.600000000002,138.00587325411823,45045.99999999999,7768.8747407100145,30.400000000000002,6.125013426408486,15.7,3.0625067132042427,15.7,3.0625067132042427,5.999999999999999,1.0760551736979407,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,0.375,1.3102340744808317E-7,5000.0,77.5,48.85689477249275,34.971098265895954,26.470588235294134,5000.0,1722312.0,29968.700000000004,132.70311145362624,53280.799999999996,9619.098161032509,36.3,6.720745572675072,18.65,3.360372786337536,18.65,3.360372786337536,6.45,0.9445132413883326,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,0.46875,1.7254487223302326E-7,6000.0,78.10000000000001,52.88052739384135,30.91482649842271,27.960526315789497,6000.0,1712000.0,31031.149999999994,12095.918656067863,51346.0,22178.970694165037,34.699999999999996,15.345494795747573,17.849999999999998,7.672747397873788,17.849999999999998,7.672747397873788,6.0,2.492092758263519,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,0.578125,2.2715361814738978E-7,7000.0,81.69999999999999,58.631540398674396,36.2369337979094,36.013986013986006,7000.0,1929952.0,36921.9,12391.373140425687,60734.0,22266.304304226625,40.80000000000001,15.119175694600898,20.900000000000006,7.559587847300449,20.900000000000006,7.559587847300449,6.750000000000001,1.6819474927657678,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,0.8125,3.5613839928474693E-7,8000.0,76.1,47.97562037440139,28.012048192771076,25.312499999999993,8000.0,2127304.0,42935.3,12411.826800952473,69586.8,24240.41886384674,47.1,16.76431046190561,24.05,8.382155230952804,24.05,8.382155230952804,7.25,1.773340588298047,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,0.96875,4.4907048706793125E-7,9000.0,77.2,44.14653206307523,32.743362831858406,28.526645768025073,9000.0,2299048.0,48937.5,12418.945071309823,77450.79999999999,23114.671143305455,52.5,15.892732533092634,26.75,7.946366266546317,26.75,7.946366266546317,7.749999999999999,1.4823523268955427,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,1.125,5.518623058580691E-7,10000.0,79.9,52.110931096921774,33.222591362126266,30.20833333333336,10000.0,2542968.0,54944.0,12421.06097680362,88288.40000000001,20900.85419155978,59.9,14.223405469784469,30.45,7.111702734892234,30.45,7.111702734892234,8.149999999999999,1.1821033884786183,0.0,0.0,0.0,0.0,1.0,0.0
11000.0,1.3125,6.864376417878602E-7,11000.0,80.9,50.83401976935752,33.21678321678324,27.924528301886813,11000.0,2774384.0,60906.95,12418.621194230442,99174.79999999999,24809.139405935824,67.5,17.030931612185732,34.25,8.515465806092866,34.25,8.515465806092866,8.55,1.3168942730211068,0.0,0.0,0.0,0.0,1.0,0.0
12000.0,1.484375,8.199230392670467E-7,12000.0,80.9,49.48546583128147,37.17105263157897,25.680933852140097,12000.0,3002088.0,66905.3,12429.010605921345,109198.4,25983.19257236554,73.80000000000001,17.58468232956112,37.400000000000006,8.79234116478056,37.400000000000006,8.79234116478056,8.8,1.2814465510343747,0.0,0.0,0.0,0.0,1.0,0.0
13000.0,1.671875,9.755439370767112E-7,13000.0,79.0,55.80733682385226,38.416422287390034,37.125748502994014,13000.0,3208256.0,72909.64999999998,12414.573923947526,118628.00000000001,27893.642271275632,79.89999999999999,18.834179456229933,40.449999999999996,9.417089728114966,40.449999999999996,9.417089728114966,9.050000000000002,1.3562719801759995,0.0,0.0,0.0,0.0,1.0,0.0
14000.0,1.890625,1.10468183669986E-6,14000.0,76.3,57.2657278349772,27.52293577981651,39.84771573604061,14000.0,2281960.0,46868.15,37960.625354334,76821.2,64959.202187219016,52.3,43.99174563722752,26.65,21.99587281861376,26.65,21.99587281861376,6.199999999999999,4.187701291312831,0.0,0.0,0.0,0.0,1.0,0.0
15000.0,2.046875,1.2064378825016322E-6,15000.0,80.60000000000001,57.4822477426142,34.89932885906043,37.41935483870971,15000.0,2517344.0,52849.45,37956.4156777564,87243.99999999999,62381.62517583962,58.8,42.78661866567754,29.9,21.39330933283877,29.9,21.39330933283877,7.25,3.160196529531535,0.0,0.0,0.0,0.0,1.0,0.0
16000.0,2.28125,1.373186823911965E-6,16000.0,77.0,60.41362597416904,34.844192634560905,42.21105527638191,16000.0,2750136.0,58851.2,37941.583952175744,97990.0,59522.956456002394,66.2,40.63392412103074,33.6,20.31696206051537,33.6,20.31696206051537,8.25,2.5520889276702023,0.0,0.0,0.0,0.0,1.0,0.0
17000.0,2.484375,1.52689731395286E-6,17000.0,78.60000000000001,59.80231756544803,34.954407294832826,35.34743202416919,17000.0,2925112.0,64851.44999999999,37976.596361547396,106279.20000000001,59745.863072464555,72.7,41.85325240458745,36.85,20.926626202293725,36.85,20.926626202293725,8.499999999999998,2.438722702779599,0.0,0.0,0.0,0.0,1.0,0.0
18000.0,2.703125,1.6572258836175833E-6,18000.0,74.8,60.44055408341392,24.999999999999993,32.25806451612903,18000.0,2303000.0,45969.0,41494.93171841339,77954.0,67806.0330990656,52.39999999999999,46.64806646864539,26.699999999999996,23.324033234322695,26.699999999999996,23.324033234322695,6.2,4.200250619089044,0.0,0.0,0.0,0.0,1.0,0.0
18159.0,2.78125,1.7006534876094925E-6,18159.0,74.2,58.78199188420615,22.98507462686566,29.50819672131147,18159.0,2148712.0,41508.65000000001,39982.356286735696,70384.00000000001,63543.02220998736,47.4,42.82940455734637,24.2,21.414702278673186,24.2,21.414702278673186,6.1000000000000005,3.8784153030790676,0.0,0.0,0.0,0.0,1.0,0.0
