learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.109375,1.8734944104734394E-8,1000.0,70.39999999999999,51.077291268618715,9.480122324158998,9.202453987730037,1000.0,678328.0,35.0,1.0,5869.342857142858,681.7748007895251,4688.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.171875,2.9640214052051308E-8,2000.0,70.19999999999999,43.579519744328124,5.6962025316455405,-9.157509157509166,2000.0,674464.0,35.0,4.0,11346.714285714288,2139.322275469343,4688.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.28125,5.838040831602282E-8,3000.0,76.5,32.99421754353951,20.068027210884367,12.313432835820906,3000.0,1016768.0,35.0,6.0,16672.857142857145,3882.540770157189,14197.942857142858,4017.629078001522,5.057142857142856,1.7140055793521853,3.028571428571428,0.8570027896760927,3.028571428571428,0.8570027896760927,1.7714285714285711,0.6456057021813513,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.296875,6.256175563774175E-8,4000.0,76.4,43.36955921840394,28.048780487804876,24.600638977635775,4000.0,1034424.0,35.0,9.0,22191.485714285714,5753.845728632942,14641.599999999997,3339.6441092533482,5.514285714285714,1.5600043094101221,3.257142857142857,0.7800021547050611,3.257142857142857,0.7800021547050611,1.942857142857143,0.5392182327416317,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,0.359375,7.968153416489561E-8,5000.0,73.9,35.37268418785007,24.5664739884393,14.705882352941188,5000.0,1058816.0,35.0,9.0,28197.314285714285,5743.965548455939,15177.371428571427,4104.335950342919,5.742857142857144,1.945475250312846,3.371428571428572,0.972737625156423,3.371428571428572,0.972737625156423,2.0571428571428583,0.683539970123403,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,0.453125,1.0499391161526243E-7,6000.0,76.2,49.77037887485649,24.921135646687688,21.710526315789487,6000.0,1043672.0,35.0,16.0,32660.514285714286,9600.386408802477,14775.542857142857,4420.3644003557865,5.571428571428572,2.0903941970737634,3.285714285714286,1.0451970985368817,3.285714285714286,1.0451970985368817,2.0000000000000004,0.7669649888473705,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,0.59375,1.4668980535740654E-7,7000.0,78.8,51.68597708274461,26.132404181184686,25.87412587412589,7000.0,1146128.0,35.0,24.0,34882.77142857143,14771.509535122621,17639.085714285713,6271.1226191330115,7.114285714285714,2.9482939091599936,4.057142857142857,1.4741469545799968,4.057142857142857,1.4741469545799968,2.2000000000000006,1.1061326375099445,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,0.703125,1.8163597107761434E-7,8000.0,74.1,43.9539513546265,21.987951807228903,19.062499999999986,8000.0,1235048.0,35.0,27.0,40381.11428571429,15918.928032139505,20090.285714285717,7697.565346842308,8.085714285714287,3.441711514822314,4.542857142857144,1.7208557574111567,4.542857142857144,1.7208557574111567,2.6,1.2879532326182364,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,0.78125,2.0798366879009537E-7,9000.0,75.3,38.360950289478936,27.1386430678466,22.57053291536049,9000.0,1303632.0,35.0,28.0,46134.45714285715,16537.654688873004,22007.08571428571,7851.6457973937595,8.771428571428569,3.523748958522595,4.885714285714284,1.7618744792612975,4.885714285714284,1.7618744792612975,2.857142857142857,1.2635816774004698,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,0.875,2.4466497254454425E-7,10000.0,77.10000000000001,45.9895469725844,23.920265780730915,20.48611111111113,10000.0,1512432.0,35.0,29.0,51999.91428571427,16975.841339925377,27918.62857142857,7953.136499615269,11.285714285714288,3.5692430287554426,6.142857142857144,1.7846215143777213,6.142857142857144,1.7846215143777213,3.6285714285714277,1.0869740590474168,0.0,0.0,0.0,0.0,1.0,0.0
11000.0,1.03125,3.092360242994295E-7,11000.0,80.2,48.54536713400296,30.769230769230795,25.28301886792455,11000.0,1597424.0,35.0,29.0,57979.85714285715,16968.05752365457,30329.142857142855,8535.54200058189,12.485714285714284,3.9806253467590373,6.742857142857142,1.9903126733795187,6.742857142857142,1.9903126733795187,3.8571428571428577,1.1152118538607794,0.0,0.0,0.0,0.0,1.0,0.0
12000.0,1.140625,3.5716547346156504E-7,12000.0,78.9,45.99989763013771,30.592105263157915,17.898832684824917,12000.0,1693896.0,35.0,29.0,63984.19999999999,16964.308633127377,33007.31428571428,9640.28398340382,14.142857142857144,4.066671258664809,7.571428571428572,2.0333356293324045,7.571428571428572,2.0333356293324045,4.0285714285714285,1.0141851056742197,0.0,0.0,0.0,0.0,1.0,0.0
13000.0,1.25,4.094938372468783E-7,13000.0,76.6,50.19835526875862,31.378299120234605,29.94011976047904,13000.0,1849360.0,35.0,29.0,69981.08571428576,16990.176118900607,37381.48571428572,9913.204080391757,15.285714285714285,4.475892474733743,8.142857142857144,2.2379462373668715,8.142857142857144,2.2379462373668715,4.142857142857142,1.0611552290631505,0.0,0.0,0.0,0.0,1.0,0.0
14000.0,1.359375,4.5939468287138475E-7,14000.0,75.5,56.11096580954668,25.07645259938837,37.81725888324873,14000.0,1763568.0,35.0,34.0,69027.17142857143,26510.00028012261,35184.91428571427,13023.060490962196,14.77142857142857,6.015107031885801,7.885714285714286,3.0075535159429005,7.885714285714286,3.0075535159429005,3.8857142857142857,1.5295410417243889,0.0,0.0,0.0,0.0,1.0,0.0
15000.0,1.484375,5.181590677239001E-7,15000.0,79.2,54.82385647886714,30.201342281879217,32.90322580645164,15000.0,1817216.0,35.0,35.0,74901.48571428572,26807.653590380658,36618.514285714286,12404.243489679671,15.514285714285714,5.7669006283395285,8.257142857142858,2.8834503141697643,8.257142857142858,2.8834503141697643,4.057142857142857,1.4741469545799966,0.0,0.0,0.0,0.0,1.0,0.0
16000.0,1.625,5.877655348740518E-7,16000.0,77.4,61.65826315325158,35.977337110481585,43.21608040201006,16000.0,1913328.0,35.0,35.0,80900.17142857141,26823.01399970875,39292.114285714284,11736.624446505875,16.942857142857136,5.476918719084864,8.971428571428568,2.738459359542432,8.971428571428568,2.738459359542432,4.571428571428572,1.3565898917704575,0.0,0.0,0.0,0.0,1.0,0.0
17000.0,1.6875,6.192736004272269E-7,17000.0,75.5,58.03946687858163,25.531914893617014,25.981873111782473,17000.0,1948696.0,35.0,39.0,82526.51428571428,34059.526739632354,40504.45714285714,15781.348209651978,17.057142857142857,6.953386213344745,9.028571428571428,3.4766931066723723,9.028571428571428,3.4766931066723723,4.314285714285713,1.728165102601236,0.0,0.0,0.0,0.0,1.0,0.0
18000.0,1.859375,6.970058893784881E-7,18000.0,71.89999999999999,58.77371611668946,16.369047619047603,24.46236559139784,18000.0,1748200.0,35.0,52.0,68804.17142857143,47516.38792315622,34886.62857142857,22200.397875456452,14.600000000000003,9.843480972047379,7.800000000000002,4.9217404860236895,7.800000000000002,4.9217404860236895,3.428571428571429,2.440898030085917,0.0,0.0,0.0,0.0,1.0,0.0
18159.0,1.890625,7.10974563844502E-7,18159.0,70.8,57.08810458745796,12.835820895522367,20.218579234972665,18159.0,1727856.0,35.0,56.0,67595.08571428573,49338.11456874208,34346.97142857142,22766.011908216205,14.257142857142856,10.106325500697592,7.628571428571428,5.053162750348796,7.628571428571428,5.053162750348796,3.2857142857142856,2.4920040195821205,0.0,0.0,0.0,0.0,1.0,0.0
