learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.15625,3.1135924574401646E-8,1000.0,71.3,52.405748456918076,12.232415902140652,11.963190184049058,1000.0,785736.0,45.0,2.0,5858.466666666665,860.7031375039198,4688.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.25,5.008251820173529E-8,2000.0,69.19999999999999,41.52524192032623,2.531645569620221,-12.82051282051283,2000.0,781200.0,45.0,6.0,11180.800000000003,2326.451283119264,4688.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.453125,1.1258548410195443E-7,3000.0,75.7,30.71316963012809,17.346938775510218,9.328358208955231,3000.0,1190480.0,45.0,11.0,16110.53333333333,4792.831629347387,13543.111111111111,4266.550907520575,4.7777777777777795,1.8202008991128735,2.8888888888888897,0.9101004495564368,2.8888888888888897,0.9101004495564368,1.6888888888888887,0.7330577994767788,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.546875,1.4187790738004778E-7,4000.0,76.1,42.364641310324195,27.13414634146341,23.64217252396165,4000.0,1207776.0,45.0,17.0,21341.311111111107,6839.544854016312,13862.222222222219,3857.697434344676,4.955555555555557,1.6230660597595632,2.9777777777777783,0.8115330298797816,2.9777777777777783,0.8115330298797816,1.7777777777777772,0.6356417261637284,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,0.6875,1.873025838803086E-7,5000.0,73.5,33.4675698339451,23.410404624277447,13.398692810457527,5000.0,1248624.0,45.0,17.0,27327.31111111111,6839.969470367214,14598.04444444445,4589.554038325191,5.311111111111112,1.9048051943132736,3.155555555555556,0.9524025971566368,3.155555555555556,0.9524025971566368,1.9333333333333331,0.7804427647758091,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,0.796875,2.2328617180594138E-7,6000.0,75.9,47.67694311767261,23.974763406940053,20.72368421052633,6000.0,1271712.0,45.0,24.0,32304.222222222226,9931.503083368072,15112.355555555556,4674.855900334137,5.488888888888889,2.0070582523391867,3.2444444444444445,1.0035291261695933,3.2444444444444445,1.0035291261695933,2.0,0.8257228238447704,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,0.921875,2.7185386796999306E-7,7000.0,78.10000000000001,49.51567319351404,23.693379790940785,23.426573426573444,7000.0,1501896.0,45.0,33.0,37314.60000000001,12427.827884520797,20152.355555555558,6478.285060511966,7.888888888888889,3.0318178032195786,4.4444444444444455,1.5159089016097893,4.4444444444444455,1.5159089016097893,2.466666666666667,1.140175425099138,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,1.078125,3.369128939488695E-7,8000.0,73.5,43.32278210283172,20.18072289156625,17.187499999999982,8000.0,1609496.0,45.0,38.0,42711.86666666666,14151.012632574137,22475.555555555555,8083.437532599255,8.822222222222225,3.433053827987349,4.911111111111112,1.7165269139936745,4.911111111111112,1.7165269139936745,2.7777777777777777,1.203949728807208,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,1.21875,3.9976960073949557E-7,9000.0,75.8,40.318678527301735,28.613569321533916,24.137931034482747,9000.0,1727792.0,45.0,41.0,48209.59999999999,15627.001940696919,25068.977777777785,9018.266277871035,9.844444444444445,3.9193897690349906,5.4222222222222225,1.9596948845174953,5.4222222222222225,1.9596948845174953,3.0888888888888886,1.2760418599257737,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,1.328125,4.536806955002248E-7,10000.0,78.10000000000001,50.02646999762683,27.242524916943538,23.95833333333335,10000.0,1905296.0,45.0,43.0,53809.377777777765,16733.359184695713,28968.0,9555.718782726157,11.400000000000002,4.125309905713971,6.200000000000001,2.0626549528569855,6.200000000000001,2.0626549528569855,3.488888888888889,1.2362373672894815,0.0,0.0,0.0,0.0,1.0,0.0
11000.0,1.484375,5.355329550285306E-7,11000.0,80.80000000000001,51.03976743889535,32.867132867132895,27.547169811320778,11000.0,2024944.0,45.0,45.0,59384.86666666666,18074.63673795661,31612.622222222224,9671.929842423779,12.644444444444446,4.2273759083747295,6.822222222222223,2.1136879541873648,6.822222222222223,2.1136879541873648,3.755555555555554,1.2276280817375866,0.0,0.0,0.0,0.0,1.0,0.0
12000.0,1.640625,6.217811864593791E-7,12000.0,79.5,46.92996308396458,32.565789473684234,20.233463035019472,12000.0,2133696.0,45.0,46.0,65061.933333333334,18997.586034929427,33933.86666666667,10329.547155435404,14.022222222222222,4.525126260864737,7.511111111111111,2.2625631304323686,7.511111111111111,2.2625631304323686,3.8222222222222215,1.2300940261343087,0.0,0.0,0.0,0.0,1.0,0.0
13000.0,1.828125,7.325185449897415E-7,13000.0,77.3,52.42984974538444,33.43108504398827,32.035928143712574,13000.0,2282944.0,45.0,46.0,71066.40000000001,19003.54691462527,37190.755555555545,10737.109677857605,15.000000000000002,4.670993664969138,7.999999999999998,2.335496832484569,7.999999999999998,2.335496832484569,3.8666666666666667,1.1793680896603447,0.0,0.0,0.0,0.0,1.0,0.0
14000.0,1.96875,8.133195094867713E-7,14000.0,76.0,57.330905935982145,26.605504587155952,39.08629441624366,14000.0,2221040.0,45.0,51.0,71360.15555555558,27216.727075922496,36003.02222222223,13120.062116137757,14.822222222222223,5.859292886630018,7.9111111111111105,2.9296464433150087,7.9111111111111105,2.9296464433150087,3.844444444444445,1.4917280332729976,0.0,0.0,0.0,0.0,1.0,0.0
15000.0,2.140625,9.149059446321593E-7,15000.0,79.5,55.937667920472876,31.20805369127519,33.87096774193551,15000.0,2284680.0,45.0,54.0,77026.82222222222,28062.982281977547,37354.133333333346,11720.301007614562,15.444444444444445,5.289593366204814,8.222222222222223,2.644796683102408,8.222222222222223,2.644796683102408,3.9777777777777787,1.2700910648970465,0.0,0.0,0.0,0.0,1.0,0.0
16000.0,2.328125,1.0319576702184146E-6,16000.0,77.2,61.55454533191242,35.41076487252125,42.71356783919599,16000.0,2413120.0,45.0,54.0,83025.11111111111,28062.900746053107,40155.91111111113,10903.682596890714,16.822222222222223,4.932678089163444,8.911111111111111,2.466339044581722,8.911111111111111,2.466339044581722,4.466666666666665,1.198483890740145,0.0,0.0,0.0,0.0,1.0,0.0
17000.0,2.5,1.142406706801719E-6,17000.0,76.5,59.84416117015823,28.571428571428566,29.00302114803625,17000.0,2484000.0,45.0,61.0,84582.77777777777,35564.971923284866,41919.82222222222,16221.630137915026,17.57777777777778,7.142984125855398,9.28888888888889,3.571492062927699,9.28888888888889,3.571492062927699,4.222222222222221,1.7305922382090748,0.0,0.0,0.0,0.0,1.0,0.0
18000.0,2.6875,1.2614107173350122E-6,18000.0,71.89999999999999,58.46758698158385,16.369047619047603,24.46236559139784,18000.0,2453368.0,45.0,75.0,82043.75555555556,44144.14527233768,41299.2,20627.178780346178,17.088888888888892,9.004600395510524,9.044444444444446,4.502300197755262,9.044444444444446,4.502300197755262,3.8222222222222215,2.1136879541873648,0.0,0.0,0.0,0.0,1.0,0.0
18159.0,2.765625,1.3108995173954302E-6,18159.0,71.1,56.84544697066983,13.73134328358207,21.038251366120207,18159.0,2448608.0,45.0,79.0,82662.42222222223,44754.21797058447,41205.15555555558,20805.875055285745,17.04444444444445,9.080337287376787,9.022222222222226,4.540168643688394,9.022222222222226,4.540168643688394,3.8,2.1489955370316194,0.0,0.0,0.0,0.0,1.0,0.0
