learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.5,2.7712744971116384E-7,1000.0,72.89999999999999,39.508118412300156,17.125382262996926,16.87116564417176,1000.0,2163080.0,5993.0142857142855,85.98794874395217,14873.600000000004,5449.20714456221,9.142857142857139,3.7350114536646615,5.071428571428569,1.8675057268323307,5.071428571428569,1.8675057268323307,3.071428571428572,1.1711684809479996,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.953125,5.987378729817768E-7,2000.0,79.80000000000001,48.594622793958614,36.07594936708861,26.007326007326025,2000.0,2743560.0,11998.099999999999,126.14129988323367,22767.999999999996,7285.011175426359,14.228571428571431,4.996147584212242,7.614285714285716,2.498073792106121,7.614285714285716,2.498073792106121,4.114285714285714,1.1489485696648871,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,1.4375,1.036087406747457E-6,3000.0,80.2,45.91464347370032,32.65306122448982,26.119402985074647,3000.0,3490192.0,17999.4,133.36062039621666,33017.71428571429,8225.71796107521,21.45714285714286,5.555218761357868,11.22857142857143,2.777609380678934,11.22857142857143,2.777609380678934,5.100000000000001,0.9502097403861095,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,1.90625,1.5582295276948976E-6,4000.0,78.3,47.842807354885224,33.84146341463415,30.670926517571885,4000.0,4305760.0,23991.771428571432,145.51539302295564,44571.31428571427,9971.427841795818,30.05714285714286,7.220915101760461,15.52857142857143,3.6104575508802306,15.52857142857143,3.6104575508802306,6.385714285714286,1.1831284632965795,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,2.359375,2.145107945479039E-6,5000.0,78.4,50.03562275044645,37.57225433526012,29.411764705882376,5000.0,5006480.0,29988.799999999992,154.24482703373346,54503.771428571425,10833.95858998947,36.48571428571429,7.4653651631138285,18.742857142857144,3.7326825815569142,18.742857142857144,3.7326825815569142,6.942857142857144,1.226349765528582,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,2.875,2.906360055526926E-6,6000.0,79.2,54.90964586729563,34.38485804416404,31.578947368421073,6000.0,5706856.0,35981.29999999999,176.28479510583728,63567.771428571425,11224.62187758786,42.800000000000004,7.561535002511254,21.900000000000002,3.780767501255627,21.900000000000002,3.780767501255627,7.3,1.1715219878926482,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,3.359375,3.6991607177899122E-6,7000.0,82.39999999999999,60.53245308743854,38.6759581881533,38.46153846153845,7000.0,6326808.0,41988.11428571428,179.29213008077633,72304.2285714286,12485.517693028993,49.114285714285735,8.626791529363471,25.057142857142868,4.313395764681736,25.057142857142868,4.313395764681736,7.699999999999999,1.0679792648478375,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,3.90625,4.706948594604102E-6,8000.0,75.6,46.96574508781081,26.506024096385534,23.74999999999999,8000.0,7123336.0,47971.85714285714,209.29026274214226,83117.37142857142,15094.790346313916,56.25714285714286,10.272639493003204,28.62857142857143,5.136319746501602,28.62857142857143,5.136319746501602,8.142857142857144,1.1582810137580162,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,4.34375,5.592276510368619E-6,9000.0,76.7,42.4415646013152,31.268436578171087,26.959247648902814,9000.0,7822192.0,53976.82857142858,215.1080598971414,92665.25714285717,15099.204509889585,62.77142857142857,10.386964278128325,31.88571428571429,5.1934821390641615,31.88571428571429,5.1934821390641615,8.34285714285714,1.1532652357258273,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,4.875,6.773150008585718E-6,10000.0,79.5,49.26445839190609,31.89368770764122,28.819444444444464,10000.0,8592248.0,59983.44285714285,241.4163902865013,103225.02857142861,13808.400344939613,70.00000000000001,9.198298519409661,35.50000000000001,4.599149259704831,35.50000000000001,4.599149259704831,8.74285714285714,1.031190592115289,0.0,0.0,0.0,0.0,1.0,0.0
