learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
1000.0,0.015625,1.8949827386273277E-11,1000.0,70.6,52.04885145582296,10.091743119266033,9.815950920245376,1000.0,4688.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2000.0,0.015625,1.8949827386273277E-11,2000.0,68.7,39.65985896214958,0.949367088607596,-14.652014652014621,2000.0,4688.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3000.0,0.015625,1.8949827386273277E-11,3000.0,73.2,0.0,8.843537414965994,0.0,3000.0,4688.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4000.0,0.015625,1.8949827386273277E-11,4000.0,68.7,0.0,4.573170731707322,0.0,4000.0,4688.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
5000.0,0.015625,1.8949827386273277E-11,5000.0,69.39999999999999,0.0,11.560693641618476,0.0,5000.0,4688.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6000.0,0.015625,1.8949827386273277E-11,6000.0,69.6,0.0,4.100946372239717,0.0,6000.0,4688.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
7000.0,0.015625,1.8949827386273277E-11,7000.0,71.39999999999999,0.0,0.34843205574912917,0.0,7000.0,4688.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
8000.0,0.015625,1.8949827386273277E-11,8000.0,68.0,0.0,3.6144578313253044,0.0,8000.0,4688.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
9000.0,0.015625,1.8949827386273277E-11,9000.0,68.10000000000001,0.0,5.899705014749268,0.0,9000.0,4688.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
10000.0,0.015625,1.8949827386273277E-11,10000.0,71.2,0.0,4.318936877076415,0.0,10000.0,4688.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
11000.0,0.015625,1.8949827386273277E-11,11000.0,73.5,0.0,7.342657342657348,0.0,11000.0,4688.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
12000.0,0.015625,1.8949827386273277E-11,12000.0,74.3,0.0,15.460526315789485,0.0,12000.0,4688.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
13000.0,0.015625,1.8949827386273277E-11,13000.0,66.60000000000001,0.0,2.052785923753668,0.0,13000.0,4688.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
14000.0,0.015625,1.8949827386273277E-11,14000.0,68.7,40.30021552957334,4.28134556574924,20.558375634517784,14000.0,9376.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
15000.0,0.015625,1.8949827386273277E-11,15000.0,76.2,45.27351744119204,20.13422818791948,23.22580645161292,15000.0,14064.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
16000.0,0.015625,1.8949827386273277E-11,16000.0,73.5,55.809028298897736,24.92917847025495,33.41708542713568,16000.0,14064.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
17000.0,0.015625,1.8949827386273277E-11,17000.0,71.3,51.8394963116102,12.76595744680849,13.293051359516598,17000.0,14064.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
18000.0,0.015625,1.8949827386273277E-11,18000.0,70.39999999999999,52.503209242618745,11.904761904761884,20.43010752688171,18000.0,14064.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
18159.0,0.015625,1.8949827386273277E-11,18159.0,69.6,50.32614805422292,9.253731343283558,16.9398907103825,18159.0,14064.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
