learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead,splits
1000.0,0.0,0.0,1000.0,70.6,52.04885145582296,10.091743119266033,9.815950920245376,1000.0,4736.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.0,0.0,2000.0,68.7,39.65985896214958,0.949367088607596,-14.652014652014621,2000.0,4736.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.0,0.0,3000.0,73.2,0.0,8.843537414965994,0.0,3000.0,4736.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.0,0.0,4000.0,68.7,0.0,4.573170731707322,0.0,4000.0,4736.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
5000.0,0.015625,1.9143852922651503E-11,5000.0,69.39999999999999,0.0,11.560693641618476,0.0,5000.0,4736.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
6000.0,0.015625,1.9143852922651503E-11,6000.0,69.6,0.0,4.100946372239717,0.0,6000.0,4736.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
7000.0,0.015625,1.9143852922651503E-11,7000.0,71.39999999999999,0.0,0.34843205574912917,0.0,7000.0,720.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
8000.0,0.03125,7.683411240577698E-11,8000.0,72.1,38.72441359922691,15.963855421686729,12.812499999999979,8000.0,14272.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
9000.0,0.03125,7.683411240577698E-11,9000.0,73.2,28.11139514859211,20.94395280235987,15.987460815047003,9000.0,14272.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
10000.0,0.03125,7.683411240577698E-11,10000.0,74.0,30.6415126552563,13.621262458471769,9.722222222222229,10000.0,14272.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
11000.0,0.03125,7.683411240577698E-11,11000.0,78.0,40.79257215905269,23.076923076923094,16.98113207547171,11000.0,14272.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
12000.0,0.03125,7.683411240577698E-11,12000.0,76.8,39.35702765790045,23.68421052631581,9.727626459143977,12000.0,14272.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
13000.0,0.03125,7.683411240577698E-11,13000.0,73.9,40.66752444907182,23.46041055718474,21.856287425149688,13000.0,14272.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
14000.0,0.03125,7.683411240577698E-11,14000.0,70.8,41.24984910063981,10.703363914373066,25.88832487309644,14000.0,14272.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
15000.0,0.03125,7.683411240577698E-11,15000.0,75.5,42.19653179190752,17.785234899328874,20.967741935483886,15000.0,14272.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
16000.0,0.03125,7.683411240577698E-11,16000.0,72.2,48.75387111045568,21.246458923512737,30.15075376884422,16000.0,14272.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
17000.0,0.03125,7.683411240577698E-11,17000.0,74.2,49.76997373631573,21.580547112461996,22.054380664652555,17000.0,14272.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
18000.0,0.03125,7.683411240577698E-11,18000.0,69.5,50.00098358720811,9.226190476190451,18.01075268817203,18000.0,14272.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
18159.0,0.03125,7.683411240577698E-11,18159.0,67.7,46.38843982060876,3.5820895522388096,11.748633879781432,18159.0,14272.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
