learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead,splits
1000.0,0.046875,5.743155876795451E-11,1000.0,70.6,52.04885145582296,10.091743119266033,9.815950920245376,1000.0,4736.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.046875,5.743155876795451E-11,2000.0,68.7,39.65985896214958,0.949367088607596,-14.652014652014621,2000.0,4736.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.046875,5.743155876795451E-11,3000.0,73.2,0.0,8.843537414965994,0.0,3000.0,4736.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.046875,5.743155876795451E-11,4000.0,68.7,0.0,4.573170731707322,0.0,4000.0,4736.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
5000.0,0.0625,7.657541169060601E-11,5000.0,69.39999999999999,0.0,11.560693641618476,0.0,5000.0,4736.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
6000.0,0.0625,7.657541169060601E-11,6000.0,69.6,0.0,4.100946372239717,0.0,6000.0,4736.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
7000.0,0.0625,7.657541169060601E-11,7000.0,71.3,1.855512163761102,0.0,-0.3496503496503499,7000.0,9504.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
8000.0,0.0625,7.657541169060601E-11,8000.0,71.89999999999999,37.15895876196439,15.361445783132513,12.187499999999977,8000.0,9504.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
9000.0,0.09375,1.5340952409638298E-10,9000.0,74.4,39.70156987904983,24.48377581120943,19.749216300940425,9000.0,9504.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
10000.0,0.09375,1.5340952409638298E-10,10000.0,74.3,38.35038093227657,14.617940199335559,10.763888888888898,10000.0,9504.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
11000.0,0.09375,1.5340952409638298E-10,11000.0,78.5,42.704863424383745,24.825174825174845,18.867924528301902,11000.0,9504.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
12000.0,0.09375,1.5340952409638298E-10,12000.0,75.5,36.32989947920457,19.407894736842117,4.669260700389109,12000.0,9504.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
13000.0,0.09375,1.5340952409638298E-10,13000.0,75.0,44.919361945888774,26.686217008797648,25.149700598802387,13000.0,9504.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
14000.0,0.09375,1.5340952409638298E-10,14000.0,71.1,42.20577942205779,11.620795107033617,26.649746192893396,14000.0,9504.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
15000.0,0.09375,1.5340952409638298E-10,15000.0,75.2,40.02418379685612,16.778523489932898,20.000000000000014,15000.0,9504.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
16000.0,0.09375,1.5340952409638298E-10,16000.0,69.3,41.925793649292316,13.0311614730878,22.864321608040193,16000.0,9504.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
17000.0,0.09375,1.5340952409638298E-10,17000.0,74.2,50.03031107099763,21.580547112461996,22.054380664652555,17000.0,9504.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
18000.0,0.09375,1.5340952409638298E-10,18000.0,71.5,55.479601847049786,15.178571428571411,23.387096774193537,18000.0,9504.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
18159.0,0.09375,1.5340952409638298E-10,18159.0,70.39999999999999,53.372315757636855,11.641791044776099,19.125683060109278,18159.0,9504.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
