learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead,splits
1000.0,0.015625,1.9143852922651503E-11,1000.0,70.6,52.04885145582296,10.091743119266033,9.815950920245376,1000.0,4736.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.015625,1.9143852922651503E-11,2000.0,68.7,39.65985896214958,0.949367088607596,-14.652014652014621,2000.0,4736.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.015625,1.9143852922651503E-11,3000.0,73.2,0.0,8.843537414965994,0.0,3000.0,4736.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.015625,1.9143852922651503E-11,4000.0,71.39999999999999,37.07675316046307,12.804878048780466,8.626198083067067,4000.0,19040.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0,3.0
5000.0,0.015625,1.9143852922651503E-11,5000.0,74.3,44.22283087581007,25.722543352601146,16.01307189542485,5000.0,19040.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0,3.0
6000.0,0.015625,1.9143852922651503E-11,6000.0,77.5,54.325478668983564,29.022082018927442,25.986842105263175,6000.0,19040.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0,3.0
7000.0,0.015625,1.9143852922651503E-11,7000.0,76.9,51.68031192345827,19.512195121951233,19.230769230769244,7000.0,19040.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0,3.0
8000.0,0.015625,1.9143852922651503E-11,8000.0,73.9,47.962357444772294,21.385542168674686,18.437499999999986,8000.0,19040.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0,3.0
9000.0,0.015625,1.9143852922651503E-11,9000.0,74.9,45.1874110114342,25.958702064896748,21.31661442006268,9000.0,19040.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0,3.0
10000.0,0.015625,1.9143852922651503E-11,10000.0,75.9,41.1839356488803,19.933554817275763,16.319444444444457,10000.0,19040.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0,3.0
11000.0,0.015625,1.9143852922651503E-11,11000.0,75.9,36.766982394458594,15.734265734265746,9.056603773584913,11000.0,28576.0,11.0,6.0,6.0,4.0,0.0,0.0,1.0,5.0
12000.0,0.046875,2.501635915703244E-10,12000.0,76.4,38.55014802644428,22.368421052631597,8.17120622568094,12000.0,28576.0,11.0,6.0,6.0,4.0,0.0,0.0,1.0,5.0
13000.0,0.046875,2.501635915703244E-10,13000.0,75.9,46.82423755665094,29.325513196480934,27.8443113772455,13000.0,28576.0,11.0,6.0,6.0,4.0,0.0,0.0,1.0,5.0
14000.0,0.046875,2.501635915703244E-10,14000.0,70.19999999999999,39.74880508536259,8.868501529051963,24.36548223350253,14000.0,28952.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0,6.0
15000.0,0.046875,2.501635915703244E-10,15000.0,76.9,51.359204901981435,22.483221476510085,25.483870967741957,15000.0,38488.0,17.0,9.0,9.0,4.0,0.0,0.0,1.0,8.0
16000.0,0.046875,2.501635915703244E-10,16000.0,74.2,57.530584563519746,26.91218130311614,35.175879396984925,16000.0,38488.0,17.0,9.0,9.0,4.0,0.0,0.0,1.0,8.0
17000.0,0.0625,4.0573973415626424E-10,17000.0,71.3,52.689292284563194,12.76595744680849,13.293051359516598,17000.0,38488.0,17.0,9.0,9.0,4.0,0.0,0.0,1.0,8.0
18000.0,0.0625,4.0573973415626424E-10,18000.0,69.1,53.11048928976807,8.035714285714262,16.935483870967726,18000.0,38488.0,17.0,9.0,9.0,4.0,0.0,0.0,1.0,8.0
18159.0,0.0625,4.0573973415626424E-10,18159.0,68.30000000000001,51.46983628341616,5.373134328358215,13.387978142076514,18159.0,38488.0,17.0,9.0,9.0,4.0,0.0,0.0,1.0,8.0
