learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead,splits
1000.0,0.0,0.0,1000.0,70.6,52.04885145582296,10.091743119266033,9.815950920245376,1000.0,4736.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.0,0.0,2000.0,68.7,39.65985896214958,0.949367088607596,-14.652014652014621,2000.0,4736.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.0,0.0,3000.0,73.2,0.0,8.843537414965994,0.0,3000.0,4736.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.0,0.0,4000.0,70.89999999999999,16.880416340567493,11.280487804878026,7.028753993610196,4000.0,9504.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
5000.0,0.0,0.0,5000.0,72.1,40.61100420618837,19.36416184971097,8.823529411764712,5000.0,14272.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
6000.0,0.0,0.0,6000.0,72.7,46.835028899933015,13.880126182965281,10.197368421052639,6000.0,14272.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
7000.0,0.0,0.0,7000.0,76.5,43.210103285114286,18.11846689895472,17.832167832167848,7000.0,14272.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
8000.0,0.0,0.0,8000.0,72.8,39.630681818181806,18.072289156626493,14.99999999999998,8000.0,14272.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
9000.0,0.0,0.0,9000.0,73.5,29.81359550383243,21.82890855457226,16.92789968652036,9000.0,14272.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
10000.0,0.0,0.0,10000.0,73.9,25.111901755996797,13.289036544850507,9.375000000000007,10000.0,19040.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0,3.0
11000.0,0.0,0.0,11000.0,76.6,24.115901610104913,18.181818181818198,11.69811320754718,11000.0,19040.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0,3.0
12000.0,0.0,0.0,12000.0,77.60000000000001,30.677411667858145,26.31578947368423,12.840466926070048,12000.0,19416.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0,4.0
13000.0,0.0,0.0,13000.0,71.7,31.95774167023307,17.00879765395893,15.269461077844293,13000.0,28128.0,11.0,6.0,6.0,3.0,0.0,0.0,1.0,5.0
14000.0,0.0,0.0,14000.0,69.89999999999999,42.32235861313057,7.951070336391411,23.604060913705577,14000.0,28128.0,11.0,6.0,6.0,3.0,0.0,0.0,1.0,5.0
15000.0,0.0,0.0,15000.0,75.9,46.288083086317954,19.127516778523503,22.258064516129046,15000.0,28128.0,11.0,6.0,6.0,3.0,0.0,0.0,1.0,5.0
16000.0,0.0,0.0,16000.0,71.0,49.931112116325565,17.847025495750692,27.135678391959793,16000.0,32896.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0,6.0
17000.0,0.0,0.0,17000.0,75.9,51.50046688347233,26.747720364741635,27.190332326283983,17000.0,32896.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0,6.0
18000.0,0.0,0.0,18000.0,71.2,52.98143419686412,14.285714285714265,22.580645161290313,18000.0,37664.0,15.0,8.0,8.0,4.0,0.0,0.0,1.0,7.0
18159.0,0.0,0.0,18159.0,70.6,50.995589603064275,12.238805970149233,19.672131147540973,18159.0,37664.0,15.0,8.0,8.0,4.0,0.0,0.0,1.0,7.0
