learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.0,0.0,1000.0,70.5,51.7265530140631,9.785932721712514,9.509202453987706,1000.0,354256.0,5.0,0.0,6026.2,113.97017153624009,4688.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.015625,1.4299358655181197E-9,2000.0,71.89999999999999,48.43071547335464,11.075949367088585,-2.930402930402933,2000.0,353752.0,5.0,3.0,7546.4,4256.619586009537,4688.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.046875,4.291036424951421E-9,3000.0,73.4,42.8743235117258,9.52380952380953,0.7462686567164185,3000.0,353904.0,5.0,7.0,5480.0,4020.742655281484,4688.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.046875,4.291036424951421E-9,4000.0,71.5,32.391720002087546,13.109756097560954,8.94568690095844,4000.0,364512.0,5.0,10.0,7053.0,5960.84415162819,6622.4,4325.449895675593,2.2,2.6832815729997477,1.6,1.3416407864998738,1.6,1.3416407864998738,0.4,0.894427190999916,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,0.078125,7.327406718913052E-9,5000.0,75.2,49.73448457578338,28.323699421965316,18.954248366013086,5000.0,375584.0,5.0,10.0,13016.2,5905.544403355207,8556.8,5164.942129395062,3.4,2.6076809620810595,2.2,1.3038404810405297,2.2,1.3038404810405297,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,0.125,1.2049697236054475E-8,6000.0,75.2,49.298354649831545,21.76656151419557,18.42105263157896,6000.0,389416.0,5.0,11.0,16847.0,9724.017096858684,11310.4,4244.489698420765,4.2,2.280350850198276,2.6,1.140175425099138,2.6,1.140175425099138,1.4,0.8944271909999159,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,0.125,1.2049697236054475E-8,7000.0,80.2,56.572471333444476,31.010452961672495,30.769230769230795,7000.0,394464.0,5.0,11.0,22804.4,9712.688829567229,12248.0,4228.111635233867,4.6,2.1908902300206643,2.8,1.0954451150103321,2.8,1.0954451150103321,1.6,0.8944271909999159,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,0.125,1.2049697236054475E-8,8000.0,73.7,41.716159914901155,20.78313253012047,17.812499999999982,8000.0,413984.0,5.0,11.0,28804.8,9775.17870424884,15998.4,4161.954925272497,6.2,1.7888543819998317,3.6,0.8944271909999159,3.6,0.8944271909999159,2.2,0.4472135954999579,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,0.1875,1.920316006160445E-8,9000.0,77.10000000000001,45.625074201590884,32.448377581120944,28.213166144200624,9000.0,442424.0,5.0,11.0,34808.0,9785.116453062785,21624.0,5436.8579161129455,8.6,2.9664793948382653,4.8,1.4832396974191326,4.8,1.4832396974191326,2.8,0.8366600265340756,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,0.1875,1.920316006160445E-8,10000.0,78.2,50.17370634485282,27.574750830564803,24.305555555555575,10000.0,461272.0,5.0,11.0,40819.8,9719.763150406496,25374.4,6324.004807082298,10.2,3.03315017762062,5.6,1.51657508881031,5.6,1.51657508881031,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
