learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
1000.0,0.015625,1.5596419365869628E-10,1000.0,61.1,60.365897146955916,5.582524271844664,52.034525277435264,1000.0,38584.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2000.0,0.015625,1.5596419365869628E-10,2000.0,57.9,55.140083347807135,18.882466281310208,37.25782414307003,2000.0,52008.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3000.0,0.046875,5.764175309903092E-10,3000.0,47.4,47.014263840760734,-35.21850899742931,28.918918918918912,3000.0,52008.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4000.0,0.078125,9.96870868321922E-10,4000.0,64.3,64.17425162319742,-27.95698924731181,60.769230769230774,4000.0,52008.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
5000.0,0.078125,9.96870868321922E-10,5000.0,57.4,57.31783683590912,-24.561403508771953,53.84615384615383,5000.0,52008.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6000.0,0.078125,9.96870868321922E-10,6000.0,59.0,58.973291612839965,11.062906724511917,57.68833849329204,6000.0,52008.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
7000.0,0.125,1.6275508743193415E-9,7000.0,50.9,49.3153442375882,-0.8213552361396311,39.75460122699387,7000.0,52008.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
8000.0,0.171875,2.6696620302067863E-9,8000.0,63.0,61.9980013002846,19.03719912472647,54.48954489544896,8000.0,85936.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
9000.0,0.203125,3.416789695620537E-9,9000.0,66.9,65.2900119125518,35.85271317829458,57.4002574002574,9000.0,92416.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
10000.0,0.25,4.537481193741163E-9,10000.0,75.2,75.19970239642876,38.91625615763547,74.89878542510121,10000.0,92416.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
11000.0,0.265625,4.9110450264480375E-9,11000.0,61.8,61.77029551961874,18.895966029723983,60.33229491173417,11000.0,92416.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
12000.0,0.265625,4.9110450264480375E-9,12000.0,57.099999999999994,56.793362493617195,9.302325581395333,49.46996466431094,12000.0,129360.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
13000.0,0.28125,5.470614673362837E-9,13000.0,65.9,65.48460724823248,32.60869565217392,60.11695906432749,13000.0,138432.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
14000.0,0.28125,5.470614673362837E-9,14000.0,52.7,52.02075786915361,25.86206896551725,44.807467911318554,14000.0,138432.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
15000.0,0.28125,5.470614673362837E-9,15000.0,57.9,57.33987252626992,26.140350877192976,53.17018909899889,15000.0,138432.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
16000.0,0.34375,7.708893261022037E-9,16000.0,79.0,78.99218509285456,-138.63636363636368,78.328173374613,16000.0,138432.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
17000.0,0.359375,8.268462907936838E-9,17000.0,78.2,78.17348077914666,-344.89795918367304,76.278563656148,17000.0,138432.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
18000.0,0.359375,8.268462907936838E-9,18000.0,79.60000000000001,79.60000000000001,-579.9999999999993,77.92207792207793,18000.0,138432.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
19000.0,0.40625,9.842107020732429E-9,19000.0,75.9,75.9,-995.4545454545445,74.92195629552549,19000.0,129768.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
20000.0,0.40625,9.842107020732429E-9,20000.0,82.19999999999999,82.19999999999999,-747.6190476190471,82.03834510595358,20000.0,132792.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
21000.0,0.40625,9.842107020732429E-9,21000.0,82.39999999999999,82.39999999999999,-576.9230769230765,82.39999999999999,21000.0,132792.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
22000.0,0.40625,9.842107020732429E-9,22000.0,84.8,84.8,-1281.8181818181808,84.8,22000.0,132792.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
23000.0,0.40625,9.842107020732429E-9,23000.0,84.6,84.6,-862.4999999999993,84.6,23000.0,132792.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
24000.0,0.46875,1.1989193606293863E-8,24000.0,79.9,79.9,-644.4444444444437,79.9,24000.0,132792.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
25000.0,0.46875,1.1989193606293863E-8,25000.0,86.7,86.7,-504.54545454545405,86.7,25000.0,132792.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
26000.0,0.515625,1.3599508545464938E-8,26000.0,83.5,83.5,-468.9655172413789,83.5,26000.0,132792.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
27000.0,0.515625,1.3599508545464938E-8,27000.0,84.7,84.7,-446.428571428571,84.7,27000.0,132792.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
28000.0,0.515625,1.3599508545464938E-8,28000.0,77.0,77.0,-399.9999999999995,77.0,28000.0,132792.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
