learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.0625,8.227976246012582E-9,1000.0,61.5,60.780998037012544,6.553398058252433,52.527743526510484,1000.0,525088.0,5.0,2.0,3666.6,3212.8712703748342,38324.8,842.1230313914944,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.125,1.788708484835095E-8,2000.0,67.4,63.84322154677812,37.18689788053951,51.41579731743666,2000.0,597392.0,5.0,6.0,4551.2,2020.8746126368158,52440.0,305.47012947258855,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.21875,3.3308040454155875E-8,3000.0,67.5,65.67022287947609,16.45244215938305,56.08108108108109,3000.0,636880.0,5.0,10.0,5097.6,3935.461192795579,60260.8,17992.885349493004,1.4,0.8944271909999159,1.2,0.4472135954999579,1.2,0.4472135954999579,0.2,0.4472135954999579,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.390625,6.178966335331401E-8,4000.0,81.89999999999999,81.77534334850375,35.12544802867382,80.1098901098901,4000.0,640552.0,5.0,13.0,7977.8,4801.985755913902,60692.8,17730.322591537923,1.4,0.8944271909999159,1.2,0.4472135954999579,1.2,0.4472135954999579,0.2,0.4472135954999579,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,0.578125,9.088340448215605E-8,5000.0,72.3,72.18649307825234,19.00584795321636,69.98916576381366,5000.0,599792.0,5.0,19.0,6728.8,4622.206583440424,52612.8,386.39254651196336,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,0.671875,1.0546170718347034E-7,6000.0,71.2,71.17050742909996,37.527114967462026,70.27863777089783,6000.0,601088.0,5.0,25.0,6613.0,6599.984393920943,52872.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,0.78125,1.2198055628687144E-7,7000.0,68.2,67.29236307534072,34.702258726899395,60.981595092024556,7000.0,583800.0,5.0,29.0,4657.6,5363.047435926705,49582.4,1851.5844026130708,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,0.9375,1.6097774884353082E-7,8000.0,70.7,69.99872008191475,35.88621444201311,63.96063960639607,8000.0,964752.0,5.0,35.0,6300.8,1709.3214150650545,125523.2,29429.028716558078,5.0,1.4142135623730951,3.0,0.7071067811865476,3.0,0.7071067811865476,1.8,0.4472135954999579,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,1.09375,2.0428715894619626E-7,9000.0,70.3,68.80432327964246,42.44186046511627,61.77606177606177,9000.0,1071432.0,5.0,35.0,12304.0,1716.7207111233906,146680.0,20798.43071003195,6.2,1.7888543819998317,3.6,0.8944271909999159,3.6,0.8944271909999159,2.2,0.4472135954999579,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,1.21875,2.4098540759748884E-7,10000.0,79.5,79.5,49.50738916256159,79.25101214574899,10000.0,1134848.0,5.0,36.0,15944.2,5902.116374657484,159288.0,51685.7913163763,6.6,2.6076809620810595,3.8,1.3038404810405297,3.8,1.3038404810405297,2.2,0.8366600265340756,0.0,0.0,0.0,0.0,1.0,0.0
11000.0,1.328125,2.578648531602489E-7,11000.0,70.6,70.58911797365025,37.57961783439489,69.47040498442367,11000.0,596544.0,5.0,42.0,3856.4,4663.257530954086,52124.8,18090.638993689525,1.7999999999999998,1.7888543819998317,1.4,0.8944271909999159,1.4,0.8944271909999159,0.4,0.894427190999916,0.0,0.0,0.0,0.0,1.0,0.0
12000.0,1.40625,2.744068236400684E-7,12000.0,72.89999999999999,72.45072644689597,42.7061310782241,68.08009422850412,12000.0,818464.0,5.0,46.0,6006.199999999999,7031.290009663945,96419.2,70721.727942691,3.4,3.5777087639996634,2.2,1.7888543819998317,2.2,1.7888543819998317,1.2,1.7888543819998317,0.0,0.0,0.0,0.0,1.0,0.0
13000.0,1.53125,3.0504552543991145E-7,13000.0,69.1,68.54817777913492,38.932806324110665,63.85964912280701,13000.0,947464.0,5.0,48.0,10885.2,7939.885087329665,122008.0,99145.08802759722,4.2,4.604345773288535,2.6,2.3021728866442674,2.6,2.3021728866442674,1.6,2.3021728866442674,0.0,0.0,0.0,0.0,1.0,0.0
14000.0,1.65625,3.273931280192402E-7,14000.0,62.5,61.76738666324102,41.222570532915356,56.24270711785297,14000.0,691072.0,5.0,59.0,1263.8,883.1626124332936,71224.0,19915.97308694707,2.2,1.0954451150103324,1.6,0.5477225575051662,1.6,0.5477225575051662,0.6,0.5477225575051662,0.0,0.0,0.0,0.0,1.0,0.0
15000.0,1.796875,3.5390002368431955E-7,15000.0,70.19999999999999,69.92356750897498,47.71929824561402,66.85205784204672,15000.0,728616.0,5.0,61.0,4417.0,3195.385970426734,78526.4,32492.28211129529,2.6,1.6733200530681511,1.8,0.8366600265340756,1.8,0.8366600265340756,0.8,0.8366600265340756,0.0,0.0,0.0,0.0,1.0,0.0
16000.0,1.875,3.6799549383835665E-7,16000.0,85.3,85.29270518177016,-67.04545454545463,84.82972136222911,16000.0,697416.0,5.0,62.0,8890.4,3170.551418917536,72089.6,36482.23037041458,2.2,1.7888543819998317,1.6,0.8944271909999159,1.6,0.8944271909999159,0.6,0.894427190999916,0.0,0.0,0.0,0.0,1.0,0.0
17000.0,2.0,3.8910081558343444E-7,17000.0,83.7,83.60705198475355,-232.65306122448956,82.2633297062024,17000.0,652656.0,5.0,68.0,5273.2,7286.42746481429,63339.2,54630.144235577485,2.2,2.6832815729997477,1.6,1.3416407864998738,1.6,1.3416407864998738,0.6,1.3416407864998738,0.0,0.0,0.0,0.0,1.0,0.0
18000.0,2.125,4.159539498181807E-7,18000.0,90.7,90.63809911132408,-209.9999999999996,89.93506493506493,18000.0,830400.0,5.0,68.0,11288.8,7316.4772397650495,98593.6,48144.32615376396,4.6,1.6733200530681511,2.8,0.8366600265340756,2.8,0.8366600265340756,1.8,0.8366600265340756,0.0,0.0,0.0,0.0,1.0,0.0
19000.0,2.21875,4.399824602943328E-7,19000.0,90.0,90.0,-354.54545454545405,89.59417273673257,19000.0,990736.0,5.0,68.0,17294.2,7290.315747620264,130542.4,46993.63544992024,5.8,2.280350850198276,3.4,1.140175425099138,3.4,1.140175425099138,2.4,1.140175425099138,0.0,0.0,0.0,0.0,1.0,0.0
20000.0,2.28125,4.533296062921485E-7,20000.0,86.0,86.0,-566.6666666666662,85.8728557013118,20000.0,825488.0,5.0,69.0,16328.6,8512.628166436029,97713.6,42596.43380378221,4.2,2.2803508501982757,2.6,1.1401754250991378,2.6,1.1401754250991378,1.6,1.1401754250991378,0.0,0.0,0.0,0.0,1.0,0.0
21000.0,2.34375,4.666903340775106E-7,21000.0,84.8,84.8,-484.61538461538424,84.8,21000.0,826328.0,5.0,69.0,22276.2,8590.304255380015,97713.6,42596.43380378221,4.2,2.2803508501982757,2.6,1.1401754250991378,2.6,1.1401754250991378,1.6,1.1401754250991378,0.0,0.0,0.0,0.0,1.0,0.0
22000.0,2.40625,4.768831422552467E-7,22000.0,92.30000000000001,92.30000000000001,-599.999999999999,92.30000000000001,22000.0,630400.0,5.0,73.0,9966.0,12592.961943085511,58820.8,50347.572287052724,2.2,2.6832815729997477,1.6,1.3416407864998738,1.6,1.3416407864998738,0.6,1.3416407864998738,0.0,0.0,0.0,0.0,1.0,0.0
23000.0,2.484375,4.873524368223217E-7,23000.0,93.30000000000001,93.30000000000001,-318.7499999999993,93.30000000000001,23000.0,518000.0,5.0,76.0,8784.4,6861.665563112209,36422.4,1468.521978044592,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24000.0,2.578125,4.990760418069032E-7,24000.0,84.3,84.3,-481.48148148148107,84.3,24000.0,483384.0,5.0,80.0,6807.2,6183.348097915886,29600.0,16467.46707906228,0.8,0.4472135954999579,0.8,0.4472135954999579,0.8,0.4472135954999579,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25000.0,2.65625,5.096201978934308E-7,25000.0,88.9,88.9,-404.54545454545405,88.9,25000.0,521704.0,5.0,84.0,7712.2,7383.677586406384,37028.8,236.6161448422321,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26000.0,2.734375,5.201900623635286E-7,26000.0,86.5,86.5,-365.51724137930995,86.5,26000.0,522976.0,5.0,85.0,12809.8,8197.389718684844,37115.2,236.6161448422321,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27000.0,2.8125,5.307065698111223E-7,27000.0,88.9,88.9,-296.42857142857105,88.9,27000.0,520336.0,5.0,90.0,6609.800000000001,9941.405871404708,36856.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28000.0,2.90625,5.433124089096156E-7,28000.0,81.0,81.0,-313.0434782608691,81.0,28000.0,519760.0,5.0,96.0,4244.6,3730.1891775082936,36942.4,193.19627325598194,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29000.0,2.921875,5.454154193608298E-7,29000.0,82.0,82.0,-429.4117647058821,82.0,29000.0,520264.0,5.0,100.0,5578.2,4987.16509652528,36942.4,193.19627325598194,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30000.0,3.03125,5.601629770050447E-7,30000.0,81.8,81.8,-487.0967741935481,81.8,30000.0,521200.0,5.0,104.0,6384.6,7212.876666074361,37028.8,236.6161448422321,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31000.0,3.078125,5.664950003847481E-7,31000.0,81.3,81.3,-356.0975609756095,81.3,31000.0,522160.0,5.0,110.0,2727.8,1204.0931027125769,37288.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32000.0,3.1875,5.801569204777479E-7,32000.0,78.5,78.5,-532.3529411764699,78.5,32000.0,482832.0,5.0,118.0,1608.4,2093.509684716075,29859.2,16611.301791250437,0.8,0.4472135954999579,0.8,0.4472135954999579,0.8,0.4472135954999579,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33000.0,3.234375,5.86468280137827E-7,33000.0,79.10000000000001,79.10000000000001,-480.5555555555549,79.10000000000001,33000.0,520456.0,5.0,123.0,4189.0,3189.8403565068893,37115.2,236.6161448422321,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34000.0,3.34375,6.011750924194025E-7,34000.0,80.10000000000001,80.10000000000001,-385.365853658536,80.10000000000001,34000.0,519760.0,5.0,127.0,4322.0,3519.1974937476866,36942.4,193.19627325598142,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35000.0,3.40625,6.09756324491981E-7,35000.0,88.3,88.29982449736747,-265.62499999999966,88.24120603015075,35000.0,530728.0,5.0,131.0,6558.6,4410.013015853809,39102.4,193.19627325598142,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36000.0,3.5,6.22388745088958E-7,36000.0,81.39999999999999,81.39962799255984,-499.99999999999966,81.30653266331657,36000.0,520856.0,5.0,138.0,7480.8,8064.201863792846,37193.6,1980.4516656560945,1.4,0.8944271909999159,1.2,0.4472135954999579,1.2,0.4472135954999579,0.2,0.4472135954999579,0.0,0.0,0.0,0.0,1.0,0.0
37000.0,3.578125,6.337413409103949E-7,37000.0,88.7,88.69988699887,-370.83333333333286,88.58585858585859,37000.0,561704.0,5.0,145.0,7100.2,8737.29129650603,45360.0,16212.822579674397,1.4,0.8944271909999159,1.2,0.4472135954999579,1.2,0.4472135954999579,0.2,0.4472135954999579,0.0,0.0,0.0,0.0,1.0,0.0
38000.0,3.671875,6.517300304646293E-7,38000.0,93.89999999999999,93.89999999999999,-221.0526315789474,93.89999999999999,38000.0,741704.0,5.0,148.0,5869.4,2371.592144530758,80966.4,15148.018906774574,3.4,0.8944271909999159,2.2,0.4472135954999579,2.2,0.4472135954999579,1.2,0.4472135954999579,0.0,0.0,0.0,0.0,1.0,0.0
39000.0,3.75,6.681638317079179E-7,39000.0,98.3,98.3,-70.0,98.3,39000.0,813112.0,5.0,148.0,11903.6,2334.2893565280206,95036.8,19036.057238829682,4.2,1.0954451150103321,2.6,0.5477225575051661,2.6,0.5477225575051661,1.6,0.5477225575051661,0.0,0.0,0.0,0.0,1.0,0.0
40000.0,3.828125,6.87391762363E-7,40000.0,99.4,99.4,-50.0,99.4,40000.0,951360.0,5.0,148.0,17938.2,2317.007164425695,122564.8,19514.570228421635,6.2,1.0954451150103324,3.6,0.5477225575051662,3.6,0.5477225575051662,2.4,0.5477225575051661,0.0,0.0,0.0,0.0,1.0,0.0
41000.0,3.890625,7.03953264746815E-7,41000.0,99.5,99.5,16.666666666666664,99.5,41000.0,1024288.0,5.0,148.0,23871.4,2313.7799808970603,137075.2,28784.57620323774,6.6,1.6733200530681511,3.8,0.8366600265340756,3.8,0.8366600265340756,2.6,0.5477225575051662,0.0,0.0,0.0,0.0,1.0,0.0
42000.0,3.953125,7.175756683055726E-7,42000.0,95.7,95.7,-230.76923076923075,95.7,42000.0,842512.0,5.0,151.0,17563.399999999998,14843.211994039564,101382.4,58904.53874532929,4.6,3.286335345030997,2.8,1.6431676725154984,2.8,1.6431676725154984,1.8,1.6431676725154984,0.0,0.0,0.0,0.0,1.0,0.0
43000.0,4.015625,7.294506778837079E-7,43000.0,92.7,92.7,-386.6666666666659,92.7,43000.0,734440.0,5.0,159.0,14379.4,18764.441180061825,80017.6,58707.55819142881,3.4,3.286335345030997,2.2,1.6431676725154984,2.2,1.6431676725154984,1.2,1.6431676725154984,0.0,0.0,0.0,0.0,1.0,0.0
44000.0,4.125,7.481663811227514E-7,44000.0,92.10000000000001,92.10000000000001,-426.66666666666595,92.10000000000001,44000.0,661440.0,5.0,167.0,10972.0,17622.13949836966,65286.4,53558.08462594607,3.2,2.4899799195977463,2.0,1.4142135623730951,2.0,1.4142135623730951,1.2,1.0954451150103324,0.0,0.0,0.0,0.0,1.0,0.0
45000.0,4.1875,7.576680703399083E-7,45000.0,88.7,88.7,-438.0952380952376,88.7,45000.0,587656.0,5.0,175.0,4225.8,4735.9282300305185,50579.2,20022.536582561163,1.8,1.0954451150103321,1.4,0.5477225575051661,1.4,0.5477225575051661,0.4,0.5477225575051661,0.0,0.0,0.0,0.0,1.0,0.0
46000.0,4.3125,7.77968315459374E-7,46000.0,91.8,91.8,-485.714285714285,91.8,46000.0,627760.0,5.0,183.0,3425.0,2356.941662409148,58393.6,19266.688682801723,2.2,1.0954451150103321,1.6,0.5477225575051661,1.6,0.5477225575051661,0.6,0.5477225575051661,0.0,0.0,0.0,0.0,1.0,0.0
