learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead,splits
1000.0,0.015625,3.094060553444756E-10,1000.0,65.10000000000001,64.24169336586077,15.291262135922343,56.96670776818743,1000.0,76544.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
2000.0,0.015625,3.094060553444756E-10,2000.0,69.5,66.02356516401706,41.23314065510596,54.54545454545453,2000.0,137520.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0,3.0
3000.0,0.078125,4.255368063847223E-9,3000.0,71.5,69.83743967487935,26.73521850899742,61.48648648648648,3000.0,244048.0,15.0,8.0,8.0,5.0,0.0,0.0,1.0,7.0
4000.0,0.109375,7.72027609248956E-9,4000.0,73.5,73.35371187821139,5.01792114695341,70.87912087912088,4000.0,428592.0,21.0,11.0,11.0,6.0,0.0,0.0,1.0,10.0
5000.0,0.171875,1.4789790535966554E-8,5000.0,75.3,75.22942864220164,27.777777777777775,73.23943661971832,5000.0,437232.0,21.0,11.0,11.0,6.0,0.0,0.0,1.0,10.0
6000.0,0.171875,1.4789790535966554E-8,6000.0,60.199999999999996,60.17283787543104,13.665943600867669,58.92672858617131,6000.0,483280.0,21.0,11.0,11.0,6.0,0.0,0.0,1.0,10.0
7000.0,0.21875,1.7967540770769116E-8,7000.0,57.49999999999999,56.05281934089569,12.73100616016426,47.852760736196316,7000.0,262048.0,19.0,6.0,5.0,3.0,0.0,0.0,1.0,13.0
8000.0,0.25,2.0424615488284162E-8,8000.0,66.8,65.25357563731431,27.352297592997814,59.16359163591637,8000.0,303928.0,25.0,9.0,8.0,4.0,0.0,0.0,1.0,16.0
9000.0,0.25,2.0424615488284162E-8,9000.0,63.4,60.65366517559107,29.069767441860467,52.8957528957529,9000.0,389560.0,25.0,9.0,8.0,4.0,0.0,0.0,1.0,16.0
10000.0,0.25,2.0424615488284162E-8,10000.0,75.3,75.3,39.16256157635468,75.0,10000.0,389560.0,25.0,9.0,8.0,4.0,0.0,0.0,1.0,16.0
11000.0,0.25,2.0424615488284162E-8,11000.0,62.7,62.55869652066901,20.806794055201692,61.2668743509865,11000.0,389560.0,25.0,9.0,8.0,4.0,0.0,0.0,1.0,16.0
12000.0,0.25,2.0424615488284162E-8,12000.0,65.3,64.70847881339125,26.6384778012685,59.1283863368669,12000.0,434880.0,29.0,11.0,10.0,5.0,0.0,0.0,1.0,18.0
13000.0,0.25,2.0424615488284162E-8,13000.0,64.4,64.05075306603655,29.644268774703562,58.36257309941521,13000.0,529792.0,33.0,13.0,12.0,5.0,0.0,0.0,1.0,20.0
14000.0,0.3125,2.8949838856028185E-8,14000.0,64.4,63.598363153363366,44.20062695924765,58.459743290548424,14000.0,527264.0,35.0,14.0,13.0,6.0,0.0,0.0,1.0,21.0
15000.0,0.328125,3.111083060503006E-8,15000.0,71.6,71.21625511316876,50.17543859649122,68.40934371523916,15000.0,534608.0,35.0,14.0,13.0,6.0,0.0,0.0,1.0,21.0
16000.0,0.359375,3.62151897408896E-8,16000.0,81.39999999999999,81.39307822509974,-111.36363636363652,80.8049535603715,16000.0,631384.0,39.0,16.0,15.0,7.0,0.0,0.0,1.0,23.0
17000.0,0.40625,4.4467386841360064E-8,17000.0,82.0,81.96201199726623,-267.34693877551,80.41349292709467,17000.0,680504.0,41.0,17.0,16.0,7.0,0.0,0.0,1.0,24.0
18000.0,0.4375,4.996885157500704E-8,18000.0,85.0,84.91285666006856,-399.99999999999966,83.76623376623377,18000.0,680504.0,41.0,17.0,16.0,7.0,0.0,0.0,1.0,24.0
19000.0,0.46875,5.5470316308654016E-8,19000.0,80.9,80.83872223370338,-768.1818181818172,80.12486992715921,19000.0,680504.0,41.0,17.0,16.0,7.0,0.0,0.0,1.0,24.0
20000.0,0.5,6.0971781042301E-8,20000.0,79.0,78.98732935960385,-899.999999999999,78.80928355196771,20000.0,680504.0,41.0,17.0,16.0,7.0,0.0,0.0,1.0,24.0
21000.0,0.546875,6.997078243229125E-8,21000.0,83.5,83.5,-534.6153846153842,83.5,21000.0,742088.0,49.0,21.0,20.0,7.0,0.0,0.0,1.0,28.0
22000.0,0.578125,7.62066984963086E-8,22000.0,88.9,88.9,-909.0909090909081,88.9,22000.0,771352.0,53.0,23.0,22.0,9.0,0.0,0.0,1.0,30.0
23000.0,0.625,8.270247942871518E-8,23000.0,91.2,91.2,-449.9999999999993,91.2,23000.0,535664.0,47.0,15.0,13.0,5.0,0.0,0.0,1.0,32.0
24000.0,0.65625,8.703300005031956E-8,24000.0,89.4,89.4,-292.59259259259215,89.4,24000.0,535664.0,47.0,15.0,13.0,5.0,0.0,0.0,1.0,32.0
25000.0,0.671875,8.919826036112176E-8,25000.0,92.80000000000001,92.80000000000001,-227.27272727272677,92.80000000000001,25000.0,535664.0,47.0,15.0,13.0,5.0,0.0,0.0,1.0,32.0
26000.0,0.703125,9.380707827707131E-8,26000.0,94.19999999999999,94.19999999999999,-100.0,94.19999999999999,26000.0,570088.0,49.0,16.0,14.0,6.0,0.0,0.0,1.0,33.0
27000.0,0.734375,9.836344462301996E-8,27000.0,94.39999999999999,94.39999999999999,-100.0,94.39999999999999,27000.0,563600.0,50.0,16.0,13.0,6.0,0.0,0.0,1.0,34.0
28000.0,0.734375,9.836344462301996E-8,28000.0,87.0,87.0,-182.60869565217368,87.0,28000.0,589880.0,54.0,18.0,15.0,6.0,0.0,0.0,1.0,36.0
29000.0,0.78125,1.0551668108544416E-7,29000.0,86.8,86.8,-288.23529411764673,86.8,29000.0,589880.0,54.0,18.0,15.0,6.0,0.0,0.0,1.0,36.0
30000.0,0.796875,1.0790109323958556E-7,30000.0,90.3,90.3,-212.90322580645125,90.3,30000.0,589880.0,54.0,18.0,15.0,6.0,0.0,0.0,1.0,36.0
31000.0,0.8125,1.1029776134010818E-7,31000.0,84.89999999999999,84.89999999999999,-268.292682926829,84.89999999999999,31000.0,592912.0,54.0,18.0,15.0,6.0,0.0,0.0,1.0,36.0
32000.0,0.859375,1.1748776564167605E-7,32000.0,88.7,88.7,-232.35294117647024,88.7,32000.0,592912.0,54.0,18.0,15.0,6.0,0.0,0.0,1.0,36.0
33000.0,0.890625,1.2131323779208791E-7,33000.0,85.8,85.8,-294.4444444444442,85.8,33000.0,473192.0,52.0,15.0,11.0,5.0,0.0,0.0,1.0,37.0
34000.0,0.921875,1.2513870994249978E-7,34000.0,82.89999999999999,82.89999999999999,-317.0731707317071,82.89999999999999,34000.0,473192.0,52.0,15.0,11.0,5.0,0.0,0.0,1.0,37.0
35000.0,0.9375,1.2720091035589574E-7,35000.0,87.2,87.2,-299.99999999999966,87.1356783919598,35000.0,510168.0,52.0,15.0,11.0,5.0,0.0,0.0,1.0,37.0
36000.0,0.96875,1.3132531118268765E-7,36000.0,85.9,85.9,-354.838709677419,85.82914572864323,36000.0,510168.0,52.0,15.0,11.0,5.0,0.0,0.0,1.0,37.0
37000.0,1.015625,1.388275025722881E-7,37000.0,89.3,89.29989299892999,-345.83333333333286,89.19191919191918,37000.0,618656.0,60.0,19.0,15.0,6.0,0.0,0.0,1.0,41.0
38000.0,1.03125,1.4148122217092247E-7,38000.0,93.30000000000001,93.30000000000001,-252.63157894736784,93.30000000000001,38000.0,656504.0,60.0,19.0,15.0,6.0,0.0,0.0,1.0,41.0
39000.0,1.078125,1.4944810472014874E-7,39000.0,97.2,97.2,-180.0,97.2,39000.0,656976.0,62.0,20.0,16.0,6.0,0.0,0.0,1.0,42.0
40000.0,1.09375,1.521037322365575E-7,40000.0,95.89999999999999,95.89999999999999,-925.0,95.89999999999999,40000.0,656976.0,62.0,20.0,16.0,6.0,0.0,0.0,1.0,42.0
41000.0,1.125,1.5741498726937502E-7,41000.0,96.0,96.0,-566.6666666666667,96.0,41000.0,656976.0,62.0,20.0,16.0,6.0,0.0,0.0,1.0,42.0
42000.0,1.15625,1.6272624230219256E-7,42000.0,91.10000000000001,91.10000000000001,-584.6153846153837,91.10000000000001,42000.0,656976.0,62.0,20.0,16.0,6.0,0.0,0.0,1.0,42.0
43000.0,1.171875,1.6552260300765433E-7,43000.0,90.5,90.5,-533.3333333333326,90.5,43000.0,691792.0,62.0,20.0,16.0,6.0,0.0,0.0,1.0,42.0
44000.0,1.203125,1.7111532441857787E-7,44000.0,90.7,90.7,-519.9999999999992,90.7,44000.0,691792.0,62.0,20.0,16.0,6.0,0.0,0.0,1.0,42.0
45000.0,1.25,1.7855445750885538E-7,45000.0,92.10000000000001,92.10000000000001,-276.19047619047564,92.10000000000001,45000.0,613456.0,63.0,19.0,14.0,7.0,0.0,0.0,1.0,44.0
46000.0,1.25,1.7855445750885538E-7,46000.0,94.0,94.0,-328.57142857142856,94.0,46000.0,651296.0,63.0,19.0,14.0,7.0,0.0,0.0,1.0,44.0
47000.0,1.296875,1.8688038431314957E-7,47000.0,96.7,96.7,-229.99999999999997,96.7,47000.0,686584.0,65.0,20.0,15.0,8.0,0.0,0.0,1.0,45.0
