learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] Change detected,[err] Change detected,[avg] Warning detected,[err] Warning detected,[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,2.484375,2.10917234653607E-6,1000.0,72.89999999999999,72.06038668012441,34.22330097087379,66.58446362515414,1000.0,3301408.0,35.0,623.4571428571428,433.1387863971241,219832.8,182475.9345226938,4.2857142857142865,2.739379798544238,34.028571428571425,9.995545226236931,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,5.015625,4.891304124612361E-6,2000.0,75.9,73.0542905731386,53.5645472061657,64.08345752608047,2000.0,4248592.0,35.0,1178.3857142857141,842.7541855038545,239967.88571428572,189181.27264852164,3.6,2.3288472280861847,28.514285714285712,11.698092927963112,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,7.421875,7.459235332337104E-6,3000.0,80.9,79.54375066937989,50.89974293059127,74.1891891891892,3000.0,4125200.0,35.0,1721.514285714286,1299.3692867199927,237964.34285714282,187892.78938582263,2.8571428571428568,2.251050175086353,24.599999999999998,7.885951768437192,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,9.171875,9.405364237156592E-6,4000.0,87.2,87.09547333400545,54.121863799283155,85.93406593406594,4000.0,4298688.0,35.0,2451.2142857142853,1595.296209766202,240628.11428571428,190048.26566081156,1.2571428571428573,1.6687941603384857,16.371428571428567,6.825926846291599,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,11.28125,1.1752895208903484E-5,5000.0,82.0,81.88983587160699,47.36842105263156,80.49837486457204,5000.0,4301896.0,35.0,3091.271428571429,2094.157053766148,240680.11428571423,189996.0043442213,1.6285714285714286,1.8324800662701115,19.628571428571426,9.045914626425091,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,13.171875,1.3829389030838178E-5,6000.0,79.2,79.17934591114386,54.880694143167034,78.53457172342621,6000.0,4245488.0,35.0,3675.5428571428574,2568.552475028927,239917.48571428572,189228.32640258432,1.6000000000000003,1.8661063584845505,17.742857142857147,10.790362958358223,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,15.359375,1.6134607722051442E-5,7000.0,75.2,74.3408017464809,49.07597535934292,69.57055214723925,7000.0,4073488.0,35.0,3884.085714285715,3323.9252975737786,236396.0,187910.51672322233,2.2285714285714278,1.6642559596287057,21.885714285714283,9.25702095572814,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,17.6875,1.8561725575839066E-5,8000.0,80.10000000000001,79.41480106836148,56.455142231947484,75.5227552275523,8000.0,4029832.0,35.0,4289.571428571428,3767.6201136673762,235425.82857142857,187647.67471931112,2.2857142857142856,1.582466960373034,24.971428571428568,11.513382786708574,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,19.875,2.091719688097429E-5,9000.0,72.8,71.34969279918768,47.28682170542635,64.99356499356499,9000.0,4163336.0,35.0,5086.042857142859,4060.6105325046087,239969.48571428575,188156.5487620628,1.4285714285714284,1.3347331587407338,21.42857142857143,10.658566602353561,1.2285714285714289,0.6456057021813512,1.114285714285714,0.32280285109067564,1.114285714285714,0.32280285109067564,0.11428571428571431,0.32280285109067564,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,21.390625,2.2499261863736644E-5,10000.0,84.3,84.29943477965206,61.330049261083744,84.10931174089067,10000.0,4034920.0,35.0,5816.52857142857,4324.985896672753,238706.4,186262.2443827636,1.0857142857142859,2.020067392169767,12.600000000000003,9.487453014686416,1.4571428571428569,0.8520859229960716,1.228571428571429,0.42604296149803583,1.228571428571429,0.42604296149803583,0.22857142857142856,0.42604296149803583,0.0,0.0,0.0,0.0,1.0,0.0
