learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead,splits
1000.0,0.0,0.0,1000.0,61.1,60.365897146955916,5.582524271844664,52.034525277435264,1000.0,38664.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.0,0.0,2000.0,63.7,60.70033518391811,30.057803468208093,45.90163934426229,2000.0,118840.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
3000.0,0.015625,8.41003687431415E-10,3000.0,72.39999999999999,70.64454371410338,29.048843187660665,62.702702702702695,3000.0,208056.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0,4.0
4000.0,0.0625,4.906905815005303E-9,4000.0,80.9,80.79456214618254,31.541218637992856,79.01098901098902,4000.0,335288.0,15.0,8.0,8.0,6.0,0.0,0.0,1.0,7.0
5000.0,0.125,1.0397957844866648E-8,5000.0,78.8,78.67851015083949,38.01169590643275,77.03141928494041,5000.0,339608.0,15.0,8.0,8.0,6.0,0.0,0.0,1.0,7.0
6000.0,0.125,1.0397957844866648E-8,6000.0,63.4,63.35683435086532,20.60737527114967,62.22910216718266,6000.0,341768.0,15.0,8.0,8.0,6.0,0.0,0.0,1.0,7.0
7000.0,0.1875,1.528196864657932E-8,7000.0,66.2,64.65008288405123,30.595482546201236,58.5276073619632,7000.0,302064.0,17.0,7.0,6.0,3.0,0.0,0.0,1.0,10.0
8000.0,0.1875,1.528196864657932E-8,8000.0,68.60000000000001,67.63153554346033,31.2910284463895,61.37761377613777,8000.0,302064.0,17.0,7.0,6.0,3.0,0.0,0.0,1.0,10.0
9000.0,0.234375,1.947311425788535E-8,9000.0,67.10000000000001,65.08331714854873,36.24031007751939,57.657657657657666,9000.0,345616.0,19.0,8.0,7.0,4.0,0.0,0.0,1.0,11.0
10000.0,0.265625,2.226721133208937E-8,10000.0,74.1,74.09720249786977,36.206896551724135,73.78542510121457,10000.0,345616.0,19.0,8.0,7.0,4.0,0.0,0.0,1.0,11.0
11000.0,0.296875,2.5410036970343854E-8,11000.0,64.8,64.69418848288319,25.265392781316347,63.44755970924195,11000.0,388752.0,23.0,10.0,9.0,4.0,0.0,0.0,1.0,13.0
12000.0,0.359375,3.359687980264425E-8,12000.0,68.2,67.61315028313032,32.76955602536999,62.544169611307424,12000.0,506336.0,27.0,12.0,11.0,6.0,0.0,0.0,1.0,15.0
13000.0,0.359375,3.359687980264425E-8,13000.0,68.4,67.85939502430888,37.549407114624515,63.04093567251462,13000.0,521896.0,27.0,12.0,11.0,6.0,0.0,0.0,1.0,15.0
14000.0,0.375,3.584408356497685E-8,14000.0,61.4,60.51926373540951,39.49843260188088,54.95915985997666,14000.0,555936.0,29.0,13.0,12.0,7.0,0.0,0.0,1.0,16.0
15000.0,0.40625,4.072518398364385E-8,15000.0,72.2,71.94783912590273,51.22807017543859,69.07675194660735,15000.0,603768.0,31.0,14.0,13.0,7.0,0.0,0.0,1.0,17.0
16000.0,0.453125,4.8475145983199276E-8,16000.0,84.7,84.68052895229837,-73.86363636363646,84.21052631578947,16000.0,639088.0,35.0,16.0,15.0,8.0,0.0,0.0,1.0,19.0
17000.0,0.484375,5.149159632209274E-8,17000.0,84.5,84.36831871687092,-216.32653061224465,83.13384113166485,17000.0,373120.0,30.0,10.0,8.0,5.0,0.0,0.0,1.0,20.0
18000.0,0.53125,5.6465149908843966E-8,18000.0,82.1,81.88244439226227,-496.66666666666634,80.62770562770562,18000.0,410136.0,32.0,11.0,9.0,5.0,0.0,0.0,1.0,21.0
19000.0,0.546875,5.8274405697981515E-8,19000.0,89.5,89.47784033173865,-377.27272727272674,89.0738813735692,19000.0,447592.0,34.0,12.0,10.0,6.0,0.0,0.0,1.0,22.0
20000.0,0.546875,5.8274405697981515E-8,20000.0,86.2,86.19341425860135,-557.1428571428565,86.07467204843591,20000.0,447592.0,34.0,12.0,10.0,6.0,0.0,0.0,1.0,22.0
21000.0,0.609375,6.602598457700676E-8,21000.0,88.3,88.3,-349.99999999999955,88.3,21000.0,479416.0,36.0,13.0,11.0,6.0,0.0,0.0,1.0,23.0
22000.0,0.640625,7.012108754780557E-8,22000.0,95.3,95.3,-327.2727272727273,95.3,22000.0,506544.0,40.0,15.0,13.0,7.0,0.0,0.0,1.0,25.0
23000.0,0.671875,7.45083283012112E-8,23000.0,91.60000000000001,91.60000000000001,-424.9999999999993,91.60000000000001,23000.0,542680.0,42.0,16.0,14.0,7.0,0.0,0.0,1.0,26.0
24000.0,0.703125,7.890986226913001E-8,24000.0,91.2,91.2,-225.9259259259255,91.2,24000.0,544448.0,44.0,17.0,15.0,7.0,0.0,0.0,1.0,27.0
25000.0,0.71875,8.126711084817846E-8,25000.0,92.0,92.0,-263.6363636363631,92.0,25000.0,583160.0,44.0,17.0,15.0,7.0,0.0,0.0,1.0,27.0
26000.0,0.765625,8.878773466373483E-8,26000.0,85.2,85.2,-410.3448275862065,85.2,26000.0,620176.0,46.0,18.0,16.0,8.0,0.0,0.0,1.0,28.0
27000.0,0.796875,9.380148387410575E-8,27000.0,88.8,88.8,-299.9999999999996,88.8,27000.0,620176.0,46.0,18.0,16.0,8.0,0.0,0.0,1.0,28.0
28000.0,0.8125,9.63083584792912E-8,28000.0,77.7,77.7,-384.78260869565173,77.7,28000.0,620176.0,46.0,18.0,16.0,8.0,0.0,0.0,1.0,28.0
29000.0,0.84375,1.0132210768966212E-7,29000.0,79.2,79.2,-511.7647058823523,79.2,29000.0,620176.0,46.0,18.0,16.0,8.0,0.0,0.0,1.0,28.0
30000.0,0.875,1.0684355705355605E-7,30000.0,84.89999999999999,84.89999999999999,-387.0967741935481,84.89999999999999,30000.0,682976.0,50.0,20.0,18.0,9.0,0.0,0.0,1.0,30.0
31000.0,0.90625,1.1241390085261729E-7,31000.0,84.1,84.1,-287.8048780487802,84.1,31000.0,689024.0,50.0,20.0,18.0,9.0,0.0,0.0,1.0,30.0
32000.0,0.921875,1.1519907275214791E-7,32000.0,81.2,81.2,-452.9411764705876,81.2,32000.0,689024.0,50.0,20.0,18.0,9.0,0.0,0.0,1.0,30.0
33000.0,0.9375,1.1798424465167854E-7,33000.0,78.8,78.8,-488.8888888888883,78.8,33000.0,689024.0,50.0,20.0,18.0,9.0,0.0,0.0,1.0,30.0
34000.0,0.96875,1.2355458845073978E-7,34000.0,76.4,76.4,-475.6097560975604,76.4,34000.0,689024.0,50.0,20.0,18.0,9.0,0.0,0.0,1.0,30.0
35000.0,1.0,1.2911827070638538E-7,35000.0,78.2,78.2,-581.2499999999993,78.09045226130652,35000.0,688200.0,52.0,21.0,19.0,9.0,0.0,0.0,1.0,31.0
36000.0,1.015625,1.319088429833452E-7,36000.0,74.0,74.0,-738.7096774193541,73.86934673366834,36000.0,690360.0,52.0,21.0,19.0,9.0,0.0,0.0,1.0,31.0
37000.0,1.046875,1.3575701612151333E-7,37000.0,83.7,83.69902194131647,-579.1666666666662,83.53535353535352,37000.0,476000.0,40.0,14.0,4.0,6.0,0.0,0.0,1.0,32.0
38000.0,1.078125,1.3960518925968146E-7,38000.0,79.7,79.7,-968.4210526315777,79.7,38000.0,476000.0,40.0,14.0,4.0,6.0,0.0,0.0,1.0,32.0
39000.0,1.09375,1.4152927582876553E-7,39000.0,85.9,85.9,-1309.9999999999989,85.9,39000.0,476000.0,40.0,14.0,4.0,6.0,0.0,0.0,1.0,32.0
40000.0,1.109375,1.434533623978496E-7,40000.0,93.0,93.0,-1649.9999999999973,93.0,40000.0,476000.0,40.0,14.0,4.0,6.0,0.0,0.0,1.0,32.0
41000.0,1.140625,1.4698204015278158E-7,41000.0,92.30000000000001,92.30000000000001,-1183.3333333333314,92.30000000000001,41000.0,436480.0,42.0,15.0,5.0,6.0,0.0,0.0,1.0,33.0
42000.0,1.15625,1.4902784540835357E-7,42000.0,92.0,92.0,-515.3846153846146,92.0,42000.0,506112.0,42.0,15.0,5.0,6.0,0.0,0.0,1.0,33.0
43000.0,1.1875,1.531194559194976E-7,43000.0,91.3,91.3,-479.99999999999926,91.3,43000.0,506112.0,42.0,15.0,5.0,6.0,0.0,0.0,1.0,33.0
