learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.296875,7.328732560078303E-8,1000.0,61.7,61.02225496940806,7.038834951456316,52.7743526510481,1000.0,970448.0,15.0,2.0,5215.533333333334,2065.7843154829206,38497.6,467.5646326597914,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.515625,1.398806408461597E-7,2000.0,61.5,58.466474353857,25.818882466281313,42.62295081967212,2000.0,1176752.0,15.0,8.0,7679.066666666666,4420.389308431469,52180.799999999996,273.22078983854794,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.953125,3.1896013145645456E-7,3000.0,69.1,67.30643079332161,20.565552699228782,58.243243243243235,3000.0,1583280.0,15.0,15.0,10243.2,6937.0160134908565,79117.86666666667,31707.476896211872,2.4666666666666663,1.7674302033770735,1.7333333333333332,0.8837151016885367,1.7333333333333332,0.8837151016885367,0.7333333333333333,0.8837151016885367,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,1.34375,4.472401148329178E-7,4000.0,77.60000000000001,77.46206785527428,19.713261648745537,75.38461538461539,4000.0,1269408.0,15.0,23.0,8894.733333333334,5479.362143100062,58028.26666666667,14223.909325330997,1.2666666666666668,0.7037315505489967,1.1333333333333335,0.3518657752744984,1.1333333333333335,0.3518657752744984,0.13333333333333336,0.35186577527449836,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,1.734375,5.707236252621644E-7,5000.0,71.1,70.97708796754254,15.497076023391795,68.68905742145178,5000.0,1221944.0,15.0,36.0,7996.533333333333,6319.856552018822,54988.8,10660.359382845803,1.1333333333333335,0.5163977794943222,1.0666666666666669,0.2581988897471611,1.0666666666666669,0.2581988897471611,0.06666666666666668,0.2581988897471611,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,2.078125,6.761855588087605E-7,6000.0,68.4,68.36665845801475,31.4533622559653,67.38906088751291,6000.0,1185920.0,15.0,46.0,8676.2,6491.877729682134,52555.2,1113.026453285943,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,2.421875,7.786146791962286E-7,7000.0,63.3,62.20216178916633,24.64065708418891,54.969325153374236,7000.0,1151816.0,15.0,56.0,5448.533333333333,6126.857757525662,50505.6,2016.1999900803494,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,2.859375,1.0526915300740964E-6,8000.0,72.7,71.93912949629195,40.26258205689277,66.42066420664207,8000.0,2421568.0,15.0,63.0,6371.200000000001,1489.674518620954,134845.33333333337,38016.25969928932,5.400000000000001,1.8822478962286406,3.2000000000000006,0.9411239481143203,3.2000000000000006,0.9411239481143203,1.9333333333333333,0.5936168397046637,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,3.1875,1.2644743805544243E-6,9000.0,71.6,70.19073729642582,44.961240310077514,63.44916344916345,9000.0,2494904.0,15.0,69.0,9937.4,5242.934276583241,139711.46666666665,56579.115578941644,5.533333333333333,2.8751811537130436,3.2666666666666666,1.4375905768565218,3.2666666666666666,1.4375905768565218,1.8666666666666665,0.9904304018720249,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,3.5,1.4740827545109721E-6,10000.0,78.9,78.9,48.02955665024632,78.64372469635627,10000.0,2592752.0,15.0,71.0,14212.933333333334,6180.509404186527,146051.19999999998,68873.04519725301,5.8,3.189267717114475,3.4,1.5946338585572375,3.4,1.5946338585572375,1.7999999999999998,1.082325538564332,0.0,0.0,0.0,0.0,1.0,0.0
11000.0,3.75,1.5999142649686997E-6,11000.0,71.39999999999999,71.37670063431632,39.27813163481952,70.30114226375909,11000.0,1945592.0,15.0,82.0,11350.666666666668,9334.363163422917,103096.53333333334,86982.21824017224,4.466666666666667,3.888934240098375,2.7333333333333334,1.9444671200491874,2.7333333333333334,1.9444671200491874,1.2666666666666666,1.162919151265879,0.0,0.0,0.0,0.0,1.0,0.0
