learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead,splits
79000.0,1.765625,2.2220981514288315E-7,79000.0,80.7,80.7,-503.1249999999993,80.7,79000.0,77088.0,42.0,3.0,-1.0,2.0,0.0,0.0,1.0,39.0
80000.0,1.78125,2.2252142015430659E-7,80000.0,80.30000000000001,80.30000000000001,-657.6923076923068,80.30000000000001,80000.0,77088.0,42.0,3.0,-1.0,2.0,0.0,0.0,1.0,39.0
81000.0,1.796875,2.2283302516573002E-7,81000.0,79.10000000000001,79.10000000000001,-596.666666666666,79.10000000000001,81000.0,77088.0,42.0,3.0,-1.0,2.0,0.0,0.0,1.0,39.0
82000.0,1.8125,2.2314463017715346E-7,82000.0,77.7,77.7,-1014.999999999999,77.7,82000.0,77088.0,42.0,3.0,-1.0,2.0,0.0,0.0,1.0,39.0
83000.0,1.828125,2.234562351885769E-7,83000.0,78.9,78.9,-859.0909090909081,78.9,83000.0,77088.0,42.0,3.0,-1.0,2.0,0.0,0.0,1.0,39.0
84000.0,1.828125,2.234562351885769E-7,84000.0,83.5,83.5,-649.9999999999994,83.5,84000.0,77088.0,42.0,3.0,-1.0,2.0,0.0,0.0,1.0,39.0
85000.0,1.828125,2.234562351885769E-7,85000.0,79.4,79.4,-414.99999999999943,79.4,85000.0,77088.0,42.0,3.0,-1.0,2.0,0.0,0.0,1.0,39.0
86000.0,1.828125,2.234562351885769E-7,86000.0,78.10000000000001,78.10000000000001,-397.72727272727224,78.10000000000001,86000.0,77088.0,42.0,3.0,-1.0,2.0,0.0,0.0,1.0,39.0
87000.0,1.890625,2.2470265523427062E-7,87000.0,74.7,74.7,-803.5714285714278,74.7,87000.0,77088.0,42.0,3.0,-1.0,2.0,0.0,0.0,1.0,39.0
88000.0,1.890625,2.2470265523427062E-7,88000.0,77.5,77.5,-389.1304347826082,77.5,88000.0,77088.0,42.0,3.0,-1.0,2.0,0.0,0.0,1.0,39.0
89000.0,1.90625,2.2501426024569405E-7,89000.0,84.1,84.1,-429.9999999999996,84.1,89000.0,77088.0,42.0,3.0,-1.0,2.0,0.0,0.0,1.0,39.0
90000.0,1.921875,2.253258652571175E-7,90000.0,80.7,80.7,-777.2727272727262,80.7,90000.0,77088.0,42.0,3.0,-1.0,2.0,0.0,0.0,1.0,39.0
91000.0,1.9375,2.2563747026854093E-7,91000.0,78.0,78.0,-587.4999999999993,78.0,91000.0,77088.0,42.0,3.0,-1.0,2.0,0.0,0.0,1.0,39.0
92000.0,1.953125,2.2594907527996436E-7,92000.0,89.8,89.8,-183.333333333333,89.8,92000.0,77088.0,42.0,3.0,-1.0,2.0,0.0,0.0,1.0,39.0
93000.0,1.96875,2.262606802913878E-7,93000.0,91.5,91.5,-226.9230769230765,91.5,93000.0,77088.0,42.0,3.0,-1.0,2.0,0.0,0.0,1.0,39.0
94000.0,1.984375,2.2683832665077518E-7,94000.0,92.5,92.5,-240.9090909090904,92.5,94000.0,142904.0,46.0,5.0,1.0,4.0,0.0,0.0,1.0,41.0
95000.0,1.984375,2.2683832665077518E-7,95000.0,94.39999999999999,94.39999999999999,-115.38461538461537,94.39999999999999,95000.0,179912.0,48.0,6.0,2.0,4.0,0.0,0.0,1.0,42.0
96000.0,1.984375,2.2683832665077518E-7,96000.0,91.2,91.2,-174.99999999999966,91.2,96000.0,179912.0,48.0,6.0,2.0,4.0,0.0,0.0,1.0,42.0
97000.0,2.03125,2.2902004679458012E-7,97000.0,87.3,87.3,-323.333333333333,87.3,97000.0,179912.0,48.0,6.0,2.0,4.0,0.0,0.0,1.0,42.0
98000.0,2.03125,2.2902004679458012E-7,98000.0,92.0,92.0,-207.69230769230725,92.0,98000.0,179912.0,48.0,6.0,2.0,4.0,0.0,0.0,1.0,42.0
99000.0,2.046875,2.2975601799165211E-7,99000.0,84.89999999999999,84.89999999999999,-319.4444444444442,84.86973947895791,99000.0,182072.0,48.0,6.0,2.0,4.0,0.0,0.0,1.0,42.0
100000.0,2.0625,2.3050945148699816E-7,100000.0,89.1,89.09748151823071,-179.48717948717922,88.8661899897855,100000.0,186392.0,48.0,6.0,2.0,4.0,0.0,0.0,1.0,42.0
