learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] Change detected,[err] Change detected,[avg] Warning detected,[err] Warning detected,[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,1.515625,6.084660223374764E-7,1000.0,72.39999999999999,71.57259185863751,33.00970873786408,65.96794081381012,1000.0,1571560.0,15.0,598.8999999999999,446.75352689497987,218544.53333333333,183273.71252399083,5.0,2.7774602993176543,36.46666666666667,7.259148579223193,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,2.953125,1.3609950999832815E-6,2000.0,77.60000000000001,74.89036955995373,56.84007707129095,66.61698956780924,2000.0,2023568.0,15.0,1104.9333333333334,855.6862514494084,239984.0,191751.8585586321,4.4,2.02837021134844,36.00000000000001,10.481275822014362,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,4.21875,1.9788199440679616E-6,3000.0,80.30000000000001,78.93048128342245,49.35732647814912,73.37837837837839,3000.0,1886960.0,15.0,1711.7,1305.3051737244145,235416.53333333333,187494.86283127745,2.6,1.7647338933351153,26.333333333333336,8.94959429780133,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,5.21875,2.474283553763396E-6,4000.0,87.4,87.2971065631616,54.83870967741936,86.15384615384616,4000.0,1915200.0,15.0,2339.833333333333,1692.2418528407065,236214.4,188669.9948473433,2.1333333333333337,2.53170373652286,20.53333333333334,7.717018916160628,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,6.296875,3.0342467814787395E-6,5000.0,81.39999999999999,81.28906285365935,45.61403508771928,79.8483206933911,5000.0,2007672.0,15.0,3138.7666666666664,2057.969248175682,240045.6,190582.25221303556,1.3333333333333333,2.0236694629405503,21.466666666666665,11.31917883610863,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,7.34375,3.5743414385554694E-6,6000.0,76.9,76.87562691076396,49.891540130151846,76.16099071207431,6000.0,1994240.0,15.0,3459.1,2781.8633838143264,239050.66666666666,190705.76156447153,1.6,1.2421180068162376,20.466666666666665,8.219025547617003,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,8.546875,4.155157528455473E-6,7000.0,76.3,75.4836040136547,51.33470225872691,70.92024539877302,7000.0,1866080.0,15.0,3762.166666666667,3420.7592127996995,233681.06666666668,187829.88168404857,2.5333333333333337,1.5055453054181618,26.2,8.961823793976633,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,9.8125,4.788915846600301E-6,8000.0,79.5,78.80644077434029,55.14223194748359,74.7847478474785,8000.0,1935624.0,15.0,4124.733333333334,3859.706125433988,235926.40000000005,189900.71219956878,2.8666666666666663,1.1872336794093272,30.666666666666664,9.846440014156434,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,11.015625,5.404325428470555E-6,9000.0,73.1,71.65237166375287,47.86821705426356,65.37966537966537,9000.0,1978272.0,15.0,4882.299999999998,4159.379688085132,240572.26666666666,189418.42297592136,1.9333333333333336,1.8309508328682538,28.200000000000003,7.466113925119087,1.4000000000000001,0.828078671210825,1.2000000000000002,0.4140393356054125,1.2000000000000002,0.4140393356054125,0.2,0.4140393356054125,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,11.734375,5.781649088021368E-6,10000.0,81.5,81.5,54.43349753694581,81.2753036437247,10000.0,2029264.0,15.0,5745.166666666666,4273.504756321075,244129.06666666665,189446.82013274645,0.4666666666666668,1.245945806357946,12.733333333333336,7.085867893880312,1.6666666666666667,0.9759000729485333,1.3333333333333337,0.48795003647426655,1.3333333333333337,0.48795003647426655,0.33333333333333337,0.4879500364742666,0.0,0.0,0.0,0.0,1.0,0.0
