learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] Change detected,[err] Change detected,[avg] Warning detected,[err] Warning detected,[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,2.109375,1.270552456844598E-6,1000.0,72.8,72.03358026722326,33.980582524271846,66.46115906288532,1000.0,2348032.0,25.0,605.2399999999999,450.01290503037524,217763.67999999993,180921.0952618645,4.800000000000001,2.4832774042918895,35.760000000000005,10.063465274612582,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,4.171875,2.9647531725155813E-6,2000.0,77.2,74.45140556488727,56.06936416184971,66.02086438152011,2000.0,3175216.0,25.0,1175.1999999999996,802.0470493604194,240807.36000000002,190698.3765021654,4.56,2.583279569333009,32.760000000000005,10.260279398404965,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,6.078125,4.492127950975878E-6,3000.0,80.80000000000001,79.44809573762069,50.64267352185091,74.05405405405406,3000.0,3097192.0,25.0,1831.2599999999998,1208.9698230564834,239281.76,189171.808969622,2.2,2.140872096444188,24.200000000000003,9.569918146637061,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,7.71875,5.786638681052459E-6,4000.0,87.5,87.40135259078585,55.19713261648745,86.26373626373626,4000.0,3049992.0,25.0,2516.5000000000005,1608.3992200384853,238294.55999999997,188367.17684657642,1.76,1.8547236990991407,20.159999999999997,7.0040464494937975,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,9.484375,7.214686872127155E-6,5000.0,81.2,81.08933478717455,45.029239766081886,79.63163596966415,5000.0,3126416.0,25.0,3196.8599999999997,2080.597186739756,239874.87999999995,189653.09127173244,1.5599999999999996,1.6852299546352716,19.560000000000002,6.403644795479108,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,11.25,8.624084293842315E-6,6000.0,78.3,78.27912624031694,52.92841648590022,77.60577915376678,6000.0,3085584.0,25.0,3620.9800000000005,2684.368123801509,238911.20000000004,189105.34758840274,1.32,1.46401275039985,20.240000000000002,8.089499366462674,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,13.25,1.0102155307928721E-5,7000.0,74.9,74.05027629735696,48.45995893223819,69.20245398773007,7000.0,2856720.0,25.0,3922.7600000000007,3388.8051868299704,233320.1600000001,185726.63903698328,2.36,1.468559384794046,22.799999999999994,9.5524865872714,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,15.078125,1.1473196597459415E-5,8000.0,78.4,77.64329252199185,52.735229759299784,73.43173431734317,8000.0,2898992.0,25.0,4301.280000000001,3881.1185324410203,233836.47999999995,186825.2003744371,2.6,1.3844373104863457,26.48,8.912163972159998,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,16.921875,1.2881968739546007E-5,9000.0,73.8,72.38355240273634,49.224806201550386,66.28056628056628,9000.0,2954576.0,25.0,4950.039999999999,4225.589493762488,236635.04,187393.83468273547,1.9199999999999997,1.5253414918196735,25.320000000000004,8.040107793638924,1.1600000000000004,0.5537749241945382,1.0800000000000003,0.2768874620972692,1.0800000000000003,0.2768874620972692,0.08000000000000002,0.2768874620972691,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,18.46875,1.4035565707470392E-5,10000.0,82.89999999999999,82.8991791605997,57.88177339901477,82.6923076923077,10000.0,2882712.0,25.0,5586.54,4544.9427117917985,234628.95999999996,186728.51056546872,1.6800000000000002,2.375570107012911,17.439999999999998,13.763114957499022,1.2400000000000002,0.6633249580710799,1.1200000000000003,0.33166247903553997,1.1200000000000003,0.33166247903553997,0.12000000000000002,0.33166247903553997,0.0,0.0,0.0,0.0,1.0,0.0
