learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] Change detected,[err] Change detected,[avg] Warning detected,[err] Warning detected,[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.875,2.618297003209591E-7,1000.0,71.8,71.00540307116529,31.553398058252423,65.22811344019728,1000.0,1176400.0,10.0,596.25,464.3515994316557,219315.2,185710.47358996887,4.199999999999999,1.3165611772087666,39.199999999999996,10.726913193769525,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,1.984375,6.764150910182959E-7,2000.0,75.6,72.64843827066389,52.98651252408478,63.63636363636363,2000.0,1444568.0,10.0,1066.1,885.0512265875973,239208.0,192534.51672280533,4.6,2.2705848487901865,40.39999999999999,7.647802879839993,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,2.875,9.841057342580622E-7,3000.0,79.5,78.06266586764832,47.30077120822623,72.2972972972973,3000.0,1335432.0,10.0,1634.8000000000002,1403.0687269808202,233687.20000000004,187675.13178771673,3.5999999999999996,2.1186998109427604,31.200000000000003,8.216514535440872,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,3.5625,1.2282802749218213E-6,4000.0,87.4,87.29941133779533,54.83870967741936,86.15384615384616,4000.0,1372872.0,10.0,2203.5499999999993,1787.6871407374094,235537.59999999998,189386.84801287716,2.3,2.359378449224852,21.5,6.980130530457308,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,4.34375,1.5115575580340292E-6,5000.0,80.10000000000001,79.97975842912534,41.81286549707603,78.43986998916577,5000.0,1401600.0,10.0,2783.8999999999996,2278.747760919303,237233.2,190406.09377731808,2.5,1.8408935028645435,26.3,8.313977521152088,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,5.046875,1.7705976562057104E-6,6000.0,76.2,76.17710619905729,48.37310195227766,75.43859649122807,6000.0,1424088.0,10.0,3568.5499999999993,2655.497901078361,238271.2,191696.0900882326,1.3,1.3374935098492586,24.900000000000002,8.812238963825003,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,5.84375,2.061155068481134E-6,7000.0,76.5,75.67652888541575,51.74537987679672,71.16564417177915,7000.0,1409432.0,10.0,3712.8500000000004,3519.033139865791,236346.8,191847.99328898522,2.6999999999999997,1.4181364924121764,28.300000000000004,8.641630504585217,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,6.75,2.3760368478380973E-6,8000.0,79.4,78.69481984194866,54.92341356673961,74.66174661746618,8000.0,1343080.0,10.0,4127.799999999999,3994.820219919,232877.59999999998,188752.71322369186,3.1999999999999997,1.5491933384829668,30.3,9.911273043021938,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,7.390625,2.602514384003977E-6,9000.0,73.8,72.40949366155505,49.224806201550386,66.28056628056628,9000.0,1367592.0,10.0,4797.650000000001,4288.20635151317,235721.6,190020.22536295833,2.1,1.7919573407620815,25.099999999999998,4.012480529547776,1.2,0.6324555320336759,1.1,0.31622776601683794,1.1,0.31622776601683794,0.1,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,7.875,2.772902403699441E-6,10000.0,82.1,82.09957038968935,55.911330049261075,81.88259109311741,10000.0,1359752.0,10.0,5613.95,4512.2030618149965,235091.2,189800.4991911798,0.5,0.8498365855987975,15.400000000000002,10.616548926610337,1.2,0.6324555320336759,1.1,0.31622776601683794,1.1,0.31622776601683794,0.1,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
