learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] Change detected,[err] Change detected,[avg] Warning detected,[err] Warning detected,[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,1.375,1.1780746798548434E-6,1000.0,38.1,36.74637236868997,38.1,31.222222222222225,1000.0,3331584.0,40.0,947.1,154.1888206228431,212053.4,180023.4603570506,0.2749999999999999,0.8161039400870708,19.125,6.630108093638695,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,2.921875,2.3746667365129622E-6,2000.0,59.699999999999996,58.789242253809185,59.699999999999996,55.222222222222214,2000.0,2990152.0,40.0,1166.0375,911.3605275818003,207561.30000000008,176184.85529221644,1.5250000000000001,0.7840558588159326,15.149999999999999,8.804282174906973,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,4.6875,3.772264915621943E-6,3000.0,89.1,88.86960073521904,89.1,87.8888888888889,3000.0,3059752.0,40.0,1540.325,1389.8975991330976,208126.00000000003,177399.24721544786,4.05,1.175606771863484,21.35,6.294279046717639,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,6.671875,5.371810144020452E-6,4000.0,56.89999999999999,56.006940900275595,56.89999999999999,52.11111111111111,4000.0,3115840.0,40.0,2201.1499999999987,1927.393137460314,209202.6,177764.47544993315,4.6499999999999995,2.496664441476534,26.425000000000004,9.72411092765469,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,7.890625,6.435588519606326E-6,5000.0,30.099999999999998,28.60790521907875,30.099999999999998,22.33333333333333,5000.0,3373952.0,40.0,2983.499999999999,2016.840931202099,212583.0,180547.24936779978,0.525,0.9604352645732545,12.524999999999999,8.67353031960621,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,8.9375,7.340786558213748E-6,6000.0,29.4,25.05307855626327,29.4,21.555555555555554,6000.0,3342344.0,40.0,3897.875,2055.7637736466645,212196.0,180133.85023702568,0.07500000000000001,0.4743416490252569,7.475,9.364382876979489,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,10.0,8.250725578464982E-6,7000.0,35.099999999999994,33.77551020408163,35.099999999999994,27.88888888888889,7000.0,3310440.0,40.0,4952.262500000001,2086.2922519631,211797.20000000007,179728.00640112133,0.07500000000000001,0.4743416490252569,3.749999999999999,5.856182356695512,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,11.578125,9.573546930267993E-6,8000.0,48.3,47.13160854893138,48.3,42.55555555555556,8000.0,3240128.0,40.0,4200.125,3819.1851320386136,210920.99999999997,178831.78610843825,2.15,0.7355444521071729,14.525,7.476415910835543,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,13.40625,1.1132329172040853E-5,9000.0,37.0,36.07305936073059,37.0,30.0,9000.0,3295960.0,40.0,4809.649999999999,4186.70593786172,211637.8,179544.05823573488,2.575,1.1958796783657648,21.424999999999997,6.448563743887035,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,15.015625,1.2509979650429968E-5,10000.0,36.7,34.110544394712186,36.7,29.666666666666668,10000.0,3308904.0,40.0,5422.162500000002,4554.993969465502,211640.30000000002,180051.05390152012,0.975,1.2503845562312175,19.975,12.394141502731989,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
