learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] Change detected,[err] Change detected,[avg] Warning detected,[err] Warning detected,[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,1.109375,7.425714284181594E-7,1000.0,40.1,38.6647552733975,40.1,33.44444444444445,1000.0,2607112.0,30.0,916.4000000000003,176.08147189799024,212503.20000000004,180769.39221765113,0.4,0.7701320979389588,20.63333333333334,8.841451485351039,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,2.5,1.6410310248223444E-6,2000.0,56.699999999999996,55.45725748379796,56.699999999999996,51.888888888888886,2000.0,2497416.0,30.0,1317.0500000000002,843.1406667326071,210610.13333333336,179216.48549392846,1.2666666666666668,1.0806553992619585,15.300000000000002,11.132896267833669,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,3.8125,2.520682658844938E-6,3000.0,89.4,89.1670924885028,89.4,88.22222222222223,3000.0,2590680.0,30.0,1659.2666666666664,1327.4595575143367,212110.5333333334,180690.2633797768,3.3666666666666667,1.629117242099459,19.966666666666665,9.04960785331887,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,5.109375,3.3929783967323603E-6,4000.0,52.1,51.19217444467088,52.1,46.77777777777778,4000.0,2599968.0,30.0,2352.0666666666657,1777.009350782477,212290.39999999994,180859.7369158239,3.233333333333333,2.344227441791981,22.66666666666667,11.514109285727583,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,6.03125,4.019798070657999E-6,5000.0,26.700000000000003,25.644146885778053,26.700000000000003,18.555555555555557,5000.0,2628288.0,30.0,3070.8833333333328,1905.6769880460754,212830.93333333335,181166.303864135,0.5333333333333331,0.8995528902176072,10.533333333333331,7.560027975378513,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,6.734375,4.499711503740401E-6,6000.0,34.4,30.227611146564552,34.4,27.111111111111107,6000.0,2638352.0,30.0,4022.1333333333337,1961.1208440511132,212995.06666666662,181338.9101706906,0.06666666666666667,0.2537081317024624,5.699999999999999,6.9735955204441415,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,7.46875,5.010163295082749E-6,7000.0,55.7,54.48006576243321,55.7,50.777777777777786,7000.0,2687872.0,30.0,5034.9000000000015,2067.625828360077,215187.33333333334,181923.3305497887,0.1333333333333334,0.5074162634049248,4.300000000000001,6.928949763678923,1.1333333333333335,0.5074162634049248,1.0666666666666669,0.2537081317024624,1.0666666666666669,0.2537081317024624,0.06666666666666668,0.2537081317024624,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,8.5,5.697497787574928E-6,8000.0,50.6,49.684253412100226,50.6,45.111111111111114,8000.0,2576360.0,30.0,4736.733333333333,3502.1005167439916,212471.46666666667,180779.5022840909,1.1999999999999997,0.9613209303008454,13.166666666666666,8.90982926162249,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,9.890625,6.621379159494407E-6,9000.0,36.8,36.0064803564196,36.8,29.777777777777782,9000.0,2568080.0,30.0,4714.849999999999,4221.015512903203,212362.26666666663,180625.56382597977,2.466666666666667,0.9371024061116425,22.766666666666666,8.394100281759203,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,11.203125,7.476461339845426E-6,10000.0,41.4,39.148494288681206,41.4,34.88888888888888,10000.0,2518320.0,30.0,5276.949999999998,4614.681722961757,211406.93333333335,180033.41730910816,1.7,1.393333883297477,23.5,12.489305770165515,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
