learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.125,4.284963425662783E-8,1000.0,45.2,44.01307723743359,45.2,39.11111111111111,1000.0,1345224.0,6025.4,83.30692915024785,90304.8,25118.81000719934,10.8,4.049691346263318,5.9,2.024845673131659,5.9,2.024845673131659,3.5999999999999996,1.429840705968481,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.1875,7.072670592202081E-8,2000.0,66.4,65.85365853658537,66.4,62.66666666666667,2000.0,1724128.0,11989.300000000001,79.04998418722141,123586.4,41059.42153405368,16.2,6.876691711054733,8.6,3.4383458555273667,8.6,3.4383458555273667,4.4,1.2649110640673518,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.28125,9.415509541415506E-8,3000.0,83.89999999999999,83.56639787690109,83.89999999999999,82.11111111111111,3000.0,965992.0,3020.5,5377.579386262518,36663.200000000004,47271.462353799325,3.4,6.915361322607968,2.2,3.457680661303984,2.2,3.457680661303984,0.6,1.577621275493231,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.5625,2.055599017896586E-7,4000.0,58.199999999999996,57.459800529208216,58.199999999999996,53.55555555555556,4000.0,1531136.0,5525.9,6957.501650097621,97183.2,85027.86554588377,10.600000000000001,11.067469850371804,5.800000000000001,5.533734925185902,5.800000000000001,5.533734925185902,2.5,2.3687784005919825,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,0.96875,3.1596321302155655E-7,5000.0,35.699999999999996,34.73406414941129,35.699999999999996,28.555555555555557,5000.0,1050488.0,5228.2,1349.7174848422499,52887.200000000004,29766.95676155768,7.0,4.320493798938574,4.0,2.160246899469287,4.0,2.160246899469287,2.2,1.6193277068654826,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,1.234375,4.2793680525695285E-7,6000.0,60.0,58.78413189077795,60.0,55.55555555555556,6000.0,1629480.0,9424.199999999999,3652.795209759842,107232.0,54012.6465520396,13.0,7.60116950066092,7.0,3.80058475033046,7.0,3.80058475033046,3.8,1.873795909674026,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,1.46875,5.541479913517833E-7,7000.0,77.5,77.06422018348624,77.5,75.0,7000.0,2081560.0,15441.2,3600.744793326329,150988.8,63112.84332896647,18.8,9.307106006822004,9.9,4.653553003411002,9.9,4.653553003411002,4.4,1.837873166945363,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,1.84375,6.249479095761975E-7,8000.0,71.6,71.0882622416777,71.6,68.44444444444444,8000.0,729800.0,1990.9000000000003,1027.253452442753,21345.6,4736.519190760706,1.2000000000000002,0.6324555320336759,1.1000000000000003,0.31622776601683794,1.1000000000000003,0.31622776601683794,0.09999999999999999,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,2.078125,6.839636868486802E-7,9000.0,42.4,41.32627075481308,42.4,35.99999999999999,9000.0,973328.0,2604.1,1330.2237447554119,45272.8,28791.27607376157,5.0,4.898979485566356,3.0,2.449489742783178,3.0,2.449489742783178,1.5999999999999999,1.6465452046971292,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,2.34375,7.819557665950722E-7,10000.0,65.10000000000001,64.17205625705779,65.10000000000001,61.22222222222222,10000.0,1426016.0,5892.0,3852.841231553093,88855.2,63078.28318103361,11.200000000000001,8.66410218468519,6.1000000000000005,4.332051092342595,6.1000000000000005,4.332051092342595,3.1,2.282785822435191,0.0,0.0,0.0,0.0,1.0,0.0
11000.0,2.609375,8.855024093969001E-7,11000.0,87.3,87.03420112302194,87.3,85.88888888888889,11000.0,1506848.0,7285.6,6497.254808335936,92622.4,80532.79583043586,11.200000000000003,11.25265400793174,6.100000000000001,5.62632700396587,6.100000000000001,5.62632700396587,2.9,2.8460498941515415,0.0,0.0,0.0,0.0,1.0,0.0
12000.0,2.953125,9.435007814317942E-7,12000.0,68.89999999999999,68.4199837530463,68.89999999999999,65.44444444444444,12000.0,652192.0,784.1,581.6127864252413,19907.2,164.69554402661353,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13000.0,3.140625,9.954088212301335E-7,13000.0,40.699999999999996,39.717393514282804,40.699999999999996,34.1111111111111,13000.0,1070128.0,6820.5,601.4434950831023,54736.0,15179.159514135015,6.599999999999999,2.6331223544175333,3.7999999999999994,1.3165611772087666,3.7999999999999994,1.3165611772087666,2.2000000000000006,1.0327955589886444,0.0,0.0,0.0,0.0,1.0,0.0
14000.0,3.40625,1.1099128621733851E-6,14000.0,81.6,81.21874043074409,81.6,79.55555555555554,14000.0,1666304.0,12797.8,569.519836743589,107650.40000000001,49696.74493968393,13.799999999999999,7.435649863252633,7.3999999999999995,3.7178249316263163,7.3999999999999995,3.7178249316263163,3.9,1.9692073983655907,0.0,0.0,0.0,0.0,1.0,0.0
15000.0,3.65625,1.217470271512866E-6,15000.0,91.5,91.33448873483536,91.5,90.55555555555556,15000.0,1663040.0,12224.0,8804.83661278151,98031.2,86599.45459001973,12.399999999999999,12.58040804849615,6.699999999999999,6.290204024248075,6.699999999999999,6.290204024248075,3.0,2.9059326290271157,0.0,0.0,0.0,0.0,1.0,0.0
16000.0,3.921875,1.2702968928755986E-6,16000.0,49.3,48.56968959220937,49.3,43.666666666666664,16000.0,768752.0,1152.4,1340.3155681488677,28468.000000000004,10676.608200485147,2.4000000000000004,1.8973665961010275,1.7000000000000002,0.9486832980505138,1.7000000000000002,0.9486832980505138,0.6,0.6992058987801011,0.0,0.0,0.0,0.0,1.0,0.0
17000.0,4.1875,1.3676309350153638E-6,17000.0,50.6,49.59183673469388,50.6,45.111111111111114,17000.0,1416440.0,6055.9,1468.2105094297617,89091.20000000001,38008.671235215086,11.6,5.081557066709201,6.3,2.5407785333546005,6.3,2.5407785333546005,3.3,1.2516655570345725,0.0,0.0,0.0,0.0,1.0,0.0
