learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,1.9375,3.5553232818428013E-6,1000.0,45.6,44.529417762822476,45.6,39.55555555555556,1000.0,7116048.0,5992.814285714285,85.69144053735162,84707.2,14742.883372438831,10.2,2.1100175148665183,5.6,1.0550087574332592,5.6,1.0550087574332592,3.2428571428571433,0.7109029629804107,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,3.671875,8.221221052938037E-6,2000.0,67.0,66.40879478827362,67.0,63.33333333333334,2000.0,1.0399072E7,11723.842857142861,1632.5574285632144,128467.0857142857,33394.72347921774,16.571428571428573,4.789999935165135,8.785714285714286,2.3949999675825673,8.785714285714286,2.3949999675825673,4.357142857142857,1.1297776398601411,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,6.625,1.250870073110693E-5,3000.0,85.39999999999999,85.07767784137367,85.39999999999999,83.77777777777777,3000.0,5612064.0,3603.285714285714,5590.571190497876,52127.085714285706,67954.69734640734,5.828571428571429,10.541802816656114,3.4142857142857146,5.270901408328057,3.4142857142857146,5.270901408328057,1.1571428571428568,1.997358504072021,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,9.484375,1.6275574097461586E-5,4000.0,60.5,59.73906839262052,60.5,56.111111111111114,4000.0,5092280.0,2788.642857142858,2321.953481887544,49818.97142857142,50545.241235593974,4.799999999999999,6.29837798305177,2.9,3.149188991525885,2.9,3.149188991525885,1.0857142857142859,1.7424192505595482,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,12.65625,2.0046811615530816E-5,5000.0,33.4,32.62518968133536,33.4,26.0,5000.0,4595896.0,5329.742857142855,1960.6425794171669,45020.91428571429,30655.231580725485,4.514285714285715,4.204010704570195,2.7571428571428576,2.1020053522850977,2.7571428571428576,2.1020053522850977,1.3714285714285714,1.6256229893550562,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,15.15625,2.5272219403026005E-5,6000.0,50.8,48.50863422291994,50.8,45.333333333333336,6000.0,8079464.0,10880.328571428572,2722.1097195482034,88562.2857142857,45833.068816462364,10.685714285714285,6.798428755261957,5.8428571428571425,3.3992143776309787,5.8428571428571425,3.3992143776309787,3.2714285714285714,2.0066659100443602,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,18.3125,3.3417478747045E-5,7000.0,77.2,76.77971280171097,77.2,74.66666666666667,7000.0,9975528.0,15013.014285714287,5668.61573341555,113025.71428571429,60984.276772643636,13.400000000000002,8.70515422866979,7.200000000000001,4.352577114334895,7.200000000000001,4.352577114334895,3.628571428571429,1.9274630662182897,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,21.921875,3.6990722777166714E-5,8000.0,71.89999999999999,71.4111303286194,71.89999999999999,68.77777777777777,8000.0,3826776.0,2521.9857142857127,2764.118065668032,31123.200000000008,20941.125051514984,2.542857142857144,2.597020111119076,1.771428571428572,1.298510055559538,1.771428571428572,1.298510055559538,0.7142857142857144,0.9801339326234542,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,24.984375,4.0434838641279685E-5,9000.0,43.7,42.40409207161125,43.7,37.44444444444444,9000.0,4347144.0,2483.0857142857144,523.1096746161539,42931.54285714284,18052.482259512693,4.314285714285713,2.545486811120824,2.6571428571428566,1.272743405560412,2.6571428571428566,1.272743405560412,1.4999999999999991,1.126106541153627,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,27.625,4.5620124276158294E-5,10000.0,62.2,61.139097357869844,62.2,57.99999999999999,10000.0,7590464.0,6588.314285714286,2682.660265984404,82656.91428571426,38729.799156311135,10.542857142857143,5.800264147622471,5.771428571428571,2.9001320738112355,5.771428571428571,2.9001320738112355,3.2714285714285722,1.7355734847337854,0.0,0.0,0.0,0.0,1.0,0.0
