learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,1.046875,6.93467413333969E-7,1000.0,46.400000000000006,45.01436192039393,46.400000000000006,40.44444444444444,1000.0,2581176.0,5990.066666666667,84.2958391959361,61383.46666666667,27129.57722732393,7.4,4.59084546341581,4.200000000000001,2.2954227317079043,4.200000000000001,2.2954227317079043,2.6666666666666665,1.5387709679981694,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,1.359375,9.943596281421682E-7,2000.0,67.10000000000001,66.42857142857143,67.10000000000001,63.44444444444445,2000.0,3721888.0,11367.0,2396.2732127920694,94028.79999999999,50977.256542298455,11.200000000000001,7.150596792069779,6.1000000000000005,3.5752983960348894,6.1000000000000005,3.5752983960348894,3.433333333333333,1.9596504497122622,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,1.875,1.3367388358650108E-6,3000.0,87.0,86.75361728143469,87.0,85.55555555555556,3000.0,2566704.0,7434.866666666667,7274.540107437215,55959.20000000002,56372.65193054836,6.599999999999999,8.652685451190363,3.7999999999999994,4.326342725595182,3.7999999999999994,4.326342725595182,1.8333333333333333,2.3501039350946002,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,2.953125,2.561908719750742E-6,4000.0,72.7,72.18543046357617,72.7,69.66666666666667,4000.0,4392680.0,9352.800000000001,6564.701749666085,113292.26666666663,77541.09664133098,14.4,11.131192581024823,7.7,5.565596290512412,7.7,5.565596290512412,3.633333333333333,2.6193357059051987,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,3.609375,3.2702410438408458E-6,5000.0,52.0,50.57660626029654,52.0,46.666666666666664,5000.0,4172248.0,10118.566666666668,6187.292487266825,112805.06666666668,102526.64415314561,15.600000000000005,15.590890355235185,8.3,7.795445177617593,8.3,7.795445177617593,4.499999999999998,4.049265578365777,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,4.390625,4.5927692230583895E-6,6000.0,68.4,67.68255266925752,68.4,64.8888888888889,6000.0,6543608.0,18252.399999999994,7349.3253061197665,188574.40000000002,129109.23570735723,27.533333333333335,22.38800992731929,14.266666666666667,11.194004963659644,14.266666666666667,11.194004963659644,6.2,4.05479707387988,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,5.53125,7.301945814914588E-6,7000.0,89.1,88.89115368935997,89.1,87.8888888888889,7000.0,9181144.0,28387.600000000002,9239.623434631581,272997.8666666667,150825.46388406592,38.86666666666665,24.629297571197085,19.933333333333326,12.314648785598543,19.933333333333326,12.314648785598543,7.033333333333334,3.388452330401344,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,6.828125,8.717943467975906E-6,8000.0,83.3,82.99389002036659,83.3,81.44444444444444,8000.0,4220528.0,9746.633333333333,12911.736466682452,110483.46666666667,163020.3177275201,14.866666666666665,25.794590896934768,7.933333333333334,12.897295448467384,7.933333333333334,12.897295448467384,2.7333333333333325,2.815392829004364,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,8.0,9.603919849420589E-6,9000.0,58.3,57.509680048909715,58.3,53.666666666666664,9000.0,2922424.0,6740.166666666668,3559.991147638483,69309.33333333336,64717.62741768824,9.133333333333335,10.58213632474097,5.066666666666667,5.291068162370485,5.066666666666667,5.291068162370485,2.6999999999999993,2.972865794899386,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,8.875,1.0962681715480158E-5,10000.0,71.89999999999999,71.28550991211935,71.89999999999999,68.77777777777777,10000.0,6002576.0,16573.93333333333,3573.59416229398,170270.13333333336,80168.44095370152,25.53333333333333,13.203273714560689,13.266666666666666,6.6016368572803446,13.266666666666666,6.6016368572803446,5.7666666666666675,2.1283526628524854,0.0,0.0,0.0,0.0,1.0,0.0
