learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.546875,1.779531076964405E-7,1000.0,35.5,33.83258104226508,35.5,28.333333333333332,1000.0,1274032.0,25.0,0.0,5988.36,73.67206616712562,32720.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.96875,3.1646842318069603E-7,2000.0,38.4,37.51268005680666,38.4,31.555555555555557,2000.0,1269160.0,25.0,5.0,9675.159999999998,4693.298508511898,32780.48,182.0048351006094,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,1.484375,4.894273459083504E-7,3000.0,38.800000000000004,38.01276207839563,38.800000000000004,32.0,3000.0,1297664.0,25.0,24.0,7774.480000000001,7928.459387548126,33938.88,5379.7025345273505,1.0800000000000003,0.39999999999999997,1.0400000000000003,0.19999999999999998,1.0400000000000003,0.19999999999999998,0.04000000000000001,0.2,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,1.953125,6.548428468199239E-7,4000.0,44.4,43.547568281043766,44.4,38.22222222222222,4000.0,1364072.0,25.0,47.0,4267.639999999999,3467.4612696707463,36585.59999999999,25363.83314879673,1.2800000000000005,1.6206994374857624,1.12,0.8326663997864532,1.12,0.8326663997864532,0.12,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,2.421875,8.303389444740282E-7,5000.0,31.3,29.10948302548757,31.3,23.666666666666668,5000.0,1447200.0,25.0,62.0,5116.32,1966.6525646387063,39651.840000000004,21212.362699771722,1.7200000000000002,2.072036035722674,1.3600000000000003,1.036018017861337,1.3600000000000003,1.036018017861337,0.2800000000000001,0.7916228058025278,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,2.890625,1.065708412271407E-6,6000.0,39.900000000000006,36.78342274113811,39.900000000000006,33.22222222222223,6000.0,1940936.0,25.0,70.0,8336.0,5190.140115321229,59576.32,36649.31675434073,3.3200000000000003,3.0919249667480613,2.1599999999999997,1.5459624833740306,2.1599999999999997,1.5459624833740306,0.92,1.1518101695447331,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,3.3125,1.2832580897439685E-6,7000.0,75.4,74.95418448381184,75.4,72.66666666666667,7000.0,1993320.0,25.0,83.0,8828.200000000003,7312.028400747178,61598.079999999994,36121.85460576464,3.4,3.214550253664318,2.2,1.607275126832159,2.2,1.607275126832159,1.04,1.3063945294843617,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,3.84375,1.5501838707779016E-6,8000.0,63.800000000000004,63.334346196698064,63.800000000000004,59.777777777777786,8000.0,1942200.0,25.0,106.0,6918.719999999999,8804.267343737354,59631.04000000001,50178.41524374134,2.88,3.4679484809706542,1.92,1.7540429489230491,1.92,1.7540429489230491,0.8,1.3844373104863457,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,4.265625,1.7485625640903081E-6,9000.0,33.5,31.598436535692247,33.5,26.111111111111114,9000.0,1817664.0,25.0,127.0,7872.120000000001,9404.120928791448,54595.84,51440.64888756103,2.3599999999999994,3.2516662395352527,1.6799999999999997,1.6258331197676263,1.6799999999999997,1.6258331197676263,0.56,1.3253930234714029,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,4.703125,1.9725706079043446E-6,10000.0,49.0,46.36660006309811,49.0,43.333333333333336,10000.0,1979192.0,25.0,136.0,8313.68,6746.145545914842,60958.08,40809.982718611056,3.32,2.925747767665559,2.1599999999999997,1.4628738838327795,2.1599999999999997,1.4628738838327795,1.12,1.3329166015421472,0.0,0.0,0.0,0.0,1.0,0.0
