learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.609375,2.4955195840448144E-7,1000.0,35.699999999999996,34.00390023606692,35.699999999999996,28.555555555555557,1000.0,1600248.0,30.0,0.0,5988.9,84.9930423115874,37098.4,13380.967424435092,1.4,1.2205143065174586,1.2000000000000004,0.6102571532587293,1.2000000000000004,0.6102571532587293,0.2,0.6102571532587293,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,1.125,4.7035825749238334E-7,2000.0,38.7,37.8359192779637,38.7,31.888888888888893,2000.0,1655312.0,30.0,6.0,9848.93333333333,4438.997929273222,39129.06666666668,17068.067250001528,1.4666666666666666,1.252124631158585,1.2333333333333334,0.6260623155792925,1.2333333333333334,0.6260623155792925,0.2333333333333334,0.6260623155792926,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,1.65625,7.102104912822445E-7,3000.0,40.2,39.35706317817665,40.2,33.55555555555556,3000.0,1745208.0,30.0,25.0,8830.7,7921.6425680449665,42201.333333333336,20114.542410102604,1.7333333333333336,1.617433755683054,1.3666666666666667,0.808716877841527,1.3666666666666667,0.808716877841527,0.3666666666666667,0.808716877841527,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,2.203125,9.634270746674803E-7,4000.0,45.1,44.195974791624316,45.1,38.99999999999999,4000.0,1789808.0,30.0,54.0,4786.099999999999,4226.453019682841,43692.26666666667,38958.07796623171,1.7666666666666666,2.6219673231522473,1.3666666666666667,1.3256965204630418,1.3666666666666667,1.3256965204630418,0.2666666666666667,0.8276819867946673,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,2.765625,1.218629250716832E-6,5000.0,30.0,28.476550526208232,30.0,22.22222222222222,5000.0,1753736.0,30.0,73.0,5345.966666666667,3342.4796750557693,42256.26666666666,31420.194339631787,1.6666666666666663,2.186689094362136,1.3333333333333335,1.093344547181068,1.3333333333333335,1.093344547181068,0.2333333333333334,0.7279320417946061,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,3.265625,1.4705437287274335E-6,6000.0,37.0,33.656276326874476,37.0,30.0,6000.0,1947536.0,30.0,80.0,8482.566666666666,4607.575513878417,48819.99999999999,26474.541264626547,2.3999999999999995,2.2376095619486747,1.7000000000000002,1.118804780974337,1.7000000000000002,1.118804780974337,0.6,0.8944271909999157,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,3.8125,1.7974324550272692E-6,7000.0,70.19999999999999,69.6877225104262,70.19999999999999,66.88888888888889,7000.0,2310544.0,30.0,90.0,10252.233333333332,6803.021649558953,60866.93333333332,35498.819623827745,3.0666666666666664,2.5988503205274727,2.033333333333333,1.2994251602637363,2.033333333333333,1.2994251602637363,0.9,1.0618786215460558,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,4.359375,2.1445953946871066E-6,8000.0,64.7,64.24592322495695,64.7,60.777777777777786,8000.0,2453848.0,30.0,111.0,8946.066666666666,10180.324759176345,65775.73333333334,48715.10202358008,3.233333333333333,3.297682920427336,2.0999999999999996,1.6681602503026065,2.0999999999999996,1.6681602503026065,0.8333333333333333,1.2058287558794354,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,4.921875,2.4938099280310177E-6,9000.0,35.9,33.92433769714462,35.9,28.77777777777778,9000.0,2399784.0,30.0,134.0,10010.833333333334,11664.67071850999,63920.53333333333,54350.72494249468,3.0666666666666664,3.694668417144315,2.0333333333333337,1.8473342085721576,2.0333333333333337,1.8473342085721576,0.7666666666666667,1.3565507307349294,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,5.53125,2.8820233031486475E-6,10000.0,49.2,46.63865546218487,49.2,43.55555555555556,10000.0,2462568.0,30.0,142.0,9066.300000000001,6189.226636274714,65829.86666666667,41430.32308440475,3.9333333333333327,3.551913843834474,2.4666666666666663,1.775956921917237,2.4666666666666663,1.775956921917237,1.3333333333333333,1.446358884574816,0.0,0.0,0.0,0.0,1.0,0.0
