learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
1000.0,0.015625,1.322607406311565E-10,1000.0,35.6,33.778920308483286,35.6,28.444444444444443,1000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2000.0,0.015625,1.322607406311565E-10,2000.0,38.6,37.6902780596712,38.6,31.777777777777782,2000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3000.0,0.015625,1.322607406311565E-10,3000.0,28.499999999999996,27.462716850968853,28.499999999999996,20.555555555555554,3000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4000.0,0.015625,1.322607406311565E-10,4000.0,28.299999999999997,28.120300751879697,28.299999999999997,20.33333333333333,4000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
5000.0,0.03125,2.64521481262313E-10,5000.0,13.700000000000001,10.893133711925659,13.700000000000001,4.111111111111112,5000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6000.0,0.046875,3.967822218934695E-10,6000.0,17.7,14.935400516795863,17.7,8.555555555555554,6000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
7000.0,0.046875,3.967822218934695E-10,7000.0,42.699999999999996,39.79827694893885,42.699999999999996,36.33333333333333,7000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
8000.0,0.046875,3.967822218934695E-10,8000.0,35.9,33.36105624285268,35.9,28.77777777777778,8000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
9000.0,0.046875,3.967822218934695E-10,9000.0,17.4,12.314225053078557,17.4,8.22222222222222,9000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
10000.0,0.046875,3.967822218934695E-10,10000.0,12.8,4.34401053093462,12.8,3.1111111111111107,10000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
11000.0,0.0625,5.29042962524626E-10,11000.0,44.3,41.28188909972591,44.3,38.11111111111111,11000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
12000.0,0.078125,6.613037031557825E-10,12000.0,24.7,21.644120707596255,24.7,16.333333333333332,12000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
13000.0,0.078125,6.613037031557825E-10,13000.0,9.5,8.797742618159832,9.5,-0.555555555555556,13000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
14000.0,0.09375,7.93564443786939E-10,14000.0,28.599999999999998,27.172582619339043,28.599999999999998,20.666666666666664,14000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
15000.0,0.109375,9.258251844180955E-10,15000.0,45.5,43.23507967920009,45.5,39.44444444444444,15000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
16000.0,0.125,1.058085925049252E-9,16000.0,19.400000000000002,16.476683937823836,19.400000000000002,10.444444444444443,16000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
17000.0,0.140625,1.1903466656804084E-9,17000.0,10.100000000000001,8.56387306753458,10.100000000000001,0.1111111111111112,17000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
18000.0,0.15625,1.322607406311565E-9,18000.0,16.900000000000002,13.8860103626943,16.900000000000002,7.666666666666668,18000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
19000.0,0.171875,1.4548681469427214E-9,19000.0,13.100000000000001,10.162307453737206,13.100000000000001,3.4444444444444446,19000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
20000.0,0.21875,1.851650368836191E-9,20000.0,9.0,7.445077298616762,9.0,-1.111111111111112,20000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
21000.0,0.21875,1.851650368836191E-9,21000.0,20.0,19.57374082637981,20.0,11.111111111111112,21000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
22000.0,0.234375,1.983911109467347E-9,22000.0,35.4,33.53225640497993,35.4,28.22222222222222,22000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
23000.0,0.25,2.116171850098504E-9,23000.0,32.0,28.885170466429617,32.0,24.444444444444443,23000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
24000.0,0.25,2.116171850098504E-9,24000.0,12.4,11.11111111111111,12.4,2.6666666666666656,24000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
25000.0,0.25,2.116171850098504E-9,25000.0,22.400000000000002,21.829354286289913,22.400000000000002,13.777777777777779,25000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
26000.0,0.265625,2.2484325907296606E-9,26000.0,47.099999999999994,45.84911454601289,47.099999999999994,41.22222222222222,26000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
27000.0,0.28125,2.3806933313608173E-9,27000.0,36.0,34.25107869324018,36.0,28.888888888888893,27000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
28000.0,0.296875,2.512954071991974E-9,28000.0,14.000000000000002,13.236481033091204,14.000000000000002,4.4444444444444455,28000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
29000.0,0.3125,2.6452148126231307E-9,29000.0,10.100000000000001,8.284023668639055,10.100000000000001,0.1111111111111112,29000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
30000.0,0.328125,2.7774755532542874E-9,30000.0,12.2,10.535969023843487,12.2,2.4444444444444438,30000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
31000.0,0.34375,2.909736293885444E-9,31000.0,22.3,19.698222405952873,22.3,13.666666666666666,31000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
32000.0,0.34375,2.909736293885444E-9,32000.0,13.3,11.53061224489796,13.3,3.6666666666666665,32000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
33000.0,0.34375,2.909736293885444E-9,33000.0,10.4,8.08370947886746,10.4,0.4444444444444433,33000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
34000.0,0.359375,3.0419970345166008E-9,34000.0,18.3,14.753756260434056,18.3,9.222222222222221,34000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
35000.0,0.375,3.1742577751477575E-9,35000.0,23.400000000000002,19.596935026766037,23.400000000000002,14.888888888888891,35000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
36000.0,0.390625,3.306518515778914E-9,36000.0,11.700000000000001,11.140183153869378,11.700000000000001,1.8888888888888888,36000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
37000.0,0.40625,3.438779256410071E-9,37000.0,20.9,19.359771638291363,20.9,12.111111111111109,37000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
38000.0,0.4375,3.703300737672384E-9,38000.0,32.7,29.52879581151833,32.7,25.222222222222225,38000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
39000.0,0.453125,3.83556147830354E-9,39000.0,17.599999999999998,14.893617021276595,17.599999999999998,8.444444444444441,39000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
40000.0,0.46875,3.967822218934697E-9,40000.0,10.8,10.45974703874724,10.8,0.8888888888888882,40000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
41000.0,0.484375,4.1000829595658536E-9,41000.0,22.7,21.46703240881845,22.7,14.11111111111111,41000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
42000.0,0.5,4.23234370019701E-9,42000.0,40.6,38.38813401099472,40.6,34.0,42000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
43000.0,0.515625,4.364604440828167E-9,43000.0,24.2,21.344816851717336,24.2,15.777777777777777,43000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
44000.0,0.53125,4.496865181459324E-9,44000.0,12.4,11.533023631589579,12.4,2.6666666666666656,44000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
45000.0,0.546875,4.62912592209048E-9,45000.0,12.9,12.28600201409869,12.9,3.2222222222222223,45000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
46000.0,0.546875,4.62912592209048E-9,46000.0,21.4,18.498548320199088,21.4,12.666666666666664,46000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
47000.0,0.5625,4.761386662721637E-9,47000.0,52.800000000000004,51.011935651271415,52.800000000000004,47.555555555555564,47000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
48000.0,0.578125,4.893647403352794E-9,48000.0,16.7,14.564102564102566,16.7,7.4444444444444455,48000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
49000.0,0.59375,5.0259081439839505E-9,49000.0,12.8,12.176452814986403,12.8,3.1111111111111107,49000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
50000.0,0.609375,5.158168884615107E-9,50000.0,22.0,21.251892983341744,22.0,13.333333333333334,50000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
51000.0,0.625,5.290429625246264E-9,51000.0,55.60000000000001,54.288067538350674,55.60000000000001,50.66666666666667,51000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
52000.0,0.625,5.290429625246264E-9,52000.0,29.799999999999997,27.814910025706936,29.799999999999997,21.999999999999996,52000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
53000.0,0.640625,5.4226903658774206E-9,53000.0,12.0,11.111111111111112,12.0,2.222222222222221,53000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
54000.0,0.640625,5.4226903658774206E-9,54000.0,10.0,6.619630628761152,10.0,0.0,54000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
55000.0,0.65625,5.554951106508577E-9,55000.0,15.4,11.737089201877932,15.4,5.999999999999999,55000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
56000.0,0.671875,5.687211847139734E-9,56000.0,14.000000000000002,11.065149948293692,14.000000000000002,4.4444444444444455,56000.0,32720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
