learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead,splits
1000.0,0.0,0.0,1000.0,48.6,35.016827354628596,33.246753246753244,15.875613747954171,1000.0,4320.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.0,0.0,2000.0,45.300000000000004,30.843881643159488,26.8716577540107,8.833333333333332,2000.0,4320.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.0,0.0,3000.0,44.2,29.541718121415535,28.8265306122449,8.674304418985269,3000.0,4320.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.0,0.0,4000.0,43.1,26.592106264699318,27.4234693877551,6.568144499178979,4000.0,8000.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
5000.0,0.0,0.0,5000.0,48.699999999999996,36.47947717533027,34.89847715736041,16.17647058823529,5000.0,12488.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
6000.0,0.0,0.0,6000.0,55.00000000000001,45.72794504291111,43.25346784363179,29.022082018927453,6000.0,12872.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
7000.0,0.0,0.0,7000.0,53.400000000000006,42.775463690663315,39.32291666666667,24.350649350649352,7000.0,13112.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
8000.0,0.015625,5.348637286159727E-11,8000.0,53.6,42.95030528963786,40.891719745222936,24.91909385113269,8000.0,13232.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
9000.0,0.015625,5.348637286159727E-11,9000.0,54.2,44.19323275930347,40.979381443298976,25.28548123980425,9000.0,13232.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
10000.0,0.015625,5.348637286159727E-11,10000.0,53.2,43.388831632579006,40.98360655737706,26.530612244897966,10000.0,13408.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
11000.0,0.015625,5.348637286159727E-11,11000.0,54.0,42.93065951066763,43.06930693069307,25.20325203252033,11000.0,13408.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0
12000.0,0.015625,5.348637286159727E-11,12000.0,54.800000000000004,42.47168130329643,39.65287049399199,24.66666666666667,12000.0,16896.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0,3.0
13000.0,0.015625,5.348637286159727E-11,13000.0,53.7,42.393876581057924,38.51261620185923,20.58319039451116,13000.0,20896.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0,4.0
14000.0,0.015625,5.348637286159727E-11,14000.0,52.2,41.017655217346245,37.02239789196311,20.465890183028286,14000.0,21016.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0,4.0
15000.0,0.015625,5.348637286159727E-11,15000.0,54.900000000000006,43.15066334730407,42.401021711366546,24.32885906040269,15000.0,21304.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0,4.0
16000.0,0.015625,5.348637286159727E-11,16000.0,52.300000000000004,42.73943200397583,38.610038610038615,24.763406940063096,16000.0,24928.0,11.0,6.0,6.0,3.0,0.0,0.0,1.0,5.0
17000.0,0.015625,5.348637286159727E-11,17000.0,55.300000000000004,45.451217279882854,42.61874197689346,28.480000000000004,17000.0,27112.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0,6.0
18000.0,0.015625,5.348637286159727E-11,18000.0,55.1,44.689107203350694,43.663739021329995,28.389154704944186,18000.0,28360.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0,6.0
19000.0,0.015625,5.348637286159727E-11,19000.0,54.50000000000001,43.46337172025428,39.171122994652414,23.400673400673405,19000.0,28696.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0,6.0
20000.0,0.015625,5.348637286159727E-11,20000.0,54.400000000000006,44.174977168055364,41.46341463414635,25.73289902280131,20000.0,28696.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0,6.0
21000.0,0.015625,5.348637286159727E-11,21000.0,52.400000000000006,43.10303609849391,40.20100502512564,25.39184952978057,21000.0,29072.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0,6.0
22000.0,0.015625,5.348637286159727E-11,22000.0,55.300000000000004,45.27919850552228,43.129770992366424,27.079934747145195,22000.0,29312.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0,6.0
23000.0,0.015625,5.348637286159727E-11,23000.0,55.1,45.6776202684179,43.734335839599,28.389154704944186,23000.0,29712.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0,6.0
24000.0,0.015625,5.348637286159727E-11,24000.0,54.2,45.128146146031014,41.432225063938624,27.987421383647803,24000.0,29712.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0,6.0
25000.0,0.015625,5.348637286159727E-11,25000.0,52.6,41.52082857830226,39.61783439490446,22.039473684210527,25000.0,29832.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0,6.0
26000.0,0.015625,5.348637286159727E-11,26000.0,57.3,47.235876638220994,45.60509554140127,29.30463576158939,26000.0,29832.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0,6.0
27000.0,0.015625,5.348637286159727E-11,27000.0,56.99999999999999,47.202791621696946,44.87179487179487,29.27631578947367,27000.0,29832.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0,6.0
28000.0,0.015625,5.348637286159727E-11,28000.0,47.5,37.24599569686827,33.79571248423707,18.6046511627907,28000.0,29832.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0,6.0
29000.0,0.015625,5.348637286159727E-11,29000.0,43.7,33.34501472802872,28.0970625798212,12.305295950155765,29000.0,29832.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0,6.0
30000.0,0.0625,4.167021769616339E-10,30000.0,48.6,38.637123346545046,37.086903304773564,22.121212121212118,30000.0,29952.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0,6.0
31000.0,0.0625,4.167021769616339E-10,31000.0,50.0,40.46258192348727,38.042131350681544,24.585218702865756,31000.0,37456.0,17.0,9.0,9.0,4.0,0.0,0.0,1.0,8.0
32000.0,0.078125,5.86862572365337E-10,32000.0,54.2,46.63130505103236,42.82147315855182,34.757834757834765,32000.0,42096.0,19.0,10.0,10.0,4.0,0.0,0.0,1.0,9.0
33000.0,0.078125,5.86862572365337E-10,33000.0,56.00000000000001,49.70733095662372,46.85990338164252,37.677053824362616,33000.0,42384.0,19.0,10.0,10.0,4.0,0.0,0.0,1.0,9.0
34000.0,0.09375,7.597393252783352E-10,34000.0,58.4,52.05069716672641,47.474747474747474,37.91044776119403,34000.0,42768.0,19.0,10.0,10.0,4.0,0.0,0.0,1.0,9.0
35000.0,0.09375,7.597393252783352E-10,35000.0,59.3,52.41252146990355,49.50372208436724,37.38461538461538,35000.0,43064.0,19.0,10.0,10.0,4.0,0.0,0.0,1.0,9.0
36000.0,0.09375,7.597393252783352E-10,36000.0,57.599999999999994,51.07553061125586,47.9115479115479,36.33633633633633,36000.0,43064.0,19.0,10.0,10.0,4.0,0.0,0.0,1.0,9.0
37000.0,0.09375,7.597393252783352E-10,37000.0,58.099999999999994,52.146771220451484,49.63942307692307,38.83211678832116,37000.0,43184.0,19.0,10.0,10.0,4.0,0.0,0.0,1.0,9.0
38000.0,0.09375,7.597393252783352E-10,38000.0,56.8,50.05803441371369,47.25274725274725,33.944954128440365,38000.0,43184.0,19.0,10.0,10.0,4.0,0.0,0.0,1.0,9.0
39000.0,0.09375,7.597393252783352E-10,39000.0,59.3,52.38429500678553,49.50372208436724,38.33333333333333,39000.0,43184.0,19.0,10.0,10.0,4.0,0.0,0.0,1.0,9.0
40000.0,0.125,1.1098260680834452E-9,40000.0,60.4,53.11884018851909,50.68493150684932,37.04292527821939,40000.0,43304.0,19.0,10.0,10.0,4.0,0.0,0.0,1.0,9.0
41000.0,0.125,1.1098260680834452E-9,41000.0,57.99999999999999,51.11509949823141,47.890818858560785,36.84210526315788,41000.0,43424.0,19.0,10.0,10.0,4.0,0.0,0.0,1.0,9.0
42000.0,0.125,1.1098260680834452E-9,42000.0,61.7,55.553801948669864,51.7632241813602,41.79331306990882,42000.0,43544.0,19.0,10.0,10.0,4.0,0.0,0.0,1.0,9.0
43000.0,0.125,1.1098260680834452E-9,43000.0,60.199999999999996,54.51023062627297,51.46341463414633,41.727672035139086,43000.0,45840.0,21.0,11.0,11.0,5.0,0.0,0.0,1.0,10.0
44000.0,0.125,1.1098260680834452E-9,44000.0,60.0,54.01162356214466,50.79950799507995,39.48562783661119,44000.0,46944.0,21.0,11.0,11.0,5.0,0.0,0.0,1.0,10.0
45000.0,0.125,1.1098260680834452E-9,45000.0,58.699999999999996,52.05896862938564,48.567870485678704,36.16692426584235,45000.0,49760.0,23.0,12.0,12.0,6.0,0.0,0.0,1.0,11.0
