learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] Change detected,[err] Change detected,[avg] Warning detected,[err] Warning detected,[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.5625,2.211995888501406E-7,1000.0,48.3,31.148920756003495,32.857142857142854,15.38461538461538,1000.0,1539792.0,50.0,944.17,186.92023119042742,172208.00000000003,168752.94375943413,0.38,0.9233921492109892,31.640000000000004,7.716296034354562,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,1.078125,4.25627416310211E-7,2000.0,44.2,29.419354022654108,25.40106951871658,6.999999999999998,2000.0,1532528.0,50.0,1891.9600000000003,341.505872585086,172138.56000000014,168676.78263258163,0.29999999999999993,0.931314629314664,24.860000000000003,8.312788279487927,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,1.6875,6.708876268627743E-7,3000.0,39.5,23.59721969651048,22.831632653061227,0.9819967266775786,3000.0,1555768.0,50.0,2758.0600000000004,668.8556308722345,172375.84,168905.27729133578,0.3999999999999999,1.1428571428571428,17.8,10.722853717025833,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,2.203125,8.762246579863132E-7,4000.0,44.6,26.836000385629745,29.336734693877553,9.031198686371098,4000.0,1539344.0,50.0,3679.07,851.7356878276217,172207.59999999998,168744.55597413832,0.18000000000000005,0.747512882968636,14.299999999999999,11.159785675653927,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,2.71875,1.0816812088402609E-6,5000.0,45.7,30.705679071583713,31.091370558375637,11.27450980392157,5000.0,1540240.0,50.0,4652.89,933.9869345116044,172219.03999999998,168750.89014283268,0.13999999999999999,0.7001457574195912,12.259999999999998,8.962074286135106,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,3.203125,1.2770175817422568E-6,6000.0,43.9,28.806925905903313,29.255989911727614,11.514195583596216,6000.0,1558848.0,50.0,5633.759999999998,985.3711613684287,172403.92,168939.36789200763,0.10000000000000003,0.7071067811865477,13.680000000000001,8.092425281630689,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,3.671875,1.463206426706165E-6,7000.0,46.1,32.04054871898326,29.817708333333332,12.500000000000004,7000.0,1535376.0,50.0,6642.179999999998,992.6442228368195,172173.36000000007,168699.0340889235,0.0,0.0,9.78,7.445831596488422,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,4.125,1.643879190346019E-6,8000.0,47.099999999999994,32.83077036376772,32.611464968152866,14.401294498381873,8000.0,1541264.0,50.0,7631.820000000002,989.6302072343525,172232.24000000002,168758.35958206843,0.0,0.0,9.840000000000003,8.227281644948476,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,4.578125,1.8271918330962458E-6,9000.0,45.7,31.14240207764804,30.025773195876287,11.419249592169658,9000.0,1563784.0,50.0,8629.199999999993,991.37673887571,172457.44000000006,168984.58143186744,0.0,0.0,8.780000000000001,6.822202648675269,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,5.015625,2.0049348758119675E-6,10000.0,46.800000000000004,33.75669281534056,32.91298865069357,16.48351648351649,10000.0,1570424.0,50.0,9632.100000000004,1000.7048172728717,172523.84000000005,169051.22451408478,0.0,0.0,9.580000000000002,7.461711791348073,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
