learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.125,3.500194806191656E-8,1000.0,44.0,26.238922666779068,27.27272727272727,8.34697217675941,1000.0,1102544.0,5990.62,68.48145585425564,4154.880000000002,3237.7878101681513,1.8399999999999999,2.3591766118106303,1.4199999999999997,1.1795883059053152,1.4199999999999997,1.1795883059053152,0.31999999999999995,0.8907689867497083,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.40625,1.4944170187744828E-7,2000.0,50.0,32.70135418335112,33.155080213903744,16.666666666666664,2000.0,1572848.0,11987.480000000001,89.55154484247295,13133.120000000003,3020.771739750203,8.36,2.4054360205541934,4.68,1.2027180102770967,4.68,1.2027180102770967,2.500000000000001,0.7354021529276429,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.734375,3.0334440654971534E-7,3000.0,55.2,41.55243516299435,42.85714285714287,26.677577741407532,3000.0,1813048.0,18004.14,115.09056061579128,17619.04,4283.237650875509,12.040000000000001,3.838366999713524,6.5200000000000005,1.919183499856762,6.5200000000000005,1.919183499856762,3.5799999999999996,0.758354825142114,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.9375,4.1175465513434675E-7,4000.0,56.8,44.01686751047416,44.897959183673464,29.064039408866986,4000.0,2063048.0,24006.15999999999,139.91066537513996,22376.960000000003,6648.954795749356,15.520000000000001,5.552127740693615,8.26,2.776063870346808,8.26,2.776063870346808,4.0600000000000005,0.912721876855045,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,1.25,5.981595151954227E-7,5000.0,60.5,48.99751056203453,49.87309644670051,35.45751633986928,5000.0,2305736.0,29991.04,143.99645120343672,27154.399999999998,8510.965757330305,19.36,6.745399036622318,10.18,3.372699518311159,10.18,3.372699518311159,4.700000000000001,0.9529760045804524,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,1.53125,7.825968916424447E-7,6000.0,60.3,50.28140474443139,49.93694829760403,37.38170347003154,6000.0,2534888.0,35980.90000000001,154.53845040332615,31568.960000000003,9622.585220453906,22.319999999999993,7.500857093883147,11.659999999999997,3.7504285469415737,11.659999999999997,3.7504285469415737,5.140000000000001,0.94782242373705,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,1.765625,9.514849645913476E-7,7000.0,59.9,48.71388229516248,47.78645833333333,34.902597402597394,7000.0,2785416.0,41984.4,177.46387962464036,36306.08,10711.422192277947,25.839999999999996,8.232241245151124,13.419999999999998,4.116120622575562,13.419999999999998,4.116120622575562,5.4799999999999995,0.9527618286018895,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,2.109375,1.2223565136082472E-6,8000.0,59.8,49.395005966857504,48.789808917197455,34.95145631067961,8000.0,3045952.0,47970.42,194.76527893223368,41379.99999999999,11060.220022168432,29.48,8.509874216677558,15.24,4.254937108338779,15.24,4.254937108338779,5.700000000000001,0.9091372900969895,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,2.4375,1.5042736777104439E-6,9000.0,62.8,53.12517719817087,52.0618556701031,39.31484502446982,9000.0,3321120.0,53971.939999999995,195.74925756368705,46804.15999999999,10958.802525376761,33.480000000000004,8.335417426468178,17.240000000000002,4.167708713234089,17.240000000000002,4.167708713234089,5.98,0.8449127475783569,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,2.703125,1.7504000829325783E-6,10000.0,61.7,52.34563968824343,51.70239596469105,39.87441130298273,10000.0,3581720.0,59970.780000000006,215.0869107678878,51934.71999999999,11404.269288368834,37.51999999999999,8.88759741184883,19.259999999999994,4.443798705924415,19.259999999999994,4.443798705924415,6.260000000000001,0.8033094811148314,0.0,0.0,0.0,0.0,1.0,0.0
11000.0,3.015625,2.0625619476454125E-6,11000.0,62.6,52.9288571277541,53.712871287128706,39.1869918699187,11000.0,3861288.0,65961.51999999996,221.51714726090893,57436.48000000002,11175.97097683696,41.44000000000002,8.55512735624857,21.22000000000001,4.277563678124285,21.22000000000001,4.277563678124285,6.5200000000000005,0.8141603913585718,0.0,0.0,0.0,0.0,1.0,0.0
12000.0,3.34375,2.412944223680016E-6,12000.0,64.4,54.564598675226215,52.469959946595466,40.666666666666664,12000.0,4127672.0,71971.49999999997,221.93014620803555,62650.55999999999,11782.917493540886,45.4,9.389529557231418,23.2,4.694764778615709,23.2,4.694764778615709,6.779999999999999,0.8640200300021394,0.0,0.0,0.0,0.0,1.0,0.0
13000.0,3.71875,2.835978876747605E-6,13000.0,65.5,55.31556922136408,54.183266932270925,40.82332761578046,13000.0,4360608.0,77988.01999999999,226.72697687045863,67183.03999999998,12407.63295184682,48.279999999999994,9.804288940695955,24.639999999999997,4.902144470347977,24.639999999999997,4.902144470347977,6.880000000000001,0.8241260058203405,0.0,0.0,0.0,0.0,1.0,0.0
