learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.0,0.0,1000.0,43.4,25.342816290566812,26.49350649350649,7.36497545008183,1000.0,472536.0,6025.4,83.30692915024785,3544.8,1722.8088692597332,1.4,1.2649110640673518,1.2000000000000002,0.6324555320336759,1.2000000000000002,0.6324555320336759,0.20000000000000004,0.6324555320336759,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.0,0.0,2000.0,48.199999999999996,30.84887676148469,30.748663101604272,13.66666666666666,2000.0,564072.0,11989.300000000001,79.04998418722141,12230.4,1705.548800565704,7.6000000000000005,1.349897115421106,4.300000000000001,0.6749485577105531,4.300000000000001,0.6749485577105531,2.2000000000000006,0.42163702135578396,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.0,0.0,3000.0,53.5,39.208693287593874,40.68877551020409,23.89525368248773,3000.0,597728.0,17966.7,127.85847210446721,15324.0,2699.8291303957244,10.0,2.5385910352879693,5.5,1.2692955176439846,5.5,1.2692955176439846,3.1,0.8755950357709131,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.203125,3.4402926555938187E-8,4000.0,56.00000000000001,42.012483130904194,43.87755102040817,27.750410509031205,4000.0,654688.0,23945.600000000002,141.71897073668987,20780.799999999996,6364.609035736428,14.2,5.266244708835067,7.6,2.6331223544175333,7.6,2.6331223544175333,3.8,1.0327955589886444,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,0.234375,3.998833967165814E-8,5000.0,59.0,46.80740648482583,47.96954314720812,33.006535947712415,5000.0,690888.0,29953.1,125.47283902635385,24358.4,7786.348669305786,17.0,6.733003292241386,9.0,3.366501646120693,9.0,3.366501646120693,4.0,1.1547005383792515,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,0.234375,3.998833967165814E-8,6000.0,59.3,49.00567327546458,48.675914249684745,35.80441640378548,6000.0,724160.0,35932.7,139.78400003815352,27496.0,8758.522858716911,19.799999999999997,7.671013260609347,10.399999999999999,3.8355066303046734,10.399999999999999,3.8355066303046734,4.3,1.0593499054713804,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,0.28125,4.939547377741999E-8,7000.0,60.099999999999994,48.83775799105494,48.046875,35.22727272727273,7000.0,775744.0,41949.7,158.1890921931371,32393.6,9978.20971695602,23.0,8.110350040397625,12.0,4.055175020198813,12.0,4.055175020198813,4.8,0.6324555320336759,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,0.28125,4.939547377741999E-8,8000.0,59.8,49.37658906509137,48.789808917197455,34.95145631067961,8000.0,822592.0,47927.2,141.28914403528066,36967.2,8863.18764829499,26.400000000000002,6.866990283636314,13.700000000000001,3.433495141818157,13.700000000000001,3.433495141818157,5.3,0.6749485577105528,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,0.34375,6.361056067463425E-8,9000.0,62.4,52.52435336527837,51.54639175257733,38.662316476345836,9000.0,879168.0,53906.3,147.54739351589075,42582.399999999994,10889.386669801217,30.799999999999997,8.816650913659524,15.899999999999999,4.408325456829762,15.899999999999999,4.408325456829762,5.8,0.6324555320336758,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,0.390625,7.488683978509573E-8,10000.0,62.3,52.95996606130176,52.459016393442624,40.816326530612244,10000.0,929880.0,59937.4,145.882905860221,47558.4,12729.210809088761,34.4,9.979979959899719,17.7,4.9899899799498595,17.7,4.9899899799498595,5.9,0.5676462121975466,0.0,0.0,0.0,0.0,1.0,0.0
