learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.0,0.0,1000.0,48.199999999999996,34.4177613920653,32.72727272727273,15.220949263502451,1000.0,405056.0,10.0,0.0,6025.4,83.30692915024785,4272.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.09375,9.864646320541701E-9,2000.0,45.7,31.354366962108372,27.40641711229947,9.5,2000.0,406736.0,10.0,0.0,11989.300000000001,79.04998418722141,4272.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.125,1.3161786935395666E-8,3000.0,44.5,29.44783716306575,29.209183673469386,9.165302782324058,3000.0,407840.0,10.0,2.0,15322.5,5553.06074260953,4281.6,20.238577025077642,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.15625,1.6451942630940015E-8,4000.0,43.6,26.263136013136666,28.061224489795915,7.389162561576352,4000.0,406976.0,10.0,5.0,15242.3,9542.438333279626,4296.0,25.298221281347036,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,0.171875,1.8238723795447085E-8,5000.0,47.9,32.52143189262489,33.88324873096447,14.86928104575163,5000.0,443080.0,10.0,5.0,21249.8,9539.49676986277,7697.599999999999,4540.334671952424,2.8,2.3944379994757297,1.9,1.1972189997378648,1.9,1.1972189997378648,0.8,1.0327955589886444,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,0.171875,1.8238723795447085E-8,6000.0,52.1,41.216030474395225,39.59646910466583,24.447949526813883,6000.0,452000.0,10.0,5.0,27229.4,9527.274662194266,8568.0,5306.761808192345,3.2,2.573367875415838,2.1,1.286683937707919,2.1,1.286683937707919,0.9,0.9944289260117533,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,0.25,2.754240995272994E-8,7000.0,50.4,38.09904153354633,35.41666666666667,19.48051948051948,7000.0,460328.0,10.0,5.0,33246.4,9558.405459768555,9348.0,5513.989964928603,3.4,2.6331223544175333,2.2,1.3165611772087666,2.2,1.3165611772087666,1.0,1.0540925533894598,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,0.296875,3.3143830175201096E-8,8000.0,50.7,38.35165068769796,37.197452229299365,20.22653721682848,8000.0,461912.0,10.0,5.0,39223.899999999994,9529.29863864306,9456.000000000002,5607.012751902746,3.4,2.6331223544175333,2.2,1.3165611772087666,2.2,1.3165611772087666,1.0,1.0540925533894598,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,0.296875,3.3143830175201096E-8,9000.0,51.300000000000004,39.561066902299906,37.24226804123711,20.554649265905383,9000.0,478072.0,10.0,5.0,45203.0,9537.029225311437,11012.0,5423.538820118588,4.199999999999999,2.5298221281347035,2.5999999999999996,1.2649110640673518,2.5999999999999996,1.2649110640673518,1.3,0.9486832980505139,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,0.375,4.356591186175744E-8,10000.0,55.00000000000001,45.04830254206553,43.25346784363179,29.356357927786508,10000.0,515664.0,10.0,5.0,51234.1,9537.54305014312,14816.8,6452.494105210619,6.0,3.1622776601683795,3.5,1.5811388300841898,3.5,1.5811388300841898,1.8,1.0327955589886444,0.0,0.0,0.0,0.0,1.0,0.0
