learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.09375,1.8041076449056466E-8,1000.0,43.5,25.382694331858158,26.623376623376622,7.528641571194761,1000.0,764016.0,5988.9,84.9930423115874,3282.666666666667,1548.2290958812698,1.2000000000000004,1.0954451150103326,1.1,0.5477225575051663,1.1,0.5477225575051663,0.0666666666666667,0.3651483716701107,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.125,2.656397151036395E-8,2000.0,48.0,29.925370519603373,30.481283422459892,13.333333333333327,2000.0,1054240.0,11977.566666666668,106.55731283933662,12505.6,1664.4262053643135,7.866666666666667,1.3578211078487257,4.433333333333334,0.6789105539243626,4.433333333333334,0.6789105539243626,2.433333333333333,0.5683207771559355,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.25,6.59677122409145E-8,3000.0,55.900000000000006,42.33281419789653,43.750000000000014,27.823240589198043,3000.0,1218512.0,17968.766666666663,135.10575253413836,17674.666666666664,5091.221419289273,12.000000000000002,4.510524092187835,6.500000000000001,2.2552620460939177,6.500000000000001,2.2552620460939177,3.633333333333333,0.9278574999588488,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.453125,1.377646306840082E-7,4000.0,57.49999999999999,44.445461128815936,45.79081632653061,30.21346469622331,4000.0,1366296.0,23990.966666666664,179.59235129503128,22346.93333333333,6906.9152700121085,15.466666666666665,5.6000821012044,8.233333333333333,2.8000410506022,8.233333333333333,2.8000410506022,4.033333333333332,0.8502873077655143,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,0.609375,1.9745399994361732E-7,5000.0,61.1,49.631820259402595,50.63451776649747,36.43790849673202,5000.0,1476656.0,30006.900000000005,209.63257676558638,25986.133333333335,7514.906839688392,18.33333333333334,5.996167358280266,9.66666666666667,2.998083679140133,9.66666666666667,2.998083679140133,4.6,0.7701320979389588,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,0.703125,2.366962467527224E-7,6000.0,59.5,49.17576901453698,48.9281210592686,36.1198738170347,6000.0,1618024.0,36005.93333333334,166.58619666569126,30544.800000000003,9089.506273909947,21.46666666666667,7.290680557294069,11.233333333333334,3.6453402786470344,11.233333333333334,3.6453402786470344,4.933333333333333,0.7396799556440671,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,0.859375,3.075094233887891E-7,7000.0,60.5,49.46884722449648,48.56770833333333,35.87662337662337,7000.0,1751848.0,41998.19999999999,171.87373071631612,34703.73333333334,10059.173555322126,24.533333333333328,7.855300575180863,12.766666666666664,3.9276502875904313,12.766666666666664,3.9276502875904313,5.2666666666666675,0.8683449709106096,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,1.078125,4.142577462415728E-7,8000.0,59.099999999999994,48.33386178486927,47.898089171974526,33.81877022653721,8000.0,1886320.0,47984.46666666667,167.66052181331318,39093.333333333336,12104.006533413618,27.866666666666667,9.722825378115834,14.433333333333334,4.861412689057917,14.433333333333334,4.861412689057917,5.466666666666666,1.0416609195243758,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,1.203125,4.811662883083854E-7,9000.0,62.5,52.789034970106016,51.675257731958766,38.825448613376835,9000.0,2069064.0,53976.23333333334,182.74358960092084,45042.666666666664,14056.995208751072,32.333333333333336,10.806553992619586,16.666666666666668,5.403276996309793,16.666666666666668,5.403276996309793,5.766666666666667,1.1351236704106018,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,1.328125,5.516389501281083E-7,10000.0,62.0,52.69277693399397,52.08070617906684,40.34536891679748,10000.0,2179280.0,59968.16666666667,198.1356350711743,48660.8,14185.331030377094,34.20000000000001,10.771610195643756,17.600000000000005,5.385805097821878,17.600000000000005,5.385805097821878,5.966666666666667,1.0980651740387641,0.0,0.0,0.0,0.0,1.0,0.0
