learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] Change detected,[err] Change detected,[avg] Warning detected,[err] Warning detected,[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.09375,2.2179835165540378E-8,1000.0,49.3,34.53570709183594,34.15584415584416,17.021276595744677,1000.0,934232.0,25.0,971.6199999999999,135.19206141407773,172177.44000000003,169573.57374165565,0.27999999999999997,0.6782329983125268,28.64,7.642425443971741,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.3125,7.512662301046981E-8,2000.0,46.300000000000004,32.34151282865394,28.208556149732622,10.500000000000002,2000.0,935608.0,25.0,1965.22,164.92735444703516,172204.96000000002,169601.84476386005,0.039999999999999994,0.19999999999999996,20.000000000000004,8.426149773176359,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.578125,1.3948017213907507E-7,3000.0,43.7,24.120205454988998,28.188775510204078,7.85597381342062,3000.0,936496.0,25.0,2855.16,464.8708558869455,172225.12,169617.09742091308,0.19999999999999998,0.6454972243679027,13.4,8.693867570496652,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.84375,2.0392607742299635E-7,4000.0,44.0,27.500113281072995,28.57142857142857,8.045977011494251,4000.0,937840.0,25.0,3775.1000000000004,716.717211474993,172242.56000000006,169654.92198471338,0.12,0.6000000000000001,14.360000000000001,9.264088370332686,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,1.09375,2.6480404711845846E-7,5000.0,47.599999999999994,33.25333924372466,33.50253807106599,14.379084967320258,5000.0,941288.0,25.0,4775.859999999999,713.4926743327718,172321.92000000004,169712.9864274267,0.0,0.0,11.760000000000003,8.501372438220391,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,1.34375,3.2560130219078725E-7,6000.0,46.2,32.730491842634365,32.15636822194199,15.14195583596215,6000.0,940040.0,25.0,5784.06,716.1765376366533,172296.96,169688.08474722682,0.0,0.0,11.640000000000002,8.37098162304358,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,1.5625,3.781175473704934E-7,7000.0,46.1,30.962578899909833,29.817708333333332,12.500000000000004,7000.0,928000.0,25.0,6787.459999999999,723.9346066419796,172056.15999999995,169444.47574971666,0.0,0.0,10.559999999999999,6.7149087856798175,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,1.78125,4.312571965985828E-7,8000.0,46.5,31.710031860142145,31.84713375796178,13.430420711974115,8000.0,939016.0,25.0,7785.259999999999,729.8992049507625,172276.48,169666.98453221447,0.0,0.0,13.08,8.260952326053777,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,2.015625,4.885810711938474E-7,9000.0,45.1,30.448310679414853,29.25257731958763,10.440456769983687,9000.0,945424.0,25.0,8771.899999999998,724.6190061553951,172404.63999999996,169796.62755211553,0.0,0.0,7.679999999999998,5.921148537234984,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,2.21875,5.381142060893277E-7,10000.0,44.6,31.46126076639672,30.138713745271122,13.029827315541603,10000.0,942616.0,25.0,9770.579999999998,728.9016363750352,172348.48,169739.9790164344,0.0,0.0,6.880000000000001,5.732364259186605,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11000.0,2.46875,5.992860597972241E-7,11000.0,46.400000000000006,31.624367748643017,33.663366336633665,12.845528455284555,11000.0,945832.0,25.0,10769.780000000002,728.5387748985034,172412.8,169804.9163683347,0.0,0.0,7.279999999999999,6.503332479070505,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12000.0,2.703125,6.56223338511255E-7,12000.0,49.1,35.793935112770576,32.04272363150868,15.16666666666666,12000.0,939048.0,25.0,11766.740000000002,734.1153724040928,172277.12000000002,169667.77241019686,0.0,0.0,6.279999999999999,6.038211655780211,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13000.0,2.921875,7.099655663801563E-7,13000.0,44.6,28.104515789104852,26.42762284196547,4.974271012006866,13000.0,949664.0,25.0,12764.660000000003,732.9058076295635,172489.43999999994,169881.77642788013,0.0,0.0,9.84,8.086408349817612,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14000.0,3.125,7.604454165428048E-7,14000.0,45.0,29.262178802061428,27.536231884057973,8.485856905158068,14000.0,960632.0,25.0,13765.66,734.9551870276008,172708.80000000002,170103.30354300854,0.0,0.0,2.6799999999999997,5.169784005803981,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15000.0,3.359375,8.170543070365156E-7,15000.0,48.699999999999996,33.266209286533815,34.48275862068966,13.92617449664429,15000.0,933632.0,25.0,14757.82,740.9483633444756,172168.80000000005,169558.4965563477,0.0,0.0,5.8,5.8594652770823155,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16000.0,3.59375,8.743185187793439E-7,16000.0,44.4,30.35478973660081,28.442728442728445,12.302839116719246,16000.0,944440.0,25.0,15750.820000000003,743.4257903209207,172384.96000000005,169776.8809213614,0.0,0.0,7.92,9.894948206029175,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
