learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] Change detected,[err] Change detected,[avg] Warning detected,[err] Warning detected,[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.15625,3.221502993255854E-8,1000.0,49.0,32.3345380439109,33.76623376623377,16.53027823240589,1000.0,815944.0,20.0,987.1749999999998,63.16152979586425,172236.4,170057.4273073658,0.25,0.4442616583193193,30.95,7.549660152685857,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.390625,8.183948618049424E-8,2000.0,46.0,30.572430312076925,27.807486631016044,10.0,2000.0,818440.0,20.0,1946.1000000000001,191.1017717853165,172295.8,170123.71131849752,0.05000000000000001,0.22360679774997896,17.650000000000006,7.741038961956356,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.609375,1.2832677586831982E-7,3000.0,42.699999999999996,25.013348409183706,26.913265306122447,6.219312602291322,3000.0,821464.0,20.0,2832.150000000001,537.3202525925798,172377.39999999997,170193.86331532308,0.3,0.9233805168766387,13.450000000000001,10.942312850870048,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.859375,1.8099824147712854E-7,4000.0,42.699999999999996,26.322814082757606,26.913265306122447,5.91133004926108,4000.0,814400.0,20.0,3733.474999999999,782.6873819223822,172199.59999999998,170016.4228128927,0.19999999999999998,0.6958523739384593,17.999999999999996,12.777447237016352,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,1.09375,2.3013084299034544E-7,5000.0,44.6,30.35450062039809,29.695431472081218,9.477124183006536,5000.0,810328.0,20.0,4737.474999999999,779.8616243957181,172097.8,169913.23552605705,0.0,0.0,14.650000000000002,8.591764722839631,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,1.28125,2.696107710815138E-7,6000.0,44.800000000000004,31.693143823055546,30.390920554854983,12.933753943217669,6000.0,813912.0,20.0,5740.525000000001,772.5154379836542,172187.4,170004.27493279584,0.0,0.0,11.45,5.77175518319487,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,1.515625,3.19034895963139E-7,7000.0,45.5,30.949726332860333,29.036458333333332,11.525974025974026,7000.0,815136.0,20.0,6747.774999999999,775.868429485177,172217.99999999994,170034.94718198222,0.0,0.0,10.250000000000002,6.6163672653106005,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,1.703125,3.587538635151254E-7,8000.0,45.800000000000004,31.597007937018766,30.955414012738856,12.297734627831717,8000.0,818840.0,20.0,7748.374999999999,771.0749635145564,172310.6,170128.79975203102,0.0,0.0,11.299999999999999,7.512095509734179,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,1.890625,3.987677498824067E-7,9000.0,44.800000000000004,30.234586203889425,28.865979381443296,9.9510603588907,9000.0,824920.0,20.0,8747.324999999999,771.0394378652688,172462.60000000003,170282.76536197984,0.0,0.0,10.050000000000002,7.192649756961323,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,2.109375,4.451513652586275E-7,10000.0,45.800000000000004,32.98589860098791,31.651954602774275,14.913657770800631,10000.0,819632.0,20.0,9369.300000000003,2109.4332961175214,172334.0,170145.47974405118,0.20000000000000004,0.6155870112510924,12.049999999999999,8.325452413817333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
