learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.0625,7.967464625835418E-9,1000.0,47.699999999999996,33.633147387709315,32.077922077922075,14.402618657937802,1000.0,508976.0,20.0,0.0,5994.650000000001,70.35419786974153,4272.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.171875,2.246421192669206E-8,2000.0,45.2,30.690376965933307,26.737967914438503,8.666666666666666,2000.0,512336.0,20.0,0.0,11972.800000000003,112.64597546949385,4272.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.21875,2.8705625380906794E-8,3000.0,44.6,30.03442710319796,29.336734693877553,9.328968903436987,3000.0,514688.0,20.0,2.0,16481.9,4622.416944686655,4280.4,26.146147950158497,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.34375,4.5575240316490334E-8,4000.0,43.5,27.09931395938464,27.933673469387756,7.224958949096878,4000.0,522720.0,20.0,6.0,19248.500000000004,8586.404660857768,4661.6,1663.5466993903813,1.2,0.8944271909999159,1.1,0.4472135954999579,1.1,0.4472135954999579,0.09999999999999999,0.4472135954999579,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,0.421875,5.7660444225702024E-8,5000.0,48.0,33.71067258171435,34.01015228426396,15.032679738562088,5000.0,597952.0,20.0,6.0,25253.6,8594.966932363443,8381.200000000003,4093.314312773684,3.3000000000000003,2.2734161635370636,2.15,1.1367080817685316,2.15,1.1367080817685316,1.05,0.998683343734455,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,0.5,7.070704466766782E-8,6000.0,54.1,43.59239050287569,42.11853720050442,27.602523659306,6000.0,645520.0,20.0,6.0,31271.350000000002,8636.16071054847,10740.399999999998,5178.7104104969485,4.2,2.546411303445653,2.6,1.2732056517228265,2.6,1.2732056517228265,1.3000000000000003,0.9787209698591859,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,0.59375,8.704147249874143E-8,7000.0,52.900000000000006,42.01792397084893,38.67187500000001,23.53896103896104,7000.0,673496.0,20.0,6.0,37278.200000000004,8626.715344909979,12124.800000000001,4943.881040980702,4.7,2.364206776957237,2.85,1.1821033884786185,2.85,1.1821033884786185,1.4999999999999998,0.8885233166386385,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,0.703125,1.0633100626162358E-7,8000.0,53.6,42.876348222826564,40.891719745222936,24.91909385113269,8000.0,681720.0,20.0,6.0,43291.6,8615.375431841547,12459.199999999999,5134.825509257964,4.800000000000001,2.4192212753171978,2.9000000000000004,1.2096106376585989,2.9000000000000004,1.2096106376585989,1.5499999999999998,0.9445132413883326,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,0.734375,1.1195470708318883E-7,9000.0,54.900000000000006,44.49059971076033,41.88144329896908,26.427406199021213,9000.0,695624.0,20.0,6.0,49293.8,8589.19966003818,13108.8,4849.387607566656,5.1,2.2918620331397284,3.05,1.1459310165698642,3.05,1.1459310165698642,1.65,0.8750939799154206,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,0.796875,1.2359792082053092E-7,10000.0,53.6,43.74898469341984,41.48802017654477,27.158555729984307,10000.0,720104.0,20.0,6.0,55300.3,8600.96900354838,14283.6,4856.405064177454,5.7,2.364206776957237,3.3499999999999996,1.1821033884786183,3.3499999999999996,1.1821033884786183,1.8999999999999997,0.9679060415469871,0.0,0.0,0.0,0.0,1.0,0.0
