learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
1000.0,0.0,0.0,1000.0,48.6,35.016827354628596,33.246753246753244,15.875613747954171,1000.0,4272.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2000.0,0.0,0.0,2000.0,45.300000000000004,30.843881643159488,26.8716577540107,8.833333333333332,2000.0,4272.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3000.0,0.0,0.0,3000.0,44.2,29.541718121415535,28.8265306122449,8.674304418985269,3000.0,4272.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4000.0,0.0,0.0,4000.0,43.6,28.20673405559395,28.061224489795915,7.389162561576352,4000.0,4272.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
5000.0,0.0,0.0,5000.0,46.400000000000006,32.592945650547236,31.979695431472084,12.418300653594773,5000.0,4272.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6000.0,0.0,0.0,6000.0,45.7,32.49576699975385,31.525851197982348,14.353312302839122,6000.0,4272.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
7000.0,0.0,0.0,7000.0,46.9,32.187372292603186,30.859374999999993,13.798701298701294,7000.0,4272.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
8000.0,0.0,0.0,8000.0,46.1,31.75876279523197,31.3375796178344,12.783171521035602,8000.0,4272.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
9000.0,0.0,0.0,9000.0,45.300000000000004,30.938703364686575,29.510309278350515,10.766721044045678,9000.0,4272.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
10000.0,0.03125,3.4536545475324E-11,10000.0,44.800000000000004,31.785827269851314,30.390920554854983,13.343799058084777,10000.0,4272.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
11000.0,0.03125,3.4536545475324E-11,11000.0,46.5,31.831329046989236,33.78712871287129,13.008130081300814,11000.0,4272.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
12000.0,0.03125,3.4536545475324E-11,12000.0,49.4,36.147391002586915,32.44325767690254,15.666666666666663,12000.0,4272.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
13000.0,0.03125,3.4536545475324E-11,13000.0,45.1,28.965234369440303,27.091633466135463,5.831903945111498,13000.0,4272.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
14000.0,0.03125,3.4536545475324E-11,14000.0,44.4,28.809674713990308,26.745718050065875,7.487520798668883,14000.0,4272.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
15000.0,0.03125,3.4536545475324E-11,15000.0,47.9,32.29431311216142,33.4610472541507,12.583892617449658,15000.0,4272.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
16000.0,0.03125,3.4536545475324E-11,16000.0,45.0,31.26477807271437,29.214929214929214,13.24921135646688,16000.0,4272.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
17000.0,0.03125,3.4536545475324E-11,17000.0,49.3,39.10056214865709,34.91655969191271,18.88,17000.0,15928.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
18000.0,0.0625,1.6653858539130953E-10,18000.0,55.900000000000006,47.165950431837494,44.66750313676287,29.66507177033494,18000.0,16328.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
19000.0,0.0625,1.6653858539130953E-10,19000.0,54.2,44.55997811450665,38.77005347593583,22.8956228956229,19000.0,16448.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
20000.0,0.0625,1.6653858539130953E-10,20000.0,53.6,44.273033312475754,40.43645699614892,24.429967426710103,20000.0,16448.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
21000.0,0.0625,1.6653858539130953E-10,21000.0,53.400000000000006,45.06815792079442,41.457286432160814,26.959247648902828,21000.0,16704.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
22000.0,0.0625,1.6653858539130953E-10,22000.0,53.400000000000006,43.50638644541214,40.71246819338423,23.980424143556284,22000.0,17000.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
23000.0,0.0625,1.6653858539130953E-10,23000.0,50.6,40.758080705722364,38.095238095238095,21.21212121212121,23000.0,17000.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
24000.0,0.0625,1.6653858539130953E-10,24000.0,54.1,45.747630743482034,41.30434782608696,27.83018867924529,24000.0,17240.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
25000.0,0.0625,1.6653858539130953E-10,25000.0,51.7,41.28766007621664,38.47133757961784,20.55921052631579,25000.0,17240.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
26000.0,0.0625,1.6653858539130953E-10,26000.0,55.60000000000001,45.73944668900637,43.43949044585988,26.49006622516557,26000.0,17240.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
27000.0,0.125,4.452886059880257E-10,27000.0,54.7,44.99102612986975,41.92307692307693,25.493421052631582,27000.0,17240.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
28000.0,0.125,4.452886059880257E-10,28000.0,47.099999999999994,37.51291970587366,33.29129886506936,17.984496124031004,28000.0,17240.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
29000.0,0.140625,5.149761111372048E-10,29000.0,42.6,32.68741395364109,26.69220945083014,10.59190031152648,29000.0,17240.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
30000.0,0.140625,5.149761111372048E-10,30000.0,48.199999999999996,39.1578888022326,36.59730722154223,21.515151515151512,30000.0,17240.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
31000.0,0.140625,5.149761111372048E-10,31000.0,46.0,37.18746401365126,33.085501858736066,18.55203619909502,31000.0,17240.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
32000.0,0.15625,5.846636162863838E-10,32000.0,46.800000000000004,39.24943360374187,33.583021223470666,24.216524216524224,32000.0,17240.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
33000.0,0.15625,5.846636162863838E-10,33000.0,47.4,40.16478572509245,36.47342995169082,25.495750708215297,33000.0,17240.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
34000.0,0.15625,5.846636162863838E-10,34000.0,50.9,43.15991512189362,38.005050505050505,26.716417910447767,34000.0,17240.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
35000.0,0.171875,6.543511214355629E-10,35000.0,50.6,41.982211793113734,38.70967741935484,24.000000000000004,35000.0,17240.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
36000.0,0.171875,6.543511214355629E-10,36000.0,49.3,40.81265278390664,37.714987714987714,23.873873873873872,36000.0,17416.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
37000.0,0.1875,7.247500535514621E-10,37000.0,50.7,43.57899170050402,40.74519230769231,28.02919708029197,37000.0,17416.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
38000.0,0.1875,7.247500535514621E-10,38000.0,49.9,41.797786224779045,38.82783882783883,23.39449541284404,38000.0,17416.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
39000.0,0.1875,7.247500535514621E-10,39000.0,48.5,39.59369428544618,36.10421836228287,21.969696969696965,39000.0,17416.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
40000.0,0.1875,7.247500535514621E-10,40000.0,48.9,39.47663276884337,36.36363636363637,18.75993640699523,40000.0,17416.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
41000.0,0.1875,7.247500535514621E-10,41000.0,47.099999999999994,37.78315134807092,34.367245657568226,20.451127819548866,41000.0,17416.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
42000.0,0.1875,7.247500535514621E-10,42000.0,50.5,41.9584962208532,37.657430730478595,24.772036474164132,42000.0,17416.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
43000.0,0.1875,7.247500535514621E-10,43000.0,52.7,45.41585502081814,42.3170731707317,30.74670571010249,43000.0,17416.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
44000.0,0.203125,7.951489856673614E-10,44000.0,51.6,43.954301912617346,40.46740467404675,26.77760968229954,44000.0,17416.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
45000.0,0.203125,7.951489856673614E-10,45000.0,49.2,40.35899657533844,36.73723536737236,21.483771251931998,45000.0,17416.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
46000.0,0.203125,7.951489856673614E-10,46000.0,51.9,45.59943541035669,40.69050554870531,31.578947368421055,46000.0,17416.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
