learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.203125,4.4609963273008663E-8,1000.0,49.1,30.250659124419666,33.896103896103895,16.69394435351882,1000.0,869552.0,5988.799999999998,84.59045352512412,5642.933333333334,3931.1287396644866,3.066666666666667,3.172438780511289,2.0333333333333328,1.5862193902556445,2.0333333333333328,1.5862193902556445,0.8333333333333333,1.2617266038997932,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.296875,6.992951966822148E-8,2000.0,49.7,29.67316898572771,32.75401069518716,16.166666666666664,2000.0,1043968.0,11977.633333333335,106.30972425542433,11073.333333333336,6376.420730577095,7.199999999999999,5.101723846593086,4.100000000000001,2.550861923296543,4.100000000000001,2.550861923296543,2.033333333333333,1.6078113916950483,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.484375,1.2843093524376552E-7,3000.0,54.800000000000004,37.81470984783865,42.34693877551021,26.022913256955814,3000.0,1206056.0,17968.03333333333,134.3339850530384,16105.333333333336,6135.534067939853,10.4,4.6431261763660014,5.7,2.3215630881830007,5.7,2.3215630881830007,3.033333333333333,1.2994251602637363,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.59375,1.651397906243801E-7,4000.0,54.800000000000004,38.230523141005236,42.34693877551021,25.77996715927751,4000.0,1297344.0,23990.466666666667,179.14696978070637,19117.06666666667,5090.402158310612,12.533333333333331,3.989065514398193,6.766666666666666,1.9945327571990965,6.766666666666666,1.9945327571990965,3.6666666666666674,0.8840866447369845,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,0.796875,2.380015535487069E-7,5000.0,58.199999999999996,43.69718243459848,46.95431472081218,31.699346405228752,5000.0,1386560.0,30006.36666666666,209.1832200254842,22065.06666666667,6254.213955590172,14.866666666666667,5.276710922622115,7.933333333333333,2.6383554613110576,7.933333333333333,2.6383554613110576,4.0,0.9826073688810351,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,0.984375,3.1051277700397704E-7,6000.0,59.199999999999996,47.09406364272932,48.54981084489281,35.64668769716088,6000.0,1494880.0,36005.50000000001,166.10855403662336,25378.666666666668,9638.06140663987,17.0,7.647402083105716,9.0,3.823701041552858,9.0,3.823701041552858,4.299999999999999,1.235955584516107,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,1.1875,3.947464736281998E-7,7000.0,58.199999999999996,44.05302381360286,45.572916666666664,32.14285714285713,7000.0,1602968.0,41998.299999999996,171.79842839793412,28878.13333333333,11047.481060165372,20.333333333333336,9.297138355924117,10.666666666666668,4.648569177962059,10.666666666666668,4.648569177962059,4.633333333333335,1.2994251602637363,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,1.40625,4.932583477865491E-7,8000.0,58.599999999999994,45.77738078554691,47.26114649681528,33.009708737864074,8000.0,1740776.0,47984.166666666664,166.94105574110293,33434.39999999999,11649.657167073407,23.26666666666667,9.406283055465652,12.133333333333335,4.703141527732826,12.133333333333335,4.703141527732826,5.033333333333333,1.2994251602637363,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,1.5625,5.683297381943299E-7,9000.0,59.699999999999996,46.92857349799961,48.067010309278345,34.25774877650897,9000.0,1857192.0,53975.433333333334,182.52022718957323,37321.866666666654,13436.887272274633,26.000000000000004,10.850075480430284,13.500000000000002,5.425037740215142,13.500000000000002,5.425037740215142,5.233333333333333,1.501340397280293,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,1.75,6.652272552148336E-7,10000.0,57.199999999999996,44.71855544935547,46.02774274905423,32.81004709576138,10000.0,1997624.0,59967.700000000004,197.40002270900936,41949.6,13616.115101422007,29.0,10.686762678740656,15.000000000000002,5.343381339370328,15.000000000000002,5.343381339370328,5.6,1.302517456365914,0.0,0.0,0.0,0.0,1.0,0.0
11000.0,1.921875,7.576572695850499E-7,11000.0,60.4,48.67780548369873,50.99009900990098,35.609756097560975,11000.0,2078752.0,65957.33333333331,210.04635503709238,44401.06666666667,13653.02179242265,30.46666666666667,10.634145827064081,15.733333333333334,5.317072913532041,15.733333333333334,5.317072913532041,5.733333333333333,1.257620449659713,0.0,0.0,0.0,0.0,1.0,0.0
12000.0,2.09375,8.552721636887226E-7,12000.0,63.1,50.56866133504803,50.734312416555404,38.5,12000.0,2195360.0,71959.76666666666,231.79504670756182,48198.13333333333,13634.575389449234,33.2,10.704172567033268,17.1,5.352086283516634,17.1,5.352086283516634,5.799999999999998,1.214850636483974,0.0,0.0,0.0,0.0,1.0,0.0
13000.0,2.296875,9.775316963593166E-7,13000.0,61.7,47.636677841154565,49.136786188579016,34.30531732418525,13000.0,2326600.0,77947.19999999998,231.88959917792133,52518.93333333334,12954.42617191816,36.33333333333333,10.10746850305406,18.666666666666664,5.05373425152703,18.666666666666664,5.05373425152703,6.166666666666667,1.3412123525798008,0.0,0.0,0.0,0.0,1.0,0.0
14000.0,2.5,1.1039375224047239E-6,14000.0,60.699999999999996,47.2193459227952,48.22134387351779,34.6089850249584,14000.0,2405504.0,83955.16666666664,230.47254056399711,55134.13333333333,13590.739351467977,38.133333333333326,10.53968962879194,19.566666666666663,5.26984481439597,19.566666666666663,5.26984481439597,6.2666666666666675,1.2298957997167563,0.0,0.0,0.0,0.0,1.0,0.0
15000.0,2.6875,1.2265554525785978E-6,15000.0,61.7,48.35428153793668,51.08556832694764,35.738255033557046,15000.0,2527872.0,89952.50000000001,243.54646232360582,59166.93333333334,14097.675853776784,40.86666666666665,10.75024725724734,20.933333333333326,5.37512362862367,20.933333333333326,5.37512362862367,6.400000000000001,1.1626367179523596,0.0,0.0,0.0,0.0,1.0,0.0
16000.0,2.859375,1.3422932372325E-6,16000.0,61.3,50.3329106711089,50.19305019305019,38.9589905362776,16000.0,2602944.0,95962.86666666667,251.3874236743142,61640.8,14167.846390257448,42.533333333333346,10.578877240906095,21.766666666666673,5.289438620453048,21.766666666666673,5.289438620453048,6.533333333333335,1.1665845619713493,0.0,0.0,0.0,0.0,1.0,0.0
17000.0,3.078125,1.494510668433375E-6,17000.0,61.1,50.12596719083548,50.06418485237484,37.76,17000.0,2689792.0,101940.03333333334,290.8646424539852,64484.53333333334,13846.024071996226,44.333333333333336,10.376808802302385,22.666666666666668,5.1884044011511925,22.666666666666668,5.1884044011511925,6.700000000000001,1.149212624004981,0.0,0.0,0.0,0.0,1.0,0.0
18000.0,3.265625,1.6284216609266072E-6,18000.0,63.0,52.44851587962535,53.575909661229616,40.98883572567783,18000.0,2760688.0,107938.96666666666,298.16582788700015,66821.86666666665,14181.095205342517,46.06666666666667,10.798893089294985,23.533333333333335,5.399446544647493,23.533333333333335,5.399446544647493,6.733333333333333,1.112106833535071,0.0,0.0,0.0,0.0,1.0,0.0
19000.0,3.5,1.7990695454904605E-6,19000.0,65.9,54.835154937934774,54.41176470588236,42.592592592592595,19000.0,2814440.0,113935.8,317.8752086524866,68598.93333333332,14399.789689396524,47.33333333333334,11.19215653107532,24.16666666666667,5.59607826553766,24.16666666666667,5.59607826553766,6.8,1.0635010497214474,0.0,0.0,0.0,0.0,1.0,0.0
20000.0,3.65625,1.9167654358574914E-6,20000.0,62.9,52.244016342586754,52.374839537869065,39.57654723127036,20000.0,2911680.0,119952.2,305.7772910536981,71807.99999999999,14673.059488689489,50.06666666666667,11.764743745713242,25.533333333333335,5.882371872856621,25.533333333333335,5.882371872856621,6.900000000000001,0.9948141396330237,0.0,0.0,0.0,0.0,1.0,0.0
21000.0,3.90625,2.111285608003123E-6,21000.0,61.0,50.86960793947135,51.005025125628144,38.87147335423197,21000.0,3007648.0,125983.56666666667,308.38161349248713,74890.13333333333,14760.262467840477,52.33333333333334,11.606577604020961,26.66666666666667,5.8032888020104805,26.66666666666667,5.8032888020104805,6.966666666666667,0.9643054793328016,0.0,0.0,0.0,0.0,1.0,0.0
22000.0,4.09375,2.2624578883147075E-6,22000.0,63.800000000000004,53.47079585504482,53.9440203562341,40.94616639477977,22000.0,3116544.0,131978.49999999994,311.30401483946645,78486.40000000001,15477.56251325525,55.4,12.609793676017231,28.2,6.304896838008616,28.2,6.304896838008616,7.100000000000002,0.9595257449242384,0.0,0.0,0.0,0.0,1.0,0.0
