learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
1000.0,0.0,0.0,1000.0,48.6,35.016827354628596,33.246753246753244,15.875613747954171,1000.0,4272.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2000.0,0.015625,1.7268272737662E-11,2000.0,45.300000000000004,30.843881643159488,26.8716577540107,8.833333333333332,2000.0,4272.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3000.0,0.015625,1.7268272737662E-11,3000.0,44.2,29.541718121415535,28.8265306122449,8.674304418985269,3000.0,4272.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4000.0,0.015625,1.7268272737662E-11,4000.0,43.6,28.20673405559395,28.061224489795915,7.389162561576352,4000.0,4272.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
5000.0,0.015625,1.7268272737662E-11,5000.0,46.400000000000006,32.592945650547236,31.979695431472084,12.418300653594773,5000.0,4272.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6000.0,0.015625,1.7268272737662E-11,6000.0,45.7,32.49576699975385,31.525851197982348,14.353312302839122,6000.0,4272.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
7000.0,0.015625,1.7268272737662E-11,7000.0,46.9,32.187372292603186,30.859374999999993,13.798701298701294,7000.0,4272.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
8000.0,0.015625,1.7268272737662E-11,8000.0,46.1,31.75876279523197,31.3375796178344,12.783171521035602,8000.0,4272.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
9000.0,0.015625,1.7268272737662E-11,9000.0,45.300000000000004,30.938703364686575,29.510309278350515,10.766721044045678,9000.0,4272.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
10000.0,0.015625,1.7268272737662E-11,10000.0,44.800000000000004,31.785827269851314,30.390920554854983,13.343799058084777,10000.0,4272.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
11000.0,0.015625,1.7268272737662E-11,11000.0,46.5,31.831329046989236,33.78712871287129,13.008130081300814,11000.0,4272.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
12000.0,0.015625,1.7268272737662E-11,12000.0,49.4,36.147391002586915,32.44325767690254,15.666666666666663,12000.0,4272.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
13000.0,0.015625,1.7268272737662E-11,13000.0,45.1,28.965234369440303,27.091633466135463,5.831903945111498,13000.0,4272.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
14000.0,0.015625,1.7268272737662E-11,14000.0,44.4,28.809674713990308,26.745718050065875,7.487520798668883,14000.0,4272.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
15000.0,0.015625,1.7268272737662E-11,15000.0,47.9,32.29431311216142,33.4610472541507,12.583892617449658,15000.0,4272.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
16000.0,0.015625,1.7268272737662E-11,16000.0,45.0,31.26477807271437,29.214929214929214,13.24921135646688,16000.0,4272.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
17000.0,0.015625,1.7268272737662E-11,17000.0,46.0,33.315633161888655,30.680359435173298,13.600000000000003,17000.0,8352.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
18000.0,0.015625,1.7268272737662E-11,18000.0,54.7,43.806426163132556,43.16185696361356,27.75119617224881,18000.0,8616.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
19000.0,0.015625,1.7268272737662E-11,19000.0,56.10000000000001,43.00300175535175,41.310160427807496,26.094276094276097,19000.0,8616.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
20000.0,0.015625,1.7268272737662E-11,20000.0,54.1,42.879258699712906,41.07830551989731,25.244299674267108,20000.0,8616.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
21000.0,0.015625,1.7268272737662E-11,21000.0,50.9,40.271563668566785,38.31658291457287,23.040752351097183,21000.0,8616.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
22000.0,0.015625,1.7268272737662E-11,22000.0,53.800000000000004,42.451491714634145,41.22137404580153,24.632952691680266,22000.0,8736.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
23000.0,0.015625,1.7268272737662E-11,23000.0,51.7,40.18005432096931,39.473684210526315,22.966507177033495,23000.0,8736.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
24000.0,0.015625,1.7268272737662E-11,24000.0,53.6,43.5069520539606,40.66496163682865,27.04402515723271,24000.0,12832.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
25000.0,0.015625,1.7268272737662E-11,25000.0,50.8,38.6494652403083,37.32484076433121,19.07894736842105,25000.0,13072.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
26000.0,0.015625,1.7268272737662E-11,26000.0,55.2,44.5090600107266,42.92993630573249,25.82781456953643,26000.0,13072.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
27000.0,0.015625,1.7268272737662E-11,27000.0,55.00000000000001,44.492824772482265,42.307692307692314,25.986842105263165,27000.0,13072.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
28000.0,0.015625,1.7268272737662E-11,28000.0,46.300000000000004,35.51369883576408,32.28247162673392,16.744186046511633,28000.0,13072.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
29000.0,0.015625,1.7268272737662E-11,29000.0,42.199999999999996,30.526007072404404,26.181353767560662,9.968847352024921,29000.0,13072.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
30000.0,0.078125,2.2862675703234144E-10,30000.0,48.8,37.762261563820424,37.33170134638923,22.424242424242422,30000.0,13072.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
31000.0,0.078125,2.2862675703234144E-10,31000.0,45.800000000000004,35.08406733051792,32.83767038413879,18.250377073906485,31000.0,13072.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
32000.0,0.078125,2.2862675703234144E-10,32000.0,49.6,41.75834334843302,37.07865168539326,28.20512820512821,32000.0,13248.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
33000.0,0.078125,2.2862675703234144E-10,33000.0,47.199999999999996,38.86999802022152,36.23188405797101,25.21246458923513,33000.0,13248.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
34000.0,0.078125,2.2862675703234144E-10,34000.0,50.7,41.98566704715283,37.75252525252525,26.417910447761194,34000.0,13248.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
35000.0,0.078125,2.2862675703234144E-10,35000.0,51.4,41.590118874924734,39.702233250620345,25.230769230769234,35000.0,13248.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
36000.0,0.078125,2.2862675703234144E-10,36000.0,51.2,42.020307149799095,40.04914004914005,26.726726726726728,36000.0,13248.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
37000.0,0.078125,2.2862675703234144E-10,37000.0,51.9,43.78798839297923,42.1875,29.781021897810216,37000.0,13248.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
38000.0,0.078125,2.2862675703234144E-10,38000.0,49.7,40.16278577325622,38.58363858363859,23.088685015290523,38000.0,13248.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
39000.0,0.078125,2.2862675703234144E-10,39000.0,50.5,40.678067662955556,38.58560794044665,25.0,39000.0,13248.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
40000.0,0.078125,2.2862675703234144E-10,40000.0,49.6,38.411304947136365,37.23536737235367,19.87281399046105,40000.0,13368.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
41000.0,0.078125,2.2862675703234144E-10,41000.0,47.699999999999996,37.122267734105336,35.11166253101736,21.35338345864661,41000.0,13368.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
