learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,4.171875,6.2181064276956024E-6,1000.0,59.4,58.718861209964416,58.86524822695035,52.06611570247933,1000.0,5776880.0,45.0,14.0,5171.933333333333,1832.7958077012486,115452.8,1150.835775346849,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,8.8125,1.3190984609536827E-5,2000.0,65.4,64.858825919155,65.22613065326634,59.53216374269006,2000.0,5808152.0,45.0,28.0,9647.422222222225,3217.645338166129,115964.79999999999,1014.6482059404522,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,13.734375,2.0600274147000165E-5,3000.0,68.10000000000001,67.4257122434392,67.90744466800805,62.99303944315546,3000.0,5819000.0,45.0,32.0,14780.777777777776,4181.036125873417,116101.33333333334,1051.273167510364,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,18.59375,2.7915386955202042E-5,4000.0,53.5,52.85410118625165,53.03030303030303,45.93023255813954,4000.0,5818928.0,45.0,55.0,14611.755555555557,9586.25168987421,116357.3333333333,1068.1395891072384,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,23.3125,3.50464069763095E-5,5000.0,63.1,62.41597066612344,62.61398176291794,57.39030023094688,5000.0,5841536.0,45.0,77.0,11241.155555555551,10338.721289747138,116852.26666666666,966.2246680202844,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,28.0625,4.223388325448872E-5,6000.0,72.6,72.07785590543156,72.29524772497471,67.99065420560747,6000.0,5849048.0,45.0,88.0,14211.8,11918.385729238214,116903.46666666669,939.9704444096285,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,32.828125,4.9451482514592095E-5,7000.0,54.7,53.77079293805491,54.38066465256798,46.893317702227435,7000.0,5854304.0,45.0,115.0,12033.06666666667,11255.424176005909,117210.66666666666,705.321074534014,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,37.5,5.6536581444864473E-5,8000.0,53.6,53.06968746839284,53.22580645161291,45.85764294049008,8000.0,5862152.0,45.0,129.0,13015.177777777777,12744.003028677822,117261.86666666665,680.8217494656407,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,42.359375,6.39019792045777E-5,9000.0,60.8,60.154502947753606,60.12207527975585,54.0983606557377,9000.0,5858928.0,45.0,140.0,12354.022222222224,6740.716985363476,117227.55555555553,1385.591891174628,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,47.015625,7.096271722629252E-5,10000.0,56.3,55.013382746551365,55.58943089430893,49.245063879210214,10000.0,5861600.0,45.0,158.0,11534.377777777778,7768.210418367953,117432.53333333328,325.65190562372254,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
