learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,3.109375,3.657145134638995E-6,1000.0,59.0,58.320626207176986,58.45997973657548,51.593860684769766,1000.0,4561904.0,35.0,12.0,5106.828571428571,1824.4938135357577,115445.48571428572,1268.0260103898534,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,6.328125,7.48055130113951E-6,2000.0,66.0,65.49274332690551,65.82914572864323,60.23391812865497,2000.0,4591616.0,35.0,26.0,9105.142857142857,3487.4025910314363,116169.6,1082.9168454307312,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,9.671875,1.1462653540850926E-5,3000.0,69.69999999999999,69.11000101947191,69.51710261569416,64.8491879350348,3000.0,4603424.0,35.0,32.0,13453.057142857142,4968.274034208622,116410.97142857141,1092.0324678892875,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,12.84375,1.5237153630651945E-5,4000.0,58.3,57.67786460976352,57.878787878787875,51.51162790697674,4000.0,4599872.0,35.0,52.0,11871.885714285718,9611.830571110328,116520.68571428572,1036.1364823632232,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,16.015625,1.9015165744349357E-5,5000.0,62.2,61.31805157593123,61.702127659574465,56.35103926096998,5000.0,4604152.0,35.0,76.0,7121.457142857142,6171.139638019283,116695.77142857142,2868.800108732839,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,19.09375,2.2697559777750733E-5,6000.0,72.8,72.30424600346197,72.4974721941355,68.22429906542055,6000.0,4624304.0,35.0,85.0,9524.914285714285,6976.020491956835,117113.14285714286,678.9365881702804,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,22.296875,2.6533330965321506E-5,7000.0,57.9,57.10646968925115,57.60322255790533,50.64478311840562,7000.0,4628936.0,35.0,110.0,7080.542857142859,6185.809578205194,117442.2857142857,272.66749535874135,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,25.4375,3.0299873712162172E-5,8000.0,55.300000000000004,55.021131012276115,54.93951612903226,47.84130688448075,8000.0,4635848.0,35.0,123.0,7359.400000000001,3371.003448093583,117486.17142857141,218.1339962869925,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,28.765625,3.428080128893877E-5,9000.0,61.199999999999996,60.533007832367005,60.52899287894201,54.56674473067915,9000.0,4623672.0,35.0,134.0,9552.199999999999,4797.729535323728,117200.6857142857,1563.571623510972,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,32.03125,3.819044356027411E-5,10000.0,57.49999999999999,56.19911367618262,56.80894308943088,50.63879210220673,10000.0,4627784.0,35.0,155.0,7132.771428571428,5811.177996837161,117486.17142857141,286.8413668700877,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11000.0,35.125,4.189846422781961E-5,11000.0,58.4,57.17961914565105,57.93731041456016,51.90751445086704,11000.0,4632968.0,35.0,171.0,6511.257142857141,3282.885247702062,117442.28571428571,379.1287668441129,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12000.0,38.515625,4.585561468654002E-5,12000.0,52.6,52.23218784641741,52.0242914979757,45.26558891454965,12000.0,4511336.0,35.0,189.0,6964.6,4881.805188054686,114043.88571428572,19822.155292932774,0.9714285714285714,0.1690308509457033,0.9714285714285714,0.1690308509457033,0.9714285714285714,0.1690308509457033,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13000.0,41.46875,4.9388818248795965E-5,13000.0,78.9,78.46719052964588,78.68686868686869,75.40792540792542,13000.0,4624760.0,35.0,191.0,11791.542857142857,5326.054600584128,117178.97142857143,1321.9922017593753,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
