learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead,splits
1000.0,0.21875,2.3121635119120278E-8,1000.0,52.900000000000006,52.12928143103974,52.27963525835867,44.391971664698936,1000.0,408576.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0,3.0
2000.0,0.515625,5.7098125883688526E-8,2000.0,68.89999999999999,68.39430894308943,68.74371859296483,63.62573099415204,2000.0,442392.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0,3.0
3000.0,0.5625,6.246283495177825E-8,3000.0,71.8,71.2655390258814,71.62977867203219,67.28538283062645,3000.0,442392.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0,3.0
4000.0,0.609375,6.787411014859874E-8,4000.0,56.10000000000001,55.340793489318415,55.65656565656566,48.95348837209303,4000.0,446232.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0,3.0
5000.0,0.609375,6.787411014859874E-8,5000.0,58.199999999999996,57.54189944134078,57.64944275582573,51.73210161662817,5000.0,977080.0,19.0,10.0,10.0,4.0,0.0,0.0,1.0,9.0
6000.0,0.65625,8.037546649575233E-8,6000.0,63.1,62.38915503006829,62.689585439838226,56.89252336448598,6000.0,1030904.0,19.0,10.0,10.0,4.0,0.0,0.0,1.0,9.0
7000.0,0.765625,1.1117692338302731E-7,7000.0,60.699999999999996,59.78305362259516,60.42296072507553,53.92731535756155,7000.0,1088568.0,19.0,10.0,10.0,4.0,0.0,0.0,1.0,9.0
8000.0,0.875,1.422393769543204E-7,8000.0,52.800000000000004,51.60463447144469,52.41935483870967,44.92415402567095,8000.0,1097792.0,19.0,10.0,10.0,4.0,0.0,0.0,1.0,9.0
9000.0,0.984375,1.7362779342672891E-7,9000.0,62.9,62.27758007117438,62.25839267548321,56.557377049180324,9000.0,1109312.0,19.0,10.0,10.0,4.0,0.0,0.0,1.0,9.0
10000.0,1.015625,1.8259591241884562E-7,10000.0,66.3,65.59820334830545,65.75203252032522,60.85946573751452,10000.0,1109312.0,19.0,10.0,10.0,4.0,0.0,0.0,1.0,9.0
11000.0,1.078125,2.0314127646593583E-7,11000.0,50.8,49.62629261799938,50.25278058645096,43.12138728323699,11000.0,1270680.0,23.0,12.0,12.0,4.0,0.0,0.0,1.0,11.0
12000.0,1.125,2.191090930460228E-7,12000.0,61.199999999999996,60.27439336541415,60.72874493927125,55.19630484988453,12000.0,1316760.0,23.0,12.0,12.0,4.0,0.0,0.0,1.0,11.0
13000.0,1.234375,2.6164046074781154E-7,13000.0,72.8,72.11686314710406,72.52525252525253,68.29836829836829,13000.0,1503120.0,29.0,15.0,15.0,5.0,0.0,0.0,1.0,14.0
14000.0,1.3125,2.93304134781162E-7,14000.0,53.300000000000004,52.34693877551021,52.6369168356998,45.760743321718934,14000.0,1566656.0,31.0,16.0,16.0,6.0,0.0,0.0,1.0,15.0
15000.0,1.4375,3.4661200414929127E-7,15000.0,61.3,60.526315789473685,61.027190332326285,54.78971962616822,15000.0,1648480.0,33.0,17.0,17.0,6.0,0.0,0.0,1.0,16.0
16000.0,1.53125,3.887114710071021E-7,16000.0,59.199999999999996,58.23095823095823,58.66261398176291,52.72305909617613,16000.0,1735832.0,33.0,17.0,17.0,6.0,0.0,0.0,1.0,16.0
17000.0,1.59375,4.179023542544908E-7,17000.0,58.599999999999994,57.629720601780775,58.13953488372092,52.24913494809689,17000.0,1805384.0,35.0,18.0,18.0,6.0,0.0,0.0,1.0,17.0
18000.0,1.65625,4.4955904336853163E-7,18000.0,49.0,47.969802081207916,48.6404833836858,40.14084507042253,18000.0,1957888.0,37.0,19.0,19.0,6.0,0.0,0.0,1.0,18.0
19000.0,1.84375,5.539203347224329E-7,19000.0,52.5,51.06624085711342,51.776649746192895,45.08670520231214,19000.0,2151496.0,41.0,21.0,21.0,6.0,0.0,0.0,1.0,20.0
20000.0,1.953125,6.157978269685474E-7,20000.0,52.2,51.17965478500663,51.52129817444219,43.76470588235294,20000.0,2186840.0,41.0,21.0,21.0,6.0,0.0,0.0,1.0,20.0
21000.0,2.09375,6.956843491126266E-7,21000.0,54.1,52.57774563487963,53.5425101214575,46.18991793669402,21000.0,2195904.0,43.0,22.0,22.0,6.0,0.0,0.0,1.0,21.0
22000.0,2.15625,7.326142642543548E-7,22000.0,53.900000000000006,52.15360664244941,53.481331987891025,46.45760743321719,22000.0,2284024.0,43.0,22.0,22.0,6.0,0.0,0.0,1.0,21.0
22950.0,2.1875,7.513897920337817E-7,22950.0,55.60000000000001,54.52683326505531,55.28700906344412,48.78892733564014,22950.0,2322440.0,43.0,22.0,22.0,6.0,0.0,0.0,1.0,21.0
