learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,9.703125,2.044210850726813E-5,1000.0,60.9,60.19951140065146,60.38500506585612,53.8370720188902,1000.0,8166488.0,1819.7749999999999,1363.8170742534778,75828.49999999999,22388.194279320687,1.1499999999999995,0.7647287928293784,1.0750000000000004,0.38236439641468917,1.0750000000000004,0.38236439641468917,0.07499999999999997,0.3823643964146892,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,20.59375,4.8572214016328675E-5,2000.0,73.9,73.46212506354856,73.76884422110552,69.47368421052632,2000.0,9984376.0,7115.825000000003,1863.4538014807786,76443.99999999999,25281.12421791244,1.1499999999999995,0.7647287928293784,1.0750000000000004,0.38236439641468917,1.0750000000000004,0.38236439641468917,0.07499999999999997,0.3823643964146892,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,31.203125,7.515821748206186E-5,3000.0,74.1,73.66012407200245,73.94366197183099,69.95359628770301,3000.0,9686472.0,7984.912499999998,4548.706877571868,75780.3,22673.245883556294,1.1249999999999998,0.663229536225219,1.0625000000000002,0.3316147681126095,1.0625000000000002,0.3316147681126095,0.06249999999999998,0.3316147681126095,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,41.25,9.60553775722575E-5,4000.0,73.4,72.90690568343858,73.13131313131312,69.06976744186046,4000.0,8040048.0,5078.249999999999,786.8616158713335,71458.40000000002,196.7200413876111,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,51.453125,1.1944716272410007E-4,5000.0,69.3,68.67027247678334,68.89564336372847,64.54965357967667,5000.0,8862016.0,2390.2375000000006,2630.3307307269033,71411.99999999999,202.18552703339486,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,61.96875,1.4406175278256547E-4,6000.0,74.3,73.86617856416514,74.01415571284126,69.9766355140187,6000.0,9048152.0,4799.862500000001,4337.870882239467,75165.1,23849.279996350066,1.125,0.8015017550143851,1.0625,0.4007508775071925,1.0625,0.4007508775071925,0.05,0.3142199503774225,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,72.078125,1.6410434350190274E-4,7000.0,65.7,65.07839543881083,65.45820745216517,59.78898007033998,7000.0,7663584.0,1876.675,1521.4316856338419,71469.99999999997,186.40584551055548,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,81.9375,1.829230966460374E-4,8000.0,62.4,61.87385925775705,62.096774193548384,56.12602100350058,8000.0,7378088.0,3593.375,2205.364939374612,71510.60000000002,88.70853996820487,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,92.734375,2.0622877080717853E-4,9000.0,67.9,67.30827986556676,67.34486266531027,62.41217798594848,9000.0,8343840.0,3342.5625,4672.372161578898,75014.09999999999,18827.044904550865,1.1249999999999998,0.6632295362252192,1.0625000000000002,0.3316147681126096,1.0625000000000002,0.3316147681126096,0.06249999999999998,0.3316147681126096,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,103.375,2.2912960719420684E-4,10000.0,69.3,68.53863496618159,68.80081300813008,64.3437862950058,10000.0,8319296.0,1228.7499999999998,2675.39388085596,73832.29999999997,20873.25873789813,1.0749999999999997,0.6708203932499369,1.0374999999999999,0.33541019662496846,1.0374999999999999,0.33541019662496846,0.025,0.223606797749979,0.0,0.0,0.0,0.0,1.0,0.0
11000.0,113.1875,2.518868401077473E-4,11000.0,67.60000000000001,67.01954397394138,67.23963599595551,62.54335260115608,11000.0,8964832.0,3856.2374999999984,1434.1925372902301,73023.59999999996,13429.686693990076,1.0499999999999998,0.44721359549995787,1.0249999999999997,0.22360679774997896,1.0249999999999997,0.22360679774997896,0.025,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
12000.0,123.375,2.71596517543205E-4,12000.0,59.699999999999996,59.210526315789465,59.210526315789465,53.46420323325635,12000.0,7478496.0,3004.324999999999,2022.3909635611187,74838.19999999997,21590.167475150887,1.1,0.628439900754845,1.05,0.3142199503774225,1.05,0.3142199503774225,0.04999999999999999,0.3142199503774225,0.0,0.0,0.0,0.0,1.0,0.0
