learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] Change detected,[err] Change detected,[avg] Warning detected,[err] Warning detected,[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,1.671875,1.0756550667186579E-6,1000.0,57.3,56.530591469001315,56.73758865248226,49.58677685950413,1000.0,2506696.0,10.0,924.3000000000001,269.19179232032985,324670.80000000005,213789.9279124253,0.39999999999999997,0.6992058987801011,19.299999999999997,3.4009802508492557,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,2.921875,1.913628075271845E-6,2000.0,72.7,72.25327777213131,72.56281407035175,68.0701754385965,2000.0,2591328.0,10.0,1788.5500000000002,371.01517560110096,328902.4000000001,218052.14549069392,0.10000000000000002,0.31622776601683794,10.799999999999999,7.82872204698116,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,4.296875,2.811596884081761E-6,3000.0,72.2,71.71922685656155,72.03219315895372,67.74941995359627,3000.0,2524416.0,10.0,2656.6000000000004,713.3620472987864,325518.39999999997,214626.23673392873,0.39999999999999997,0.9660917830792958,14.0,15.062831370260003,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,5.859375,3.895417062772645E-6,4000.0,71.89999999999999,71.3265306122449,71.6161616161616,67.32558139534883,4000.0,2681264.0,10.0,2348.6,1802.461311359378,333629.6,222402.20826014626,1.5999999999999999,0.8432740427115678,21.8,11.525816432879903,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,7.609375,5.064070121281677E-6,5000.0,66.0,65.39440203562341,65.55217831813577,60.739030023094685,5000.0,2581368.0,10.0,2886.75,2290.553090527769,328519.6,218356.08915000333,1.7,0.9486832980505138,22.9,12.233378746509713,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,8.875,5.8931555961155235E-6,6000.0,75.9,75.47573013127099,75.6319514661274,71.84579439252336,6000.0,2532192.0,10.0,3869.05,2318.9095094802415,326060.8,214730.65036571794,0.0,0.0,14.5,5.720334100576838,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,10.65625,7.064930719530417E-6,7000.0,62.4,61.69519152404238,62.134944612286006,55.92028135990621,7000.0,2542856.0,10.0,3996.2499999999995,3383.5932609081665,326402.00000000006,216712.18843725233,2.0000000000000004,0.8164965809277261,25.5,11.394443090091475,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,12.484375,8.298502394205167E-6,8000.0,57.9,57.38866396761133,57.56048387096774,50.875145857642934,8000.0,2608320.0,10.0,4343.099999999999,3837.4101450135136,330020.8,218514.1510266675,1.2,0.9189365834726815,25.599999999999998,10.426462061078587,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,13.703125,9.119412991114789E-6,9000.0,68.7,68.14249363867685,68.1586978636826,63.34894613583138,9000.0,2603656.0,10.0,5100.700000000001,4089.292296255004,329710.8,218471.91669257244,0.5,0.7071067811865476,11.6,6.221825384170718,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,15.265625,1.0058441613283422E-5,10000.0,68.30000000000001,67.46382017858976,67.78455284552845,63.18234610917538,10000.0,2323064.0,10.0,5248.499999999999,5017.138600521427,315028.39999999997,206173.9337484379,1.7999999999999998,0.6324555320336759,17.800000000000004,8.011103405759895,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11000.0,16.8125,1.1067443184502837E-5,11000.0,65.0,64.42366334620858,64.61071789686552,59.53757225433526,11000.0,2521384.0,10.0,5953.8499999999985,5303.65756887591,325520.39999999997,214316.98615157578,1.6,0.9660917830792959,20.3,9.649985607358294,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12000.0,18.296875,1.2059599232290769E-5,12000.0,59.099999999999994,58.695213088265,58.60323886639676,52.77136258660507,12000.0,2583680.0,10.0,6791.200000000001,5639.551751504257,328520.0,218770.49538392128,0.7,0.9486832980505139,17.7,13.52405264704334,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13000.0,19.4375,1.2839225528296085E-5,13000.0,77.3,76.83909805121927,77.07070707070707,73.54312354312354,13000.0,2642080.0,10.0,7551.35,5842.449939204037,331632.00000000006,220427.40529205865,0.3,0.6749485577105528,9.4,9.057838839615355,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
