learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,3.921875,5.233264851590826E-6,1000.0,58.8,58.14284262927969,58.257345491388044,51.35773317591499,1000.0,5174208.0,40.0,14.0,5006.275,1937.2406888506293,115574.40000000001,1311.7538230581592,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,8.234375,1.1041357971003486E-5,2000.0,66.2,65.72008113590265,66.03015075376885,60.46783625730995,2000.0,5206032.0,40.0,28.0,9019.325,3475.263305925585,116227.2,1126.948118388092,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,12.4375,1.671607987696512E-5,3000.0,70.1,69.5426301314047,69.91951710261569,65.31322505800463,3000.0,5218848.0,40.0,34.0,13680.425000000001,4528.0466660156435,116438.39999999998,1126.4447543556591,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,16.5625,2.2282199093347624E-5,4000.0,55.300000000000004,54.66991177365379,54.84848484848486,48.02325581395349,4000.0,5215920.0,40.0,54.0,13177.825,9217.915474039588,116592.0,1068.568560847065,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,20.453125,2.7540242428787884E-5,5000.0,63.800000000000004,63.049913238746555,63.32320162107396,58.198614318706696,5000.0,5224048.0,40.0,79.0,8502.55,8572.264195259811,116841.39999999998,2141.0610453697946,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,24.328125,3.279863792057667E-5,6000.0,74.0,73.54497354497354,73.7108190091001,69.62616822429906,6000.0,5245464.0,40.0,93.0,10500.950000000003,8752.369498803724,117225.59999999996,693.2209770895024,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,28.328125,3.8223952029107346E-5,7000.0,55.400000000000006,54.494439342924196,55.085599194360526,47.71395076201642,7000.0,5242848.0,40.0,115.0,9289.175000000001,8238.693258619072,117340.8,491.5292306825555,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,32.265625,4.357324770858719E-5,8000.0,52.800000000000004,52.30396119644302,52.41935483870967,44.92415402567095,8000.0,5251440.0,40.0,127.0,11809.1,8844.84241949177,117379.2,442.97845059585904,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,36.421875,4.9208208672805795E-5,9000.0,61.199999999999996,60.565098079073074,60.52899287894201,54.56674473067915,9000.0,5240728.0,40.0,136.0,12047.25,6222.678233480813,117186.99999999999,1466.5671061779196,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,40.34375,5.453048163973209E-5,10000.0,56.39999999999999,55.11170596108307,55.6910569105691,49.36120789779326,10000.0,5245728.0,40.0,156.0,8701.625,7094.90714305619,117513.59999999998,169.5140565989012,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11000.0,44.140625,5.969019263931033E-5,11000.0,56.2,54.686530105524525,55.71284125379171,49.36416184971099,11000.0,5252928.0,40.0,172.0,7732.375000000001,4619.58215275209,117475.2,291.02006275010865,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12000.0,47.9375,6.484855991503639E-5,12000.0,52.1,51.73803526448363,51.51821862348178,44.68822170900693,12000.0,5251560.0,40.0,185.0,8955.625,4953.152151951786,117436.79999999996,327.6861537883686,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13000.0,51.859375,7.016861701332448E-5,13000.0,74.1,73.66280252186293,73.83838383838383,69.8135198135198,13000.0,5243544.0,40.0,189.0,13425.0,5985.9988477386305,117244.80000000002,1239.58345360913,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14000.0,55.890625,7.56406714855176E-5,14000.0,60.6,59.75896231232765,60.04056795131846,54.239256678281066,14000.0,5247024.0,40.0,215.0,10852.0,9378.623038728238,117436.79999999997,370.97924470244953,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15000.0,59.671875,8.077351460492032E-5,15000.0,67.10000000000001,66.61931818181819,66.86807653575025,61.56542056074766,15000.0,5247168.0,40.0,232.0,7199.9000000000015,4825.81249595898,117398.4,396.5934946516375,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16000.0,63.53125,8.589837231233509E-5,16000.0,63.5,62.883872279845434,63.0192502532928,57.70567786790266,16000.0,5132952.0,40.0,251.0,7573.699999999998,4265.7145444062435,114463.19999999998,18543.15060110834,0.975,0.15811388300841897,0.975,0.15811388300841897,0.975,0.15811388300841897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17000.0,67.3125,9.101993860288834E-5,17000.0,66.3,65.34348004936241,65.92517694641053,61.13033448673587,17000.0,5235640.0,40.0,270.0,7187.375,4568.2774831944635,117110.19999999998,1496.1634217609312,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18000.0,71.25,9.635879532045996E-5,18000.0,61.7,60.9621853022118,61.43001007049346,55.04694835680751,18000.0,5241192.0,40.0,291.0,7248.699999999998,4608.812251462493,117244.80000000003,453.5220120177338,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19000.0,75.03125,1.0148924377669271E-4,19000.0,53.1,52.010641563491255,52.38578680203045,45.78034682080926,19000.0,5244720.0,40.0,318.0,7360.825000000002,4880.790840120072,117379.2,324.78878343648535,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20000.0,78.8125,1.0650709610975659E-4,20000.0,61.7,60.84244964727533,61.15618661257607,54.94117647058824,20000.0,5129616.0,40.0,327.0,10175.600000000002,5254.168478455939,114367.20000000001,18529.344072412445,0.9749999999999998,0.15811388300841897,0.9749999999999998,0.15811388300841897,0.9749999999999998,0.15811388300841897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21000.0,82.78125,1.1188751154501613E-4,21000.0,58.9,57.58076168851274,58.40080971659919,51.81711606096131,21000.0,5240400.0,40.0,349.0,8731.6,6856.175736759767,117187.2,1277.8813234894208,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22000.0,86.5625,1.1702115288547551E-4,22000.0,63.6,62.612982744453575,63.26942482341069,57.72357723577236,22000.0,5247984.0,40.0,366.0,7891.325000000002,5468.42494732141,117360.0,484.16653206229597,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
