learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
1000.0,0.0,0.0,1000.0,73.1,51.07285052483007,7.241379310344834,42.76595744680851,1000.0,8696.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2000.0,0.0,0.0,2000.0,71.2,46.22913111503605,-52.380952380952436,56.9506726457399,2000.0,928.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
3000.0,0.0,0.0,3000.0,74.5,44.9698089265444,-10.869565217391315,39.71631205673759,3000.0,12576.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
4000.0,0.0,0.0,4000.0,66.9,35.37403012234028,-98.20359281437119,-14.930555555555527,4000.0,12512.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
5000.0,0.0,0.0,5000.0,88.4,76.2152763538839,28.39506172839508,72.24880382775119,5000.0,23992.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
6000.0,0.0,0.0,6000.0,70.89999999999999,33.33394424793357,-15.47619047619049,-21.250000000000018,6000.0,30760.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
7000.0,0.0,0.0,7000.0,50.4,19.19639511659503,-132.86384976525824,-7.127429805615558,7000.0,31160.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
8000.0,0.0,0.0,8000.0,58.099999999999994,27.75712600950363,-135.39325842696627,5.203619909502242,8000.0,31160.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
9000.0,0.015625,1.4034513798024919E-10,9000.0,79.80000000000001,58.76793696801453,-6.315789473684218,48.20512820512822,9000.0,34720.0,11.0,6.0,6.0,4.0,0.0,0.0,1.0
10000.0,0.015625,1.4034513798024919E-10,10000.0,72.7,0.0,-7.905138339920955,0.0,10000.0,36400.0,11.0,6.0,6.0,4.0,0.0,0.0,1.0
11000.0,0.015625,1.4034513798024919E-10,11000.0,47.699999999999996,0.0,-126.40692640692643,0.0,11000.0,36800.0,11.0,6.0,6.0,4.0,0.0,0.0,1.0
12000.0,0.015625,1.4034513798024919E-10,12000.0,55.900000000000006,3.387780854569019,-133.33333333333337,-22.49999999999999,12000.0,36800.0,11.0,6.0,6.0,4.0,0.0,0.0,1.0
13000.0,0.015625,1.4034513798024919E-10,13000.0,65.4,23.56935528763104,-24.909747292418754,17.224880382775133,13000.0,36800.0,11.0,6.0,6.0,4.0,0.0,0.0,1.0
14000.0,0.015625,1.4034513798024919E-10,14000.0,65.9,30.345189630625246,-46.98275862068965,33.39843750000001,14000.0,36800.0,11.0,6.0,6.0,4.0,0.0,0.0,1.0
15000.0,0.015625,1.4034513798024919E-10,15000.0,57.9,17.273523990678036,-74.68879668049794,15.968063872255481,15000.0,36800.0,11.0,6.0,6.0,4.0,0.0,0.0,1.0
16000.0,0.015625,1.4034513798024919E-10,16000.0,61.0,19.78989064688424,-51.162790697674424,19.254658385093162,16000.0,36800.0,11.0,6.0,6.0,4.0,0.0,0.0,1.0
17000.0,0.0625,5.86603871650166E-10,17000.0,51.7,15.199185350352018,-48.615384615384635,9.719626168224298,17000.0,36800.0,11.0,6.0,6.0,4.0,0.0,0.0,1.0
18000.0,0.0625,5.86603871650166E-10,18000.0,52.300000000000004,15.164708518743808,-63.91752577319585,-9.153318077803185,18000.0,40720.0,11.0,6.0,6.0,4.0,0.0,0.0,1.0
19000.0,0.078125,7.708311184412904E-10,19000.0,77.4,38.77645006352621,-46.753246753246714,2.1645021645021667,19000.0,45576.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0
20000.0,0.078125,7.708311184412904E-10,20000.0,79.5,38.44805015433025,-24.99999999999995,2.8436018957346003,20000.0,45456.0,15.0,8.0,8.0,4.0,0.0,0.0,1.0
21000.0,0.078125,7.708311184412904E-10,21000.0,76.0,55.09494612329057,-40.350877192982416,47.71241830065359,21000.0,54024.0,17.0,9.0,9.0,4.0,0.0,0.0,1.0
22000.0,0.078125,7.708311184412904E-10,22000.0,91.5,69.92481203007519,40.55944055944059,56.41025641025642,22000.0,59232.0,19.0,10.0,10.0,5.0,0.0,0.0,1.0
23000.0,0.078125,7.708311184412904E-10,23000.0,86.9,74.67723135152062,28.4153005464481,69.39252336448598,23000.0,66112.0,19.0,10.0,10.0,5.0,0.0,0.0,1.0
24000.0,0.078125,7.708311184412904E-10,24000.0,87.8,13.864923255058764,32.96703296703299,-11.926605504587167,24000.0,65008.0,21.0,11.0,11.0,5.0,0.0,0.0,1.0
25000.0,0.078125,7.708311184412904E-10,25000.0,73.3,41.33673155512588,-35.532994923857906,54.51448040885861,25000.0,65576.0,23.0,12.0,12.0,5.0,0.0,0.0,1.0
26000.0,0.078125,7.708311184412904E-10,26000.0,77.2,30.927510239693675,-22.580645161290278,6.9387755102040884,26000.0,65576.0,23.0,12.0,12.0,5.0,0.0,0.0,1.0
27000.0,0.09375,1.0359023387233416E-9,27000.0,81.10000000000001,63.459196102314266,6.435643564356443,60.21052631578948,27000.0,65576.0,23.0,12.0,12.0,5.0,0.0,0.0,1.0
28000.0,0.09375,1.0359023387233416E-9,28000.0,85.3,68.14430844977636,23.83419689119168,62.78481012658228,28000.0,65576.0,23.0,12.0,12.0,5.0,0.0,0.0,1.0
29000.0,0.09375,1.0359023387233416E-9,29000.0,89.8,59.95540130969395,48.48484848484848,43.956043956043985,29000.0,65976.0,23.0,12.0,12.0,5.0,0.0,0.0,1.0
30000.0,0.09375,1.0359023387233416E-9,30000.0,69.3,8.366961961842435,-51.98019801980204,-7.719298245614041,30000.0,64440.0,25.0,13.0,13.0,5.0,0.0,0.0,1.0
31000.0,0.09375,1.0359023387233416E-9,31000.0,79.7,57.08608151530527,-14.68926553672311,51.55131264916469,31000.0,65800.0,25.0,13.0,13.0,5.0,0.0,0.0,1.0
32000.0,0.09375,1.0359023387233416E-9,32000.0,85.1,65.0864169759682,21.989528795811488,58.26330532212884,32000.0,65800.0,25.0,13.0,13.0,5.0,0.0,0.0,1.0
33000.0,0.09375,1.0359023387233416E-9,33000.0,79.4,32.874315301723456,-7.853403141361266,-10.160427807486577,33000.0,71688.0,25.0,13.0,13.0,5.0,0.0,0.0,1.0
34000.0,0.09375,1.0359023387233416E-9,34000.0,67.7,38.60156024270443,-32.92181069958846,25.2314814814815,34000.0,72088.0,25.0,13.0,13.0,5.0,0.0,0.0,1.0
35000.0,0.09375,1.0359023387233416E-9,35000.0,68.2,40.977983674287564,-45.87155963302752,15.200000000000014,35000.0,76512.0,27.0,14.0,14.0,5.0,0.0,0.0,1.0
36000.0,0.09375,1.0359023387233416E-9,36000.0,70.8,0.0,-25.862068965517267,0.0,36000.0,77312.0,27.0,14.0,14.0,5.0,0.0,0.0,1.0
37000.0,0.109375,1.3500296821196875E-9,37000.0,56.99999999999999,13.931144915932725,-94.57013574660638,11.157024793388418,37000.0,77712.0,27.0,14.0,14.0,5.0,0.0,0.0,1.0
38000.0,0.109375,1.3500296821196875E-9,38000.0,66.4,26.560748031237928,-22.18181818181816,20.379146919431296,38000.0,77712.0,27.0,14.0,14.0,5.0,0.0,0.0,1.0
