learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead,splits
1000.0,0.0,0.0,1000.0,72.8,51.40314485972124,6.206896551724142,42.127659574468076,1000.0,7896.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
2000.0,0.0,0.0,2000.0,53.800000000000004,21.699560195581622,-144.44444444444449,30.94170403587444,2000.0,8296.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
3000.0,0.0,0.0,3000.0,77.4,50.90830496803609,1.7391304347826104,46.57210401891254,3000.0,11984.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0,3.0
4000.0,0.0,0.0,4000.0,87.5,68.68549211375434,25.14970059880241,56.59722222222223,4000.0,19032.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0,4.0
5000.0,0.0,0.0,5000.0,87.5,75.03614765819094,22.83950617283952,70.09569377990431,5000.0,24128.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0,4.0
6000.0,0.0,0.0,6000.0,79.10000000000001,46.70270821645332,17.063492063492077,12.916666666666679,6000.0,41032.0,13.0,7.0,7.0,5.0,0.0,0.0,1.0,6.0
7000.0,0.0,0.0,7000.0,61.199999999999996,32.6570107002456,-82.15962441314556,16.198704103671698,7000.0,42632.0,13.0,7.0,7.0,5.0,0.0,0.0,1.0,6.0
8000.0,0.0,0.0,8000.0,67.4,40.045425705063955,-83.14606741573026,26.244343891402718,8000.0,46016.0,17.0,9.0,9.0,5.0,0.0,0.0,1.0,8.0
9000.0,0.0,0.0,9000.0,85.7,69.12527366234707,24.73684210526313,63.33333333333333,9000.0,56792.0,19.0,10.0,10.0,5.0,0.0,0.0,1.0,9.0
10000.0,0.0,0.0,10000.0,72.7,23.160928598770603,-7.905138339920955,0.0,10000.0,58800.0,21.0,11.0,11.0,5.0,0.0,0.0,1.0,10.0
11000.0,0.0,0.0,11000.0,56.39999999999999,18.155264718912125,-88.74458874458878,16.63479923518164,11000.0,60400.0,21.0,11.0,11.0,5.0,0.0,0.0,1.0,10.0
12000.0,0.0,0.0,12000.0,69.19999999999999,37.11873126832334,-62.96296296296303,14.444444444444427,12000.0,64096.0,23.0,12.0,12.0,5.0,0.0,0.0,1.0,11.0
13000.0,0.0,0.0,13000.0,71.7,44.373245693349155,-2.16606498194946,32.29665071770334,13000.0,43024.0,20.0,8.0,7.0,5.0,0.0,0.0,1.0,12.0
14000.0,0.0,0.0,14000.0,68.30000000000001,41.143924456277546,-36.63793103448275,38.085937500000014,14000.0,48096.0,22.0,9.0,8.0,5.0,0.0,0.0,1.0,13.0
15000.0,0.0,0.0,15000.0,77.2,57.72109272431927,5.394190871369299,54.491017964071865,15000.0,37496.0,23.0,9.0,7.0,5.0,0.0,0.0,1.0,14.0
16000.0,0.0,0.0,16000.0,69.5,42.98958859044093,-18.217054263565906,36.853002070393366,16000.0,37496.0,23.0,9.0,7.0,5.0,0.0,0.0,1.0,14.0
