learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
1000.0,0.015625,3.515095967385504E-11,1000.0,73.1,51.07285052483007,7.241379310344834,42.76595744680851,1000.0,8696.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2000.0,0.015625,3.515095967385504E-11,2000.0,70.7,45.31194588682372,-55.02645502645509,56.203288490283995,2000.0,8696.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3000.0,0.015625,3.515095967385504E-11,3000.0,73.7,44.90277329690911,-14.347826086956536,37.82505910165485,3000.0,6960.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
4000.0,0.015625,3.515095967385504E-11,4000.0,66.10000000000001,30.264419219866635,-102.99401197604784,-17.70833333333331,4000.0,6064.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
5000.0,0.015625,3.515095967385504E-11,5000.0,88.5,76.01968471098508,29.012345679012363,72.48803827751196,5000.0,12432.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
6000.0,0.015625,3.515095967385504E-11,6000.0,70.5,32.75648273095298,-17.063492063492077,-22.91666666666669,6000.0,19200.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
7000.0,0.015625,3.515095967385504E-11,7000.0,50.3,19.071191298117633,-133.33333333333337,-7.343412526997847,7000.0,19600.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
8000.0,0.03125,1.1437805369496346E-10,8000.0,58.199999999999996,27.948550438600257,-134.83146067415726,5.429864253393645,8000.0,19600.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
9000.0,0.03125,1.1437805369496346E-10,9000.0,78.0,55.716318737834584,-15.789473684210545,43.5897435897436,9000.0,22520.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
10000.0,0.03125,1.1437805369496346E-10,10000.0,72.7,0.0,-7.905138339920955,0.0,10000.0,24200.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
11000.0,0.046875,2.138161410888036E-10,11000.0,47.699999999999996,0.0,-126.40692640692643,0.0,11000.0,24600.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
12000.0,0.0625,3.0597827086846035E-10,12000.0,68.60000000000001,34.9141862200481,-66.13756613756617,12.777777777777791,12000.0,22800.0,13.0,7.0,7.0,5.0,0.0,0.0,1.0
13000.0,0.0625,3.0597827086846035E-10,13000.0,69.6,37.07854005654652,-9.747292418772572,27.272727272727266,13000.0,32272.0,13.0,7.0,7.0,5.0,0.0,0.0,1.0
14000.0,0.0625,3.0597827086846035E-10,14000.0,74.0,52.506644503100766,-12.068965517241391,49.21875,14000.0,32272.0,13.0,7.0,7.0,5.0,0.0,0.0,1.0
15000.0,0.0625,3.0597827086846035E-10,15000.0,68.60000000000001,40.67479585706028,-30.29045643153525,37.32534930139722,15000.0,32272.0,13.0,7.0,7.0,5.0,0.0,0.0,1.0
16000.0,0.0625,3.0597827086846035E-10,16000.0,71.1,42.69136424298068,-12.015503875969003,40.16563146997928,16000.0,32272.0,13.0,7.0,7.0,5.0,0.0,0.0,1.0
17000.0,0.0625,3.0597827086846035E-10,17000.0,69.19999999999999,45.60812063695009,5.230769230769202,42.42990654205607,17000.0,32672.0,13.0,7.0,7.0,5.0,0.0,0.0,1.0
18000.0,0.078125,4.5185313663548895E-10,18000.0,50.9,17.370670795328337,-68.72852233676974,-12.35697940503431,18000.0,36088.0,13.0,7.0,7.0,5.0,0.0,0.0,1.0
19000.0,0.078125,4.5185313663548895E-10,19000.0,62.5,18.940826803566615,-143.50649350649348,-62.337662337662344,19000.0,36088.0,13.0,7.0,7.0,5.0,0.0,0.0,1.0
20000.0,0.09375,5.977280024025175E-10,20000.0,79.7,20.100130673677917,-23.780487804877996,3.7914691943128,20000.0,36088.0,13.0,7.0,7.0,5.0,0.0,0.0,1.0
21000.0,0.09375,5.977280024025175E-10,21000.0,71.6,44.824263335917266,-66.08187134502921,38.12636165577341,21000.0,36600.0,15.0,8.0,8.0,5.0,0.0,0.0,1.0
22000.0,0.09375,5.977280024025175E-10,22000.0,88.8,56.322341122515816,21.678321678321698,42.564102564102555,22000.0,41928.0,15.0,8.0,8.0,5.0,0.0,0.0,1.0
23000.0,0.09375,5.977280024025175E-10,23000.0,86.7,74.45491003518693,27.322404371584717,68.92523364485982,23000.0,41928.0,15.0,8.0,8.0,5.0,0.0,0.0,1.0
24000.0,0.09375,5.977280024025175E-10,24000.0,88.1,17.163223255554943,34.615384615384635,-9.174311926605514,24000.0,40576.0,17.0,9.0,9.0,5.0,0.0,0.0,1.0
25000.0,0.09375,5.977280024025175E-10,25000.0,66.2,23.527681621756155,-71.57360406091374,42.41908006814311,25000.0,39632.0,19.0,10.0,10.0,5.0,0.0,0.0,1.0
26000.0,0.09375,5.977280024025175E-10,26000.0,65.8,14.129037441748377,-83.8709677419354,-39.59183673469387,26000.0,39128.0,21.0,11.0,11.0,5.0,0.0,0.0,1.0
27000.0,0.09375,5.977280024025175E-10,27000.0,78.60000000000001,58.1520410657541,-5.940594059405948,54.94736842105263,27000.0,40088.0,21.0,11.0,11.0,5.0,0.0,0.0,1.0
28000.0,0.09375,5.977280024025175E-10,28000.0,84.1,65.11934011934012,17.616580310880792,59.74683544303797,28000.0,40088.0,21.0,11.0,11.0,5.0,0.0,0.0,1.0
29000.0,0.09375,5.977280024025175E-10,29000.0,88.8,53.3923696650909,43.434343434343425,38.46153846153849,29000.0,45992.0,21.0,11.0,11.0,5.0,0.0,0.0,1.0
30000.0,0.140625,1.1554544067217244E-9,30000.0,69.6,9.424607903894708,-50.49504950495055,-6.666666666666672,30000.0,45992.0,21.0,11.0,11.0,5.0,0.0,0.0,1.0
31000.0,0.140625,1.1554544067217244E-9,31000.0,81.3,60.70892033576013,-5.649717514124298,55.36992840095465,31000.0,47192.0,21.0,11.0,11.0,5.0,0.0,0.0,1.0
32000.0,0.140625,1.1554544067217244E-9,32000.0,85.6,66.9917066662999,24.607329842931907,59.66386554621849,32000.0,47192.0,21.0,11.0,11.0,5.0,0.0,0.0,1.0
33000.0,0.15625,1.3473456621997886E-9,33000.0,81.3,14.08184737811799,2.0942408376962796,0.0,33000.0,47472.0,23.0,12.0,12.0,5.0,0.0,0.0,1.0
